DailyQCReport_V0333_20240703_084020


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,2002.161,0.7311733,583.904
Violet,SSC,193,2,1.04712,2010.443,4.579627,10846.64
Blue,SSC-B,196,1,0.5128205,1999.954,2.172925,11170.58
UV,UV1 (373),2593,-453,-14.87196,106.6795,9.189267,43.06012
UV,UV2 (388),448,-4,-0.8849558,738.447,5.246238,491.3401
UV,UV3 (428),734,7,0.9628611,660.0085,1.704655,1280.95
UV,UV4 (443),952,-11,-1.142264,585.2465,1.898449,1496.916
UV,UV5 (458),634,6,0.9554141,652.773,1.804074,2712.956
UV,UV6 (473),457,9,2.008929,991.093,1.862261,5697.236
UV,UV7 (514),601,-6,-0.9884679,1396.912,2.004752,7207.487
UV,UV8 (542),530,3,0.56926,847.5815,2.021422,4859.28
UV,UV9 (582),628,1,0.1594896,1327.005,1.95227,4920.141
UV,UV10 (613),371,9,2.486188,1574.791,1.946918,4456.827
UV,UV11 (664),508,2,0.3952569,857.8315,1.931809,2343.302
UV,UV12 (692),509,2,0.3944773,442.05,1.961304,1308.674
UV,UV13 (720),679,-54,-7.366985,405.6175,3.287923,1197.578
UV,UV14 (750),1208,-183,-13.156,1403.172,5.115484,1660.904
UV,UV15 (780),756,-65,-7.917174,1789.317,3.992784,899.2026
UV,UV16 (812),1475,-242,-14.09435,2106.036,6.982719,712.1671
Violet,V1 (428),295,-1,-0.3378378,469.791,2.516558,1030.102
Violet,V2 (443),354,4,1.142857,1077.206,2.309333,2186.283
Violet,V3 (458),260,2,0.7751938,1229.339,2.195315,3359.659
Violet,V4 (473),188,0,0,1193.083,2.041446,3294.366
Violet,V5 (508),228,1,0.4405286,1131.998,2.302714,3219.249
Violet,V6 (525),197,1,0.5102041,826.128,2.531552,2404.374
Violet,V7 (542),261,3,1.162791,955.3415,2.488715,2248.31
Violet,V8 (581),392,2,0.5128205,1019.121,1.951092,1536.58
Violet,V9 (598),276,4,1.470588,1236.927,1.997423,1049.36
Violet,V10 (615),304,8,2.702703,2108.713,1.925465,982.5845
Violet,V11 (664),254,1,0.3952569,1018.5,1.765622,442.359
Violet,V12 (692),230,-5,-2.12766,502.0795,1.774666,242.5812
Violet,V13 (720),233,-7,-2.916667,500.729,1.978639,146.6384
Violet,V14 (750),319,-2,-0.623053,1252.552,2.354332,122.2718
Violet,V15 (780),572,3,0.5272408,1814.385,2.207592,74.35043
Violet,V16 (812),323,8,2.539683,1380.91,2.943485,25.80014
Blue,B1 (508),1141,-19,-1.637931,141.7795,2.147951,370.3856
Blue,B2 (525),501,-5,-0.9881423,134.2725,1.754077,432.4951
Blue,B3 (542),526,5,0.9596929,278.5895,1.656061,1132.751
Blue,B4 (581),496,-2,-0.4016064,486.234,1.612422,1331.653
Blue,B5 (598),492,8,1.652892,691.4665,1.556873,1289.915
Blue,B6 (615),307,1,0.3267974,872.3115,1.257663,991.2083
Blue,B7 (661),604,10,1.683502,631.761,1.172079,628.3851
Blue,B8 (679),490,-3,-0.6085193,461.5915,1.176883,597.118
Blue,B9 (697),759,-10,-1.30039,392.515,1.787334,423.8571
Blue,B10 (717),577,-1,-0.1730104,252.745,1.456101,245.8038
Blue,B11 (738),338,0,0,345.7115,1.633806,135.6656
Blue,B12 (760),426,3,0.7092198,584.2745,1.857743,107.0558
Blue,B13 (783),730,2,0.2747253,622.125,1.420432,74.05779
Blue,B14 (812),662,3,0.4552352,1013.349,1.751969,68.02297
Red,R1 (661),221,-6,-2.643172,385.346,2.026873,1725.168
Red,R2 (679),335,-6,-1.759531,524.5225,2.546897,3470.746
Red,R3 (697),393,-4,-1.007557,417.864,2.228273,2436.359
Red,R4 (717),319,-5,-1.54321,355.7155,1.89834,1524.348
Red,R5 (738),239,0,0,657.0035,1.603695,1141.696
Red,R6 (760),343,-3,-0.867052,945.116,2.488804,851.6915
Red,R7 (783),559,3,0.5395684,1294.088,2.205807,681.4849
Red,R8 (812),251,2,0.8032128,941.885,2.719564,267.0491


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.925,1.164895,9.915
Blue,0,1.115792,1.0275
Red,20.25,0.9277996,73.732
UV,39.6,0.8890995,0
FSC Area Scaling Factor,1.16303,Window Extension,3
Flow Rate,21.48
Temperature,24.12
