DailyQCReport_V0333_20241028_100330


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,606,0,0,2076.044,1.81632,462.1232
Violet,SSC,195,0,0,1999.537,4.296839,10410.6
Blue,SSC-B,190,8,4.395605,2009.222,3.495559,8121.778
UV,UV1 (373),956,29,3.128371,113.035,4.288859,48.32318
UV,UV2 (388),281,10,3.690037,738.2745,1.728186,441.0393
UV,UV3 (428),652,29,4.654895,649.767,1.606455,1452.148
UV,UV4 (443),958,43,4.699454,579.196,1.329817,2109.473
UV,UV5 (458),597,32,5.663717,638.3345,1.180311,2837.848
UV,UV6 (473),474,20,4.405286,980.021,1.145062,4439.205
UV,UV7 (514),625,34,5.752961,1408.348,1.19386,6661.381
UV,UV8 (542),478,24,5.286344,843.4815,1.180475,3822.976
UV,UV9 (582),637,22,3.577236,1329.811,1.208475,3920.396
UV,UV10 (613),344,8,2.380952,1561.971,1.421246,4241.597
UV,UV11 (664),449,18,4.176334,861.199,1.371347,1915.395
UV,UV12 (692),424,10,2.415459,431.4215,1.377333,938.8871
UV,UV13 (720),573,25,4.562044,411.4895,1.370627,1104.124
UV,UV14 (750),950,35,3.825137,1389.443,1.27861,1423.804
UV,UV15 (780),703,24,3.53461,1808.75,1.456461,766.5836
UV,UV16 (812),905,29,3.310502,2085.948,1.852582,609.6146
Violet,V1 (428),292,4,1.388889,466.4475,1.804625,958.4029
Violet,V2 (443),350,-4,-1.129943,1071.75,1.812096,2096.069
Violet,V3 (458),256,-6,-2.290076,1218.183,1.844436,3200.393
Violet,V4 (473),190,-4,-2.061856,1192.14,1.75538,3266.178
Violet,V5 (508),233,8,3.555556,1118.583,1.684879,3117.204
Violet,V6 (525),205,8,4.060914,829.2295,1.624409,2310.046
Violet,V7 (542),272,3,1.115242,954.0885,1.613288,2178.243
Violet,V8 (581),403,-3,-0.7389163,1021.341,1.537844,1354.395
Violet,V9 (598),276,-6,-2.12766,1230.207,1.580904,1068.458
Violet,V10 (615),310,-10,-3.125,2127.322,1.622339,961.7401
Violet,V11 (664),266,-6,-2.205882,1007.948,1.377357,463.349
Violet,V12 (692),254,7,2.834008,500.1715,1.390249,230.2469
Violet,V13 (720),256,22,9.40171,498.167,1.360282,139.4139
Violet,V14 (750),331,23,7.467532,1248.813,1.383687,133.896
Violet,V15 (780),605,39,6.89046,1816.261,2.251792,69.15533
Violet,V16 (812),319,-2,-0.623053,1369.281,1.980345,26.24761
Blue,B1 (508),1059,3,0.2840909,144.091,2.137666,357.0764
Blue,B2 (525),477,-1,-0.209205,132.365,2.02724,380.0923
Blue,B3 (542),497,3,0.6072875,276.126,1.753,1078.766
Blue,B4 (581),484,3,0.6237006,487.8885,1.564651,1214.047
Blue,B5 (598),490,6,1.239669,696.0955,1.401089,1193.356
Blue,B6 (615),304,-4,-1.298701,882.474,1.344752,865.698
Blue,B7 (661),575,-1,-0.1736111,618.2995,1.191467,655.8447
Blue,B8 (679),483,2,0.4158004,465.99,1.154393,569.4777
Blue,B9 (697),755,7,0.9358289,397.4165,1.437153,405.2641
Blue,B10 (717),562,0,0,250.395,1.517233,214.7283
Blue,B11 (738),335,-2,-0.5934718,343.4645,1.486675,122.147
Blue,B12 (760),431,1,0.2325581,586.3265,1.350726,102.9496
Blue,B13 (783),708,-3,-0.4219409,619.877,1.380534,71.22163
Blue,B14 (812),656,0,0,1017.462,1.603777,67.17645
Red,R1 (661),178,2,1.136364,385.8065,1.720195,1374.253
Red,R2 (679),290,4,1.398601,528.708,1.12656,2844.8
Red,R3 (697),338,4,1.197605,416.26,1.274905,2195.061
Red,R4 (717),269,1,0.3731343,355.7255,1.443593,1331
Red,R5 (738),200,1,0.5025126,652.3965,1.408822,999.6929
Red,R6 (760),282,3,1.075269,946.9225,2.50512,718.0521
Red,R7 (783),489,0,0,1291.974,1.749915,593.144
Red,R8 (812),205,1,0.4901961,936.421,2.541403,233.6661


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.175,1.165645,9.974999
Blue,0,1.182427,1.1075
Red,20.175,1.115377,73.832
UV,40.35,1.088443,0
FSC Area Scaling Factor,1.256452,Window Extension,3
Flow Rate,17.47
Temperature,24.88
