DailyQCReport_V0333_20260623_092943


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,479,25,5.506608,2003.682,1.159323,270.8347
Violet,SSC,120,1,0.8403362,2037.153,3.75702,11476.86
Blue,SSC-B,125,5,4.166667,2016.81,2.709433,11988.85
UV,UV1 (373),745,272,57.50529,218.309,4.381639,73.37366
UV,UV2 (388),445,155,53.44828,1290.614,3.656152,473.5795
UV,UV3 (428),348,119,51.96507,991.516,4.258477,2261.464
UV,UV4 (443),326,112,52.33645,876.727,4.197755,2623.022
UV,UV5 (458),419,143,51.81159,939.814,4.339489,3855.02
UV,UV6 (473),591,203,52.31959,1449.312,4.364767,5981.556
UV,UV7 (514),869,303,53.53357,2006.79,4.322762,9611.497
UV,UV8 (542),733,235,47.18876,1498.415,4.022249,1897.665
UV,UV9 (582),933,299,47.16088,2390.314,4.024635,5272.909
UV,UV10 (613),578,190,48.96907,1898.96,3.915719,5633.16
UV,UV11 (664),762,253,49.70531,852.196,4.008548,3075.351
UV,UV12 (692),657,220,50.34325,653.774,4.035105,1653.032
UV,UV13 (720),876,281,47.22689,685.432,4.115325,1542.809
UV,UV14 (750),1700,527,44.92754,787.154,4.24666,2041.594
UV,UV15 (780),1320,408,44.73684,613.335,4.335346,1061.99
UV,UV16 (812),1815,547,43.1388,413.277,4.486657,865.7886
Violet,V1 (428),208,10,5.050505,803.561,0.8891786,941.3596
Violet,V2 (443),257,13,5.327869,1856.868,0.8334404,2296.953
Violet,V3 (458),200,7,3.626943,2152.517,0.9466607,3351.524
Violet,V4 (473),148,5,3.496503,2184.248,0.7762506,3589.516
Violet,V5 (508),178,2,1.136364,2037.287,0.65953,3450.229
Violet,V6 (525),156,0,0,1512.237,0.6056399,2213.486
Violet,V7 (542),211,3,1.442308,2086.457,0.6068734,2396.696
Violet,V8 (581),325,6,1.880878,2399.92,0.6264579,1500.417
Violet,V9 (598),219,5,2.336449,2293.609,0.6346364,1095.747
Violet,V10 (615),251,7,2.868852,3284.256,0.6474055,945.6553
Violet,V11 (664),196,-2,-1.010101,1325.331,0.6235211,412.0771
Violet,V12 (692),176,0,0,1041.677,0.6155605,223.9653
Violet,V13 (720),171,-7,-3.932585,1110.264,0.7561008,149.6628
Violet,V14 (750),229,-5,-2.136752,946.652,1.234476,125.2795
Violet,V15 (780),468,-8,-1.680672,820.124,2.496099,78.90208
Violet,V16 (812),256,1,0.3921569,364.653,1.956038,28.58324
Blue,B1 (508),1149,15,1.322751,230.492,1.907266,375.3723
Blue,B2 (525),516,1,0.1941748,276.599,1.560696,458.4613
Blue,B3 (542),426,-5,-1.160093,1063.088,1.327206,1238.489
Blue,B4 (581),409,-3,-0.7281554,1659.952,1.49149,1423.3
Blue,B5 (598),400,-3,-0.7444169,1848.772,1.298421,1306.052
Blue,B6 (615),245,0,0,1905.663,1.468159,1257.868
Blue,B7 (661),464,-5,-1.066098,1144.915,1.223883,732.4968
Blue,B8 (679),366,-7,-1.876675,917.718,1.512307,542.0494
Blue,B9 (697),574,-6,-1.034483,1138.516,1.724708,429.6955
Blue,B10 (717),412,-7,-1.670644,761.271,1.754101,227.6316
Blue,B11 (738),246,-3,-1.204819,504.326,1.869416,129.4035
Blue,B12 (760),347,-4,-1.139601,489.936,2.594287,107.202
Blue,B13 (783),615,-10,-1.6,388.627,1.895602,73.30162
Blue,B14 (812),550,-3,-0.5424955,387.51,1.939801,76.79821
Red,R1 (661),151,-1,-0.6578947,387.924,1.654586,1380.697
Red,R2 (679),239,-1,-0.4166667,1082.331,1.588918,3213.333
Red,R3 (697),325,2,0.619195,2056.004,1.384662,2453.068
Red,R4 (717),234,1,0.4291846,1933.174,1.40129,1368.794
Red,R5 (738),194,2,1.041667,1616.79,1.470404,1093.001
Red,R6 (760),278,5,1.831502,1413.674,2.364494,767.1636
Red,R7 (783),514,-4,-0.7722008,1580.548,1.396541,566.3829
Red,R8 (812),222,3,1.369863,784.349,2.456021,247.7769


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.075,1.184158,64.565
Blue,0,1.143672,82.42751
Red,19.95,1.068003,72.608
UV,39.7,0.7341236,0
FSC Area Scaling Factor,1.228008,Window Extension,3
Flow Rate,13.66
Temperature,19.5
