DailyQCReport_V0333_20240716_124300


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,2084.975,2.302832,753.4453
Violet,SSC,190,1,0.5291005,2011.615,4.154129,11197.9
Blue,SSC-B,193,0,0,1979.879,1.815529,8294.605
UV,UV1 (373),1160,-11,-0.9393681,112.365,6.379774,58.4934
UV,UV2 (388),314,-16,-4.848485,735.227,4.916909,508.6355
UV,UV3 (428),695,-1,-0.1436782,641.633,1.091494,1562.438
UV,UV4 (443),1025,4,0.3917727,592.317,0.974548,2418.435
UV,UV5 (458),635,-9,-1.397516,635.857,1.026168,3203.666
UV,UV6 (473),514,-4,-0.7722008,985.379,1.109428,5176.435
UV,UV7 (514),659,7,1.07362,1386.601,1.14583,7783.271
UV,UV8 (542),505,-6,-1.174168,838.412,1.166055,4388.073
UV,UV9 (582),680,-2,-0.2932551,1325.55,1.052634,4801.009
UV,UV10 (613),364,-5,-1.355013,1555.4,1.240682,4626.504
UV,UV11 (664),478,4,0.8438818,846.706,1.075033,1974.17
UV,UV12 (692),450,-3,-0.6622517,425.488,1.062668,970.8541
UV,UV13 (720),603,5,0.8361204,403.177,1.003326,1203.447
UV,UV14 (750),1017,-23,-2.211539,1350.894,0.9990977,1547.609
UV,UV15 (780),760,-9,-1.170351,1782.374,1.195192,821.6724
UV,UV16 (812),1013,-12,-1.170732,2063.139,1.9194,679.0682
Violet,V1 (428),284,-3,-1.045296,466.391,2.510655,905.7906
Violet,V2 (443),344,-2,-0.5780346,1082.935,2.038275,2144.656
Violet,V3 (458),255,0,0,1248.949,1.860528,2834.972
Violet,V4 (473),185,1,0.5434783,1192.956,1.799833,3212.096
Violet,V5 (508),219,-2,-0.9049774,1132.961,2.194333,2907.71
Violet,V6 (525),192,1,0.5235602,842.565,2.207696,2266.298
Violet,V7 (542),254,1,0.3952569,959.973,2.072891,2353.844
Violet,V8 (581),383,-3,-0.7772021,1014.709,1.747971,1342.76
Violet,V9 (598),276,-1,-0.3610108,1251.638,1.951851,1057.212
Violet,V10 (615),308,-2,-0.6451613,2160.507,1.743549,920.2073
Violet,V11 (664),251,5,2.03252,996.135,1.534012,400.4972
Violet,V12 (692),226,0,0,489.897,1.464917,229.0324
Violet,V13 (720),226,-1,-0.4405286,490.53,1.701285,131.5184
Violet,V14 (750),310,-5,-1.587302,1269.664,2.425248,116.9217
Violet,V15 (780),569,-10,-1.727116,1873.115,1.891019,71.71181
Violet,V16 (812),333,2,0.6042296,1402.635,2.762756,26.54845
Blue,B1 (508),1120,-5,-0.4444444,142.139,1.862776,327.481
Blue,B2 (525),494,-4,-0.8032128,131.097,1.358889,353.9073
Blue,B3 (542),517,-3,-0.5769231,272.438,1.240252,1004.541
Blue,B4 (581),498,-9,-1.775148,481.279,1.279765,1134.266
Blue,B5 (598),513,-1,-0.1945525,699.396,1.294109,1108.739
Blue,B6 (615),319,-3,-0.931677,877.597,1.182142,885.8329
Blue,B7 (661),599,-1,-0.1666667,619.468,1.1774,557.1507
Blue,B8 (679),487,-7,-1.417004,455.861,1.129494,495.2949
Blue,B9 (697),754,-8,-1.049869,384.011,1.525044,341.1951
Blue,B10 (717),576,-2,-0.3460208,248.508,1.330242,205.4035
Blue,B11 (738),336,-7,-2.040816,339.948,1.39936,122.8013
Blue,B12 (760),430,-9,-2.050114,579.567,1.728562,101.2809
Blue,B13 (783),744,-8,-1.06383,616.575,1.462477,73.65684
Blue,B14 (812),703,-1,-0.1420455,1013.689,1.790564,71.52254
Red,R1 (661),189,-1,-0.5263158,366.638,1.866804,1387.344
Red,R2 (679),306,-3,-0.9708738,515.911,2.335335,3125.539
Red,R3 (697),351,-10,-2.770083,402.447,2.033185,2193.803
Red,R4 (717),291,-6,-2.020202,348.543,1.721541,1350.024
Red,R5 (738),220,-6,-2.654867,658.362,1.482508,1105.027
Red,R6 (760),331,-6,-1.780416,950.692,2.266591,799.3098
Red,R7 (783),565,-9,-1.567944,1311.24,2.067467,611.3078
Red,R8 (812),251,-2,-0.7905139,952.624,2.509031,228.6267


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.15,1.184999,10.1
Blue,0,1.143994,1.0875
Red,20.15,0.9882257,73.832
UV,39.575,0.9112846,0
FSC Area Scaling Factor,1.196633,Window Extension,3
Flow Rate,17.95
Temperature,27
