DailyQCReport_V0333_20251023_172803


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,478,0,0,1973.753,2.250807,260.5312
Violet,SSC,210,-4,-1.869159,2001.859,4.752112,11863.79
Blue,SSC-B,164,-4,-2.380952,1991.384,5.09391,11359.54
UV,UV1 (373),1119,-10,-0.8857396,299.2655,3.981798,57.54726
UV,UV2 (388),327,-4,-1.208459,2032.972,2.010391,520.8835
UV,UV3 (428),784,0,0,1541.027,1.488994,1716.65
UV,UV4 (443),1202,22,1.864407,1247.196,1.508159,2313.607
UV,UV5 (458),711,-12,-1.659751,1213.126,1.478995,3336.118
UV,UV6 (473),581,-4,-0.6837607,1557.267,1.353095,5459.067
UV,UV7 (514),760,2,0.2638522,1730.573,1.328795,7334.764
UV,UV8 (542),581,-4,-0.6837607,1030.81,1.340335,4919.357
UV,UV9 (582),811,5,0.6203474,1377.964,1.326058,4650.532
UV,UV10 (613),424,-2,-0.4694836,1247.413,1.257072,4845.345
UV,UV11 (664),537,-2,-0.3710575,590.5045,1.398134,2273.612
UV,UV12 (692),496,2,0.4048583,501.684,1.432273,1243.834
UV,UV13 (720),640,-4,-0.621118,545.276,1.473786,1206.695
UV,UV14 (750),1102,-1,-0.09066183,655.3975,1.594511,1523.548
UV,UV15 (780),838,-7,-0.8284024,607.728,1.632008,839.2824
UV,UV16 (812),1180,-23,-1.911887,860.448,2.387104,735.1659
Violet,V1 (428),372,-2,-0.5347593,595.5815,1.839348,976.4733
Violet,V2 (443),441,1,0.2272727,1287.135,1.674368,2409.623
Violet,V3 (458),321,-1,-0.310559,1384.273,1.556281,3852.91
Violet,V4 (473),230,-2,-0.862069,1235.54,1.627278,3735.393
Violet,V5 (508),279,-1,-0.3571429,1072.609,1.621893,3457.923
Violet,V6 (525),236,-3,-1.25523,760.978,1.413602,2629.105
Violet,V7 (542),324,-3,-0.9174312,896.023,1.393172,2781.507
Violet,V8 (581),491,6,1.237113,769.8735,1.45719,1606.462
Violet,V9 (598),341,-2,-0.5830904,780.0295,1.657332,1071.941
Violet,V10 (615),378,-2,-0.5263158,1174.978,1.443318,1041.173
Violet,V11 (664),289,1,0.3472222,517.135,1.658878,457.9352
Violet,V12 (692),250,-3,-1.185771,457.9505,1.776115,268.8766
Violet,V13 (720),251,-2,-0.7905139,522.662,1.772723,151.2676
Violet,V14 (750),339,-2,-0.5865102,466.3215,1.917682,130.8308
Violet,V15 (780),645,-9,-1.376147,502.767,1.757022,79.52923
Violet,V16 (812),395,-10,-2.469136,572.977,2.552395,30.03795
Blue,B1 (508),1144,-22,-1.886792,142.7245,2.641524,366.1675
Blue,B2 (525),548,-1,-0.1821494,179.139,2.034347,460.9075
Blue,B3 (542),518,7,1.369863,545.671,2.009919,1188.664
Blue,B4 (581),513,4,0.7858546,748.5845,1.850636,1343.723
Blue,B5 (598),490,3,0.6160164,873.3175,2.193286,1204.916
Blue,B6 (615),296,-2,-0.671141,929.9215,2.082658,967.8284
Blue,B7 (661),570,4,0.7067138,580.956,1.928033,615.9592
Blue,B8 (679),448,0,0,486.9655,2.2307,554.8781
Blue,B9 (697),682,-2,-0.2923977,607.049,2.139274,446.9082
Blue,B10 (717),496,-2,-0.4016064,421.899,2.294664,227.8953
Blue,B11 (738),289,-2,-0.6872852,278.8505,2.216158,123.8552
Blue,B12 (760),409,1,0.2450981,277.489,2.240402,99.11086
Blue,B13 (783),673,-1,-0.148368,256.294,2.47162,69.09731
Blue,B14 (812),663,3,0.4545454,552.8905,2.565129,72.01114
Red,R1 (661),175,-8,-4.371584,417.3785,2.275495,1469.235
Red,R2 (679),259,-13,-4.779412,1101.753,2.125361,3257.923
Red,R3 (697),350,-18,-4.891304,2074.894,1.607844,2469.593
Red,R4 (717),256,-12,-4.477612,2001.239,1.775187,1432.346
Red,R5 (738),202,-11,-5.164319,1635.9,1.74062,1132.39
Red,R6 (760),286,-15,-4.983388,1440.682,2.10981,791.1382
Red,R7 (783),527,-32,-5.724508,1915.459,1.653769,612.5196
Red,R8 (812),248,-9,-3.501945,2120.735,2.557111,241.4089


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-18.85,1.090166,9.545
Blue,0,1.161322,0.945
Red,19.725,1.025668,73.048
UV,39.975,0.9265812,0
FSC Area Scaling Factor,1.227937,Window Extension,3
Flow Rate,12.93
Temperature,20.5
