DailyQCReport_V0333_20260421_093906


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,479,25,5.506608,2010.783,1.19834,390.0591
Violet,SSC,117,-2,-1.680672,1995.393,2.64464,10924.93
Blue,SSC-B,121,1,0.8333334,2001.176,2.604399,12260.37
UV,UV1 (373),505,32,6.765327,222.246,4.026235,64.99326
UV,UV2 (388),304,14,4.827586,1321.373,3.428053,411.7558
UV,UV3 (428),239,10,4.366812,1003.722,3.856525,1835.925
UV,UV4 (443),222,8,3.738318,874.145,3.675626,2073.427
UV,UV5 (458),284,8,2.898551,946.047,3.777101,3333.679
UV,UV6 (473),401,13,3.350515,1446.461,3.818764,4971.653
UV,UV7 (514),587,21,3.710247,2012.411,3.951764,7826.701
UV,UV8 (542),517,19,3.815261,1539.747,3.658108,1599.093
UV,UV9 (582),650,16,2.523659,2454.641,3.701459,4387.058
UV,UV10 (613),405,17,4.381443,1931.929,3.601419,4583.13
UV,UV11 (664),526,17,3.339882,855.689,3.78118,2362.856
UV,UV12 (692),453,16,3.661327,646.164,3.777379,1234.759
UV,UV13 (720),614,19,3.193278,686.19,3.792108,1215.873
UV,UV14 (750),1199,26,2.216539,795.643,3.920518,1632.96
UV,UV15 (780),930,18,1.973684,621.695,4.028637,955.3555
UV,UV16 (812),1300,32,2.523659,418.107,4.046264,773.9501
Violet,V1 (428),195,-3,-1.515152,799.526,0.7726225,988.6965
Violet,V2 (443),241,-3,-1.229508,1870.491,0.5922329,2209.246
Violet,V3 (458),190,-3,-1.554404,2153.875,0.6231921,3426.631
Violet,V4 (473),140,-3,-2.097902,2186.247,0.5958479,3523.111
Violet,V5 (508),171,-5,-2.840909,2039.007,0.5673783,3279.017
Violet,V6 (525),151,-5,-3.205128,1524.454,0.5560233,2233.242
Violet,V7 (542),203,-5,-2.403846,2037.608,0.5418632,2454.009
Violet,V8 (581),315,-4,-1.253918,2394.373,0.6014423,1481.17
Violet,V9 (598),214,0,0,2279.999,0.7124761,1079.845
Violet,V10 (615),253,9,3.688525,3369.474,0.8158677,994.2988
Violet,V11 (664),193,-5,-2.525253,1333.486,0.6300495,437.3463
Violet,V12 (692),171,-5,-2.840909,1026.975,0.811735,233.5414
Violet,V13 (720),165,-13,-7.30337,1098.783,0.9610476,143.1263
Violet,V14 (750),218,-16,-6.837607,935.211,1.441054,120.2663
Violet,V15 (780),443,-33,-6.932774,812.937,1.466025,75.45845
Violet,V16 (812),251,-4,-1.568628,360.4,1.395309,28.24428
Blue,B1 (508),1140,6,0.5291005,229.045,1.899338,397.5946
Blue,B2 (525),516,1,0.1941748,276.317,1.426616,440.4664
Blue,B3 (542),430,-1,-0.2320186,1053.735,1.229097,1197.729
Blue,B4 (581),408,-4,-0.9708738,1630.875,1.286566,1397.919
Blue,B5 (598),398,-5,-1.240695,1840.804,1.151197,1353.788
Blue,B6 (615),244,-1,-0.4081632,1901.243,1.310732,1250.984
Blue,B7 (661),467,-2,-0.4264393,1131.357,1.158724,736.7512
Blue,B8 (679),366,-7,-1.876675,914.166,1.312948,557.843
Blue,B9 (697),575,-5,-0.862069,1136.3,1.50572,449.4388
Blue,B10 (717),415,-4,-0.954654,772.218,1.46576,240.4307
Blue,B11 (738),247,-2,-0.8032128,505.999,1.538644,130.214
Blue,B12 (760),346,-5,-1.424501,489.402,2.133878,111.2861
Blue,B13 (783),611,-14,-2.24,385.84,1.693173,72.38342
Blue,B14 (812),550,-3,-0.5424955,387.556,1.692402,71.65864
Red,R1 (661),153,1,0.6578947,391.608,2.498019,1420.33
Red,R2 (679),241,1,0.4166667,1075.464,1.779407,3105.271
Red,R3 (697),323,0,0,2016.079,1.650478,2374.982
Red,R4 (717),234,1,0.4291846,1927.235,1.64595,1312.115
Red,R5 (738),195,3,1.5625,1621.314,1.665372,1127.245
Red,R6 (760),280,7,2.564103,1407.243,2.331567,745.0133
Red,R7 (783),514,-4,-0.7722008,1577.423,1.757301,576.2463
Red,R8 (812),223,4,1.826484,779.878,2.32467,231.2085


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.225,1.177761,64.445
Blue,0,1.136821,82.42751
Red,19.925,1.077274,72.704
UV,39.6,0.9113799,0
FSC Area Scaling Factor,1.220424,Window Extension,3
Flow Rate,9.01
Temperature,20.62
