DailyQCReport_V0333_20260220_065935


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,500,0,0,2000.63,2.103995,219.9015
Violet,SSC,269,6,2.281369,2012.3,5.541489,11734.21
Blue,SSC-B,148,1,0.6802721,1983.385,2.691751,11894.59
UV,UV1 (373),577,76,15.16966,300.515,4.966698,62.32875
UV,UV2 (388),378,46,13.85542,2039.983,2.683742,421.2725
UV,UV3 (428),310,41,15.24164,1556.295,2.16349,1857.567
UV,UV4 (443),285,33,13.09524,1240.592,2.013496,2185.899
UV,UV5 (458),370,46,14.19753,1211.195,1.932494,3142.904
UV,UV6 (473),518,67,14.85588,1548.42,1.749595,5098.045
UV,UV7 (514),760,93,13.94303,1710.829,1.638692,7928.618
UV,UV8 (542),652,73,12.60794,1037.293,1.644965,1505.787
UV,UV9 (582),816,92,12.70718,1360.246,1.843916,4343.885
UV,UV10 (613),505,50,10.98901,1240.996,1.826205,4617.886
UV,UV11 (664),644,71,12.39093,585.852,1.916253,2221.598
UV,UV12 (692),547,52,10.50505,491.327,1.928542,1191.537
UV,UV13 (720),753,75,11.06195,547.983,2.011973,1290.899
UV,UV14 (750),1485,141,10.49107,654.981,2.18969,1635.459
UV,UV15 (780),1131,110,10.77375,615.133,2.359596,920.4584
UV,UV16 (812),1796,152,9.245742,882.161,4.939235,727.1038
Violet,V1 (428),481,22,4.793028,603.836,3.666131,1015.782
Violet,V2 (443),574,16,2.867383,1272.203,3.315195,2453.105
Violet,V3 (458),418,-9,-2.107728,1394.331,3.227472,3862.019
Violet,V4 (473),298,-13,-4.180064,1235.419,3.166462,3521.896
Violet,V5 (508),342,-16,-4.469274,1068.395,3.343829,3632.937
Violet,V6 (525),298,-3,-0.9966778,767.93,3.320495,2171.466
Violet,V7 (542),400,11,2.827764,902.305,3.376155,2776.453
Violet,V8 (581),646,61,10.42735,776.49,3.409351,1684.057
Violet,V9 (598),460,50,12.19512,785.947,3.504992,1187.94
Violet,V10 (615),513,46,9.850107,1171.021,3.38025,1053.958
Violet,V11 (664),372,14,3.910614,512.849,3.793381,472.8874
Violet,V12 (692),313,-12,-3.692308,455.053,3.603686,269.5792
Violet,V13 (720),308,-24,-7.228915,522.5,3.209899,165.2286
Violet,V14 (750),395,-53,-11.83036,467.517,3.319079,136.8959
Violet,V15 (780),740,-109,-12.83863,502.281,4.021041,83.82812
Violet,V16 (812),497,-74,-12.95972,600.072,6.077568,33.39861
Blue,B1 (508),1148,43,3.891403,145.629,2.615467,368.9151
Blue,B2 (525),536,14,2.681992,179.431,2.114467,426.6619
Blue,B3 (542),511,7,1.388889,542.609,2.046007,1245.054
Blue,B4 (581),521,11,2.156863,745.723,1.907616,1222.095
Blue,B5 (598),497,-2,-0.4008016,879.846,2.157521,1268.926
Blue,B6 (615),309,-2,-0.6430868,937.302,1.948539,1239.393
Blue,B7 (661),591,4,0.681431,578.259,1.779928,675.492
Blue,B8 (679),464,5,1.089325,490.221,2.118067,582.1238
Blue,B9 (697),712,-3,-0.4195804,605.822,1.935483,435.8386
Blue,B10 (717),520,5,0.9708738,423.009,2.104793,248.1192
Blue,B11 (738),306,4,1.324503,279.021,2.117507,132.3324
Blue,B12 (760),435,3,0.6944445,276.432,2.341061,101.5056
Blue,B13 (783),736,2,0.2724796,256.747,2.687653,72.24239
Blue,B14 (812),782,9,1.164295,568.165,5.327016,72.09013
Red,R1 (661),165,16,10.73826,415.955,2.493377,1497.166
Red,R2 (679),257,7,2.8,1079.102,2.302814,3198.421
Red,R3 (697),362,8,2.259887,2067.829,1.602828,2563.045
Red,R4 (717),255,3,1.190476,1973.517,2.462165,1402.742
Red,R5 (738),210,7,3.448276,1655.712,2.338689,1160.16
Red,R6 (760),297,6,2.061856,1449.634,5.318939,839.0693
Red,R7 (783),590,19,3.327496,1929.686,2.132832,612.7089
Red,R8 (812),284,7,2.527076,2224.021,5.56727,252.5119


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.6,1.03563,9.610001
Blue,0,1.157879,0.965
Red,20.375,1.017055,72.948
UV,40.45,0.9162413,0
FSC Area Scaling Factor,1.219158,Window Extension,3
Flow Rate,20.8
Temperature,20
