DailyQCReport_V0333_20251020_092814


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,626,16,2.622951,2013.798,3.499093,197.5327
Violet,SSC,208,20,10.6383,2002.615,5.571391,13208.88
Blue,SSC-B,146,13,9.774436,2017.115,5.092356,11877.41
UV,UV1 (373),1449,488,50.78044,307.472,11.8297,59.01281
UV,UV2 (388),410,138,50.73529,2009.09,10.23438,529.8086
UV,UV3 (428),969,313,47.71341,1506.162,8.683657,1769.801
UV,UV4 (443),1494,521,53.54574,1242.12,8.605709,2578.948
UV,UV5 (458),889,302,51.44804,1224.72,8.350798,3670.252
UV,UV6 (473),730,249,51.76715,1538.578,8.228838,5653.263
UV,UV7 (514),951,322,51.19237,1715.568,8.204931,7479.726
UV,UV8 (542),735,252,52.17391,1032.434,8.110865,5447.528
UV,UV9 (582),1017,350,52.47377,1345.677,8.126821,4872.707
UV,UV10 (613),517,167,47.71429,1231.491,8.088666,5229.177
UV,UV11 (664),669,221,49.33036,584.665,8.116633,2495.81
UV,UV12 (692),604,191,46.24697,495.33,7.946445,1332.229
UV,UV13 (720),781,236,43.30275,542.613,7.782569,1283.99
UV,UV14 (750),1355,412,43.69035,658.162,7.826976,1587.26
UV,UV15 (780),1017,302,42.23776,606.538,7.938732,921.5479
UV,UV16 (812),1408,389,38.17468,865.208,8.178801,849.0799
Violet,V1 (428),378,25,7.082153,604.243,2.951268,1021.428
Violet,V2 (443),447,35,8.495145,1286.977,2.666382,2403.145
Violet,V3 (458),326,25,8.305648,1380.69,2.610804,3949.391
Violet,V4 (473),234,19,8.83721,1238.242,2.416802,3784.229
Violet,V5 (508),283,32,12.749,1070.699,2.283575,3749.42
Violet,V6 (525),239,23,10.64815,766.252,2.233017,3159.309
Violet,V7 (542),327,29,9.731544,898.063,2.183232,2581.625
Violet,V8 (581),495,48,10.73826,764.354,2.318387,1731.424
Violet,V9 (598),333,26,8.469055,771.707,2.63213,1136.626
Violet,V10 (615),366,23,6.70554,1155.44,2.617451,1071.075
Violet,V11 (664),291,24,8.988764,523.634,2.45803,484.4486
Violet,V12 (692),250,21,9.170305,456.15,2.628365,272.1261
Violet,V13 (720),255,20,8.510638,521.995,2.68526,161.1337
Violet,V14 (750),331,14,4.416404,466.212,2.491009,140.6873
Violet,V15 (780),610,17,2.866779,497.243,2.559689,80.5992
Violet,V16 (812),359,9,2.571429,571.203,3.298721,29.44342
Blue,B1 (508),1095,79,7.77559,145.438,4.126226,373.9462
Blue,B2 (525),515,27,5.532787,178.931,3.864072,462.1038
Blue,B3 (542),499,34,7.311828,550.664,3.801283,1206.556
Blue,B4 (581),496,29,6.20985,741.552,3.81469,1359.369
Blue,B5 (598),479,26,5.739514,885.633,4.008045,1307.422
Blue,B6 (615),291,13,4.676259,934.707,4.134662,972.8011
Blue,B7 (661),565,36,6.805293,576.28,4.017266,658.2131
Blue,B8 (679),454,28,6.57277,489.165,4.174496,612.7632
Blue,B9 (697),689,26,3.921569,607.294,4.120876,437.6468
Blue,B10 (717),507,20,4.106776,426.087,4.38258,239.507
Blue,B11 (738),298,14,4.929577,277.379,4.347483,123.1614
Blue,B12 (760),425,21,5.19802,277.177,4.377043,110.2077
Blue,B13 (783),717,24,3.463203,253.859,4.348988,71.23
Blue,B14 (812),681,15,2.252252,551.905,4.50883,71.00911
Red,R1 (661),191,23,13.69048,425.231,2.527028,1621.65
Red,R2 (679),266,16,6.4,1088.622,1.958265,3548.211
Red,R3 (697),356,14,4.093567,2064.449,1.461234,2693.74
Red,R4 (717),249,10,4.184101,1975.059,1.898146,1522.431
Red,R5 (738),201,7,3.608247,1644.678,1.781977,1224.827
Red,R6 (760),289,10,3.584229,1454.697,2.80449,850.6214
Red,R7 (783),546,15,2.824859,1907.523,1.729844,614.7397
Red,R8 (812),241,3,1.260504,2127.391,2.374841,261.2836


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.325,1.062782,9.67
Blue,0,1.139703,1.0875
Red,20.225,0.9805557,73.196
UV,40.975,0.8722895,0
FSC Area Scaling Factor,1.189938,Window Extension,3
Flow Rate,16.23
Temperature,18.75
