DailyQCReport_V0333_20250701_103221


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,546,-4,-0.7272727,1968.151,2.133038,425.046
Violet,SSC,174,4,2.352941,1990.79,4.105553,10252.72
Blue,SSC-B,160,-2,-1.234568,2003.49,2.673612,6354.074
UV,UV1 (373),815,91,12.56906,307.696,5.095486,56.2709
UV,UV2 (388),251,22,9.606987,2021.598,3.050858,477.6144
UV,UV3 (428),595,53,9.778598,1544.473,3.380353,1447.424
UV,UV4 (443),894,90,11.19403,1242.2,2.986995,2300.751
UV,UV5 (458),541,46,9.29293,1220.915,2.770211,3280.237
UV,UV6 (473),440,40,10,1545.276,2.627965,4810.516
UV,UV7 (514),577,62,12.03884,1715.455,2.716609,7098.578
UV,UV8 (542),444,40,9.90099,1035.23,2.620936,4257.544
UV,UV9 (582),609,68,12.56932,1365.17,2.64338,4258.568
UV,UV10 (613),327,23,7.56579,1248.359,2.648076,4369.759
UV,UV11 (664),416,43,11.52815,595.391,2.721134,1955.156
UV,UV12 (692),386,31,8.732394,494.6075,2.692853,1014.141
UV,UV13 (720),513,37,7.773109,548.643,2.671319,1168.626
UV,UV14 (750),881,61,7.439025,654.319,2.76332,1446.189
UV,UV15 (780),662,42,6.774194,608.6865,2.77019,794.5445
UV,UV16 (812),928,29,3.225806,869.995,3.262577,637.1881
Violet,V1 (428),337,6,1.812689,600.9395,2.135852,895.9498
Violet,V2 (443),401,12,3.084833,1266.993,1.975245,2184.545
Violet,V3 (458),296,10,3.496503,1378.573,1.819769,2897.863
Violet,V4 (473),209,5,2.45098,1232.324,1.726882,3201.786
Violet,V5 (508),250,6,2.459016,1064.502,1.663525,2985.723
Violet,V6 (525),214,6,2.884615,768.7715,1.655526,1904.985
Violet,V7 (542),292,10,3.546099,899.867,1.642867,2296.323
Violet,V8 (581),441,13,3.037383,772.742,1.782896,1350.408
Violet,V9 (598),306,4,1.324503,771.315,1.8902,959.9787
Violet,V10 (615),345,4,1.17302,1162.708,2.000444,919.2698
Violet,V11 (664),273,4,1.486989,517.6095,1.840286,437.8109
Violet,V12 (692),235,-3,-1.260504,455.623,2.011542,232.6366
Violet,V13 (720),235,1,0.4273505,525.8865,1.896356,136.2367
Violet,V14 (750),322,19,6.270627,466.971,2.075881,118.0667
Violet,V15 (780),621,36,6.153846,498.613,2.072303,62.88303
Violet,V16 (812),367,5,1.381215,572.473,2.611947,25.33212
Blue,B1 (508),1069,7,0.6591337,143.5365,2.501961,341.1887
Blue,B2 (525),507,-3,-0.5882353,179.149,2.163346,375.3868
Blue,B3 (542),494,1,0.2028397,548.1415,1.963146,939.9609
Blue,B4 (581),490,0,0,745.95,1.94108,1120.48
Blue,B5 (598),476,-5,-1.039501,871.5045,2.150346,1070.337
Blue,B6 (615),294,-2,-0.6756757,933.72,2.156653,870.4461
Blue,B7 (661),556,9,1.645338,575.285,1.899854,582.2847
Blue,B8 (679),452,7,1.573034,491.0005,2.121667,542.2377
Blue,B9 (697),695,3,0.433526,605.18,2.027354,356.1899
Blue,B10 (717),510,-1,-0.1956947,424.528,2.307878,221.0777
Blue,B11 (738),294,2,0.6849315,278.5855,2.196553,116.884
Blue,B12 (760),418,0,0,276.47,2.206605,96.58145
Blue,B13 (783),712,0,0,256.73,2.424159,72.28891
Blue,B14 (812),672,-39,-5.485232,548.594,2.558484,68.34016
Red,R1 (661),170,18,11.84211,419.295,2.862289,1290.463
Red,R2 (679),250,13,5.485232,1104.656,1.838438,2985.339
Red,R3 (697),329,6,1.857585,2065.692,1.448644,2192.193
Red,R4 (717),234,-2,-0.8474576,1977.177,1.692849,1246.01
Red,R5 (738),190,1,0.5291005,1640.697,1.532468,1034.878
Red,R6 (760),269,0,0,1441.173,2.077619,717.9494
Red,R7 (783),479,-3,-0.6224067,1907.612,1.634516,541.0712
Red,R8 (812),228,-12,-5,2137.16,2.325416,222.3215


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.275,1.175889,10.1
Blue,0,1.178145,1.1675
Red,19.75,1.108472,73.636
UV,39.675,0.9980652,0
FSC Area Scaling Factor,1.259002,Window Extension,3
Flow Rate,13.66
Temperature,25.5
