DailyQCReport_V0333_20250926_100900


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,610,0,0,2009.748,1.964864,254.5314
Violet,SSC,199,11,5.851064,1999.923,5.294684,11265.4
Blue,SSC-B,139,6,4.511278,1977.053,3.117367,11148.65
UV,UV1 (373),1090,129,13.42352,299.631,4.121284,56.46482
UV,UV2 (388),307,35,12.86765,1999.549,2.336084,517.682
UV,UV3 (428),733,77,11.7378,1498.12,1.667266,1772.724
UV,UV4 (443),1109,136,13.97739,1232.839,1.746739,2367.897
UV,UV5 (458),670,83,14.13969,1215.957,1.660799,3525.023
UV,UV6 (473),546,65,13.51351,1542.203,1.443778,5024.745
UV,UV7 (514),706,77,12.24165,1663.71,1.359783,7614.423
UV,UV8 (542),547,64,13.25052,1014.381,1.37037,4867.554
UV,UV9 (582),764,97,14.54273,1348.336,1.376151,4682.012
UV,UV10 (613),407,57,16.28572,1236.844,1.332446,5030.467
UV,UV11 (664),515,67,14.95536,584.679,1.407389,2357.628
UV,UV12 (692),470,57,13.80145,490.933,1.440572,1247.269
UV,UV13 (720),617,72,13.21101,544.471,1.468791,1272.974
UV,UV14 (750),1057,114,12.08908,655.279,1.642628,1519.329
UV,UV15 (780),796,81,11.32867,609.095,1.606602,863.7092
UV,UV16 (812),1121,102,10.00981,861.518,2.344466,722.4706
Violet,V1 (428),367,14,3.966006,593.127,2.51074,1055.815
Violet,V2 (443),431,19,4.61165,1264.62,2.042103,2288.083
Violet,V3 (458),315,14,4.651163,1360.699,1.988301,3633.775
Violet,V4 (473),228,13,6.046512,1240.543,1.985309,3593.292
Violet,V5 (508),269,18,7.171315,1065.349,1.826704,3556.147
Violet,V6 (525),229,13,6.018518,757.858,1.719006,2463.421
Violet,V7 (542),313,15,5.033557,891.448,1.643407,2497.035
Violet,V8 (581),477,30,6.711409,754.101,1.778512,1636.122
Violet,V9 (598),331,24,7.817589,759.38,1.93847,1063.401
Violet,V10 (615),367,24,6.997085,1165.167,1.878984,982.7735
Violet,V11 (664),281,14,5.243445,509.6,1.933558,455.4549
Violet,V12 (692),250,21,9.170305,454.28,1.95929,260.8995
Violet,V13 (720),251,16,6.80851,526.454,2.051369,157.7138
Violet,V14 (750),324,7,2.208202,468.573,2.008948,129.5295
Violet,V15 (780),605,12,2.023609,501.23,2.100307,82.95361
Violet,V16 (812),372,22,6.285714,565.221,2.873966,28.34876
Blue,B1 (508),1023,7,0.6889763,140.633,3.252165,363.6873
Blue,B2 (525),487,-1,-0.204918,174.976,3.009889,456.9672
Blue,B3 (542),473,8,1.72043,539.165,2.961908,1187.48
Blue,B4 (581),475,8,1.713062,738.946,2.936455,1403.478
Blue,B5 (598),464,11,2.428256,865.237,3.10257,1296.88
Blue,B6 (615),286,8,2.877698,921.892,3.145058,936.6384
Blue,B7 (661),542,13,2.457467,576.946,3.086676,632.2912
Blue,B8 (679),435,9,2.112676,475.642,3.236295,567.3116
Blue,B9 (697),686,23,3.46908,597.427,3.213859,429.0356
Blue,B10 (717),497,10,2.053388,413.507,3.433828,237.5583
Blue,B11 (738),289,5,1.760563,273.412,3.398134,121.3907
Blue,B12 (760),411,7,1.732673,272.117,3.423872,99.08145
Blue,B13 (783),699,6,0.8658009,251.076,3.517672,71.09737
Blue,B14 (812),675,9,1.351351,545.015,3.641983,72.16486
Red,R1 (661),172,4,2.380952,429.143,2.069351,1524.315
Red,R2 (679),261,11,4.4,1114.383,1.923352,3082.678
Red,R3 (697),347,5,1.461988,2046.594,1.478056,2280.445
Red,R4 (717),247,8,3.34728,1979.981,1.865109,1258.739
Red,R5 (738),197,3,1.546392,1648.756,1.73141,1128.824
Red,R6 (760),283,4,1.433692,1445.33,2.690414,779.3513
Red,R7 (783),536,5,0.9416196,1906.25,1.677984,562.9594
Red,R8 (812),240,2,0.8403362,2119.527,2.334747,263.5464


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.4,1.087471,9.610001
Blue,0,1.151121,1.0275
Red,20.125,1.013473,73
UV,40.9,0.928139,0
FSC Area Scaling Factor,1.210331,Window Extension,3
Flow Rate,15.03
Temperature,20.25
