DailyQCReport_V0333_20260204_130450


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,478,-27,-5.346535,1961.49,2.118803,228.3814
Violet,SSC,235,-29,-10.98485,1996.51,5.115706,12193.68
Blue,SSC-B,177,-26,-12.80788,1981.412,3.425648,11551.37
UV,UV1 (373),1561,340,27.84603,224.154,6.444681,62.39477
UV,UV2 (388),471,77,19.54315,1333.131,4.556648,571.58
UV,UV3 (428),1187,153,14.79691,1018.38,4.431753,2086.603
UV,UV4 (443),1799,294,19.53488,886.484,4.350992,2278.24
UV,UV5 (458),1029,136,15.22956,946.8405,4.229319,3029
UV,UV6 (473),2736,2006,274.7945,1464.247,4.088694,6045.518
UV,UV7 (514),1113,196,21.37404,2062.987,4.196657,4882.238
UV,UV8 (542),842,123,17.10709,1546.32,3.962998,3117.052
UV,UV9 (582),1174,188,19.06694,2463.57,4.167174,1955.696
UV,UV10 (613),598,73,13.90476,1940.022,4.111693,3531.534
UV,UV11 (664),793,132,19.96974,867.5185,4.177268,1563.439
UV,UV12 (692),712,106,17.49175,667.7935,4.182325,1043.842
UV,UV13 (720),905,128,16.47362,690.0585,4.162766,650.8132
UV,UV14 (750),1558,222,16.61677,800.1645,4.339493,591.2717
UV,UV15 (780),1182,181,18.08192,632.2685,4.460118,357.4232
UV,UV16 (812),1614,244,17.81022,427.394,4.61466,245.9885
Violet,V1 (428),394,-69,-14.90281,801.207,4.480909,1092.748
Violet,V2 (443),485,-90,-15.65217,1852.762,4.493407,2270.158
Violet,V3 (458),377,-70,-15.65996,2162.446,4.490196,3446.762
Violet,V4 (473),274,-59,-17.71772,2165.556,4.490081,3352.881
Violet,V5 (508),333,-73,-17.9803,2054.157,4.63416,3411.631
Violet,V6 (525),269,-70,-20.64897,1506.399,4.622544,2407.814
Violet,V7 (542),358,-86,-19.36937,2063.717,4.525216,2437.524
Violet,V8 (581),519,-152,-22.65276,2402.237,4.302253,1128.001
Violet,V9 (598),356,-101,-22.10066,2290.497,4.313565,868.6399
Violet,V10 (615),395,-116,-22.70059,3326.478,4.226024,790.4492
Violet,V11 (664),327,-82,-20.0489,1322.956,4.185954,377.2752
Violet,V12 (692),290,-79,-21.40921,1021.675,4.141508,239.861
Violet,V13 (720),301,-78,-20.58047,1093.047,4.095616,135.1424
Violet,V14 (750),416,-108,-20.61069,913.5545,4.125259,109.8425
Violet,V15 (780),744,-242,-24.54361,781.7385,4.086725,53.26973
Violet,V16 (812),463,-119,-20.44674,357.903,4.203,27.98548
Blue,B1 (508),1226,-187,-13.23425,234.042,2.156972,257.3394
Blue,B2 (525),567,-98,-14.73684,276.7025,1.721689,333.6016
Blue,B3 (542),542,-91,-14.37599,1058.698,1.551396,868.9557
Blue,B4 (581),537,-98,-15.43307,1650.432,1.559533,1017.221
Blue,B5 (598),509,-91,-15.16667,1847.297,1.454873,946.0533
Blue,B6 (615),304,-61,-16.71233,1885.985,1.530484,1061.928
Blue,B7 (661),606,-100,-14.16431,1141.816,1.407116,500.2405
Blue,B8 (679),469,-75,-13.78676,920.7785,1.474308,427.321
Blue,B9 (697),692,-130,-15.81509,1122.165,1.649354,288.3793
Blue,B10 (717),505,-98,-16.25207,763.256,1.554711,200.8687
Blue,B11 (738),301,-51,-14.48864,502.5445,1.756037,116.3836
Blue,B12 (760),424,-70,-14.17004,488.059,1.805017,90.23479
Blue,B13 (783),724,-108,-12.98077,384.071,1.921086,53.98447
Blue,B14 (812),661,-104,-13.59477,383.7525,1.808155,50.14589
Red,R1 (661),204,26,14.60674,391.3585,4.358483,1416.519
Red,R2 (679),295,15,5.357143,1069.485,4.339748,2619.986
Red,R3 (697),397,17,4.473684,2018.932,4.391312,1904.889
Red,R4 (717),277,11,4.135338,1888.812,4.601407,1359.438
Red,R5 (738),229,11,5.045871,1617.135,4.668252,1005.779
Red,R6 (760),324,12,3.846154,1412.667,6.500808,743.4801
Red,R7 (783),646,37,6.075533,1582.7,4.587884,439.9062
Red,R8 (812),249,12,5.063291,773.55,4.974298,213.9579


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-18.475,1.045717,9.610001
Blue,0,1.174413,0.965
Red,20.225,1.036882,72.9
UV,40.9,0.8047647,0
FSC Area Scaling Factor,1.24104,Window Extension,3
Flow Rate,15.74
Temperature,21.12
