DailyQCReport_V0333_20260206_094109


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,500,0,0,2008.878,2.267363,206.475
Violet,SSC,258,-5,-1.901141,1988.995,5.55761,13938.58
Blue,SSC-B,145,-2,-1.360544,2001.391,2.57305,12415.63
UV,UV1 (373),536,35,6.986028,306.806,4.800808,64.1754
UV,UV2 (388),354,22,6.626506,2046.323,2.973208,427.7296
UV,UV3 (428),287,18,6.69145,1556.193,2.451926,1856.526
UV,UV4 (443),266,14,5.555556,1241.887,2.316318,2230.502
UV,UV5 (458),348,24,7.407407,1212.832,2.225933,3153.667
UV,UV6 (473),484,33,7.317073,1549.067,2.028104,4891.251
UV,UV7 (514),705,38,5.697151,1705.458,1.922747,8293.232
UV,UV8 (542),611,32,5.52677,1036.366,1.929321,1459.758
UV,UV9 (582),765,41,5.662983,1342.022,2.077894,4389.751
UV,UV10 (613),474,19,4.175824,1246.946,2.016599,4691.184
UV,UV11 (664),609,36,6.282722,587.436,2.070378,2519.154
UV,UV12 (692),522,27,5.454545,502.718,2.155581,1313.911
UV,UV13 (720),706,28,4.129794,546.731,2.20159,1159.485
UV,UV14 (750),1411,67,4.985119,658.813,2.297893,1603.073
UV,UV15 (780),1059,38,3.721841,611.986,2.328512,869.084
UV,UV16 (812),1593,-51,-3.10219,866.79,2.7019,702.7245
Violet,V1 (428),471,12,2.614379,604.264,3.843054,1026.298
Violet,V2 (443),570,12,2.150538,1268.118,3.421028,2560.548
Violet,V3 (458),419,-8,-1.873536,1374.711,3.23708,3766.015
Violet,V4 (473),302,-9,-2.893891,1235.598,3.055088,3664.647
Violet,V5 (508),337,-21,-5.865922,1072.804,3.039881,3633.159
Violet,V6 (525),283,-18,-5.980067,771.451,2.965653,2319.415
Violet,V7 (542),371,-18,-4.627249,897.642,3.001529,2946.887
Violet,V8 (581),575,-10,-1.709402,771.686,3.139162,1651.222
Violet,V9 (598),399,-11,-2.682927,778.291,3.41025,1210.66
Violet,V10 (615),457,-10,-2.141328,1180.778,3.278224,1167.231
Violet,V11 (664),363,5,1.396648,521.346,3.320995,514.5442
Violet,V12 (692),326,1,0.3076923,457.198,3.295471,272.1065
Violet,V13 (720),332,0,0,524.721,3.177976,163.346
Violet,V14 (750),438,-10,-2.232143,465.639,3.214367,143.0088
Violet,V15 (780),831,-18,-2.120141,502.254,3.64419,84.63
Violet,V16 (812),502,-69,-12.08406,576.721,3.93857,30.11478
Blue,B1 (508),1146,41,3.710407,146.163,2.691953,385.2206
Blue,B2 (525),534,12,2.298851,180.364,2.196443,448.3063
Blue,B3 (542),512,8,1.587302,546.212,2.105173,1199.378
Blue,B4 (581),513,3,0.5882353,740.358,1.992131,1204.604
Blue,B5 (598),497,-2,-0.4008016,884.876,2.199952,1295.27
Blue,B6 (615),308,-3,-0.9646302,933.363,2.10121,1310.791
Blue,B7 (661),594,7,1.192504,580.575,1.973207,676.2105
Blue,B8 (679),466,7,1.525054,488.845,2.224371,589.5435
Blue,B9 (697),718,3,0.4195804,604.491,2.165971,435.1727
Blue,B10 (717),522,7,1.359223,422.523,2.370254,257.4937
Blue,B11 (738),306,4,1.324503,278.999,2.359745,130.3604
Blue,B12 (760),436,4,0.9259259,276.011,2.548046,106.045
Blue,B13 (783),725,-9,-1.226158,255.917,2.561679,72.24726
Blue,B14 (812),721,-52,-6.727037,553.66,2.675093,72.4081
Red,R1 (661),171,22,14.7651,420.41,2.634672,1660.227
Red,R2 (679),268,18,7.2,1094.037,2.185789,3166.555
Red,R3 (697),367,13,3.672316,2061.774,1.625206,2591.243
Red,R4 (717),259,7,2.777778,1970.316,2.444009,1384.463
Red,R5 (738),211,8,3.940887,1643.989,2.311807,1126.449
Red,R6 (760),301,10,3.436426,1454.072,5.324926,805.5322
Red,R7 (783),590,19,3.327496,1917.522,1.738014,643.2608
Red,R8 (812),263,-14,-5.054152,2116.093,2.737347,253.2164


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.625,1.023529,9.545
Blue,0,1.149589,0.965
Red,20.425,0.9962548,72.948
UV,40.425,0.9270467,0
FSC Area Scaling Factor,1.207801,Window Extension,3
Flow Rate,19.84
Temperature,19.38
