DailyQCReport_V0333_20260618_085754


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,479,25,5.506608,1990.979,1.155771,293.2189
Violet,SSC,120,1,0.8403362,2005.522,3.616071,11212.4
Blue,SSC-B,125,5,4.166667,1995.594,2.845544,12845.68
UV,UV1 (373),745,272,57.50529,225.598,4.547155,79.06445
UV,UV2 (388),445,155,53.44828,1331.853,4.383921,475.4384
UV,UV3 (428),348,119,51.96507,1023.083,5.941012,2230.932
UV,UV4 (443),326,112,52.33645,902.903,6.031202,2723.239
UV,UV5 (458),419,143,51.81159,968.507,6.168297,3846.538
UV,UV6 (473),591,203,52.31959,1494.771,6.246112,5771.679
UV,UV7 (514),869,303,53.53357,2070.874,6.106908,9752.979
UV,UV8 (542),733,235,47.18876,1543.68,5.707506,1930.451
UV,UV9 (582),933,299,47.16088,2456.727,5.522305,5430.616
UV,UV10 (613),578,190,48.96907,1952.605,5.282714,5447.922
UV,UV11 (664),762,253,49.70531,878.351,5.413051,2846.523
UV,UV12 (692),657,220,50.34325,671.006,5.390056,1622.453
UV,UV13 (720),876,281,47.22689,705.32,5.326206,1457.219
UV,UV14 (750),1700,527,44.92754,808.175,5.444155,1889.838
UV,UV15 (780),1320,408,44.73684,630.546,5.491787,1127.794
UV,UV16 (812),1815,547,43.1388,424.273,5.497802,862.0945
Violet,V1 (428),208,10,5.050505,801.646,0.9335489,941.6461
Violet,V2 (443),257,13,5.327869,1859.931,0.7406031,2164.754
Violet,V3 (458),200,7,3.626943,2154.301,0.8478206,3282.294
Violet,V4 (473),148,5,3.496503,2176.373,0.8077195,3460.652
Violet,V5 (508),178,2,1.136364,2040.256,0.6963916,3304.705
Violet,V6 (525),156,0,0,1510.184,0.628918,2202.844
Violet,V7 (542),211,3,1.442308,2080.637,0.6302296,2377.746
Violet,V8 (581),325,6,1.880878,2405.154,0.6623967,1489.303
Violet,V9 (598),219,5,2.336449,2285.517,0.6631167,1103.742
Violet,V10 (615),251,7,2.868852,3266.202,0.6695561,933.5776
Violet,V11 (664),196,-2,-1.010101,1323.428,0.6147964,430.1238
Violet,V12 (692),176,0,0,1038.001,0.6563995,253.97
Violet,V13 (720),171,-7,-3.932585,1098.994,0.7400134,149.7914
Violet,V14 (750),229,-5,-2.136752,936.491,1.40253,127.9499
Violet,V15 (780),468,-8,-1.680672,820.59,2.254789,73.97387
Violet,V16 (812),256,1,0.3921569,362.521,2.070809,28.94243
Blue,B1 (508),1149,15,1.322751,228.268,1.914573,379.1724
Blue,B2 (525),516,1,0.1941748,276.328,1.532476,425.1849
Blue,B3 (542),426,-5,-1.160093,1061.15,1.299624,1212.293
Blue,B4 (581),409,-3,-0.7281554,1657.176,1.405927,1479.781
Blue,B5 (598),400,-3,-0.7444169,1845.193,1.210184,1253.065
Blue,B6 (615),245,0,0,1899.559,1.40314,1204.004
Blue,B7 (661),464,-5,-1.066098,1143.382,1.198968,746.8302
Blue,B8 (679),366,-7,-1.876675,916.886,1.427906,614.2544
Blue,B9 (697),574,-6,-1.034483,1138.815,1.660867,419.9791
Blue,B10 (717),412,-7,-1.670644,762.255,1.660346,236.2068
Blue,B11 (738),246,-3,-1.204819,504.987,1.746366,129.9079
Blue,B12 (760),347,-4,-1.139601,492.2,2.540735,106.861
Blue,B13 (783),615,-10,-1.6,388.641,1.791293,72.6
Blue,B14 (812),550,-3,-0.5424955,388.201,1.836301,71.9081
Red,R1 (661),151,-1,-0.6578947,391.58,1.67362,1364.886
Red,R2 (679),239,-1,-0.4166667,1082.679,1.719924,3062.529
Red,R3 (697),325,2,0.619195,2056.046,1.509083,2346.879
Red,R4 (717),234,1,0.4291846,1934.641,1.506137,1366.656
Red,R5 (738),194,2,1.041667,1618.806,1.535441,1128.011
Red,R6 (760),278,5,1.831502,1408.344,2.518419,737.121
Red,R7 (783),514,-4,-0.7722008,1583.533,1.490447,587.866
Red,R8 (812),222,3,1.369863,781.269,2.479225,226.7289


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.15,1.176584,64.565
Blue,0,1.138427,82.42751
Red,19.875,1.072865,72.608
UV,39.625,0.7546021,0
FSC Area Scaling Factor,1.220417,Window Extension,3
Flow Rate,13.1
Temperature,19.75
