DailyQCReport_V0333_20250214_093627


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2037.998,2.513021,827.6294
Violet,SSC,171,3,1.785714,1996.114,4.924856,11010.65
Blue,SSC-B,159,10,6.711409,2005.28,3.382894,10176.39
UV,UV1 (373),1107,119,12.04453,307.1555,4.190502,48.66488
UV,UV2 (388),337,41,13.85135,2045.777,1.827936,463.885
UV,UV3 (428),777,64,8.976157,1535.175,1.760894,1547.476
UV,UV4 (443),1172,105,9.840674,1222.849,1.59773,2058.671
UV,UV5 (458),718,61,9.284628,1226.291,1.342593,2743.229
UV,UV6 (473),577,55,10.5364,1555.895,1.346735,4428.807
UV,UV7 (514),737,64,9.509658,1714.604,1.278422,6885.656
UV,UV8 (542),568,49,9.441234,1037.639,1.295123,4342.886
UV,UV9 (582),755,74,10.86637,1354.306,1.400091,4095.845
UV,UV10 (613),420,52,14.13043,1246.871,1.376059,4246.754
UV,UV11 (664),520,42,8.786611,587.735,1.503991,2004.375
UV,UV12 (692),482,48,11.05991,494.4095,1.523029,1040.598
UV,UV13 (720),631,57,9.930313,546.354,1.617283,1049.528
UV,UV14 (750),1076,96,9.795918,654.312,1.775669,1374.637
UV,UV15 (780),812,80,10.92896,609.9075,1.740673,837.2134
UV,UV16 (812),1102,114,11.53846,855.2345,2.271037,654.1083
Violet,V1 (428),321,11,3.548387,597.72,2.170626,985.8828
Violet,V2 (443),393,6,1.550388,1274.332,1.888965,2162.184
Violet,V3 (458),297,12,4.210526,1390.405,1.774989,3312.065
Violet,V4 (473),208,3,1.463415,1228.594,1.652577,3406.101
Violet,V5 (508),240,7,3.004292,1070.356,1.638392,3447.818
Violet,V6 (525),199,6,3.108808,751.7435,1.632545,2353.709
Violet,V7 (542),265,11,4.330709,900.183,1.617526,2343.961
Violet,V8 (581),397,18,4.74934,766.176,1.634924,1522.513
Violet,V9 (598),282,14,5.223881,776.7045,1.600385,1047.737
Violet,V10 (615),325,19,6.20915,1172.423,1.569796,998.7955
Violet,V11 (664),272,9,3.422053,522.4885,1.62864,442.8369
Violet,V12 (692),249,11,4.621849,456.385,1.668992,237.799
Violet,V13 (720),253,9,3.688525,522.406,1.625011,146.2171
Violet,V14 (750),336,11,3.384615,465.445,1.636053,121.3182
Violet,V15 (780),640,21,3.392569,499.054,2.690443,74.57848
Violet,V16 (812),368,17,4.843305,573.9865,2.483716,27.69137
Blue,B1 (508),1069,-1,-0.09345794,143.5185,2.441885,365.5204
Blue,B2 (525),509,8,1.596806,178.785,2.094164,434.0385
Blue,B3 (542),498,7,1.425662,545.4915,1.960648,1125.014
Blue,B4 (581),490,4,0.8230453,741.935,1.778559,1271.04
Blue,B5 (598),482,4,0.8368201,870.2135,2.023669,1232.066
Blue,B6 (615),298,6,2.054795,942.5515,1.974442,942.9506
Blue,B7 (661),556,-3,-0.5366727,571.786,1.821292,625.3372
Blue,B8 (679),458,1,0.2188184,488.904,2.086299,536.6937
Blue,B9 (697),706,4,0.5698006,606.419,1.98339,420.7112
Blue,B10 (717),513,8,1.584158,420.8,2.252033,230.7803
Blue,B11 (738),301,1,0.3333333,277.4755,2.247565,122.0638
Blue,B12 (760),425,3,0.7109004,277.0535,2.347959,102.8304
Blue,B13 (783),703,4,0.5722461,255.629,2.389161,70.6467
Blue,B14 (812),665,17,2.623457,553.2885,2.616792,69.75267
Red,R1 (661),159,-15,-8.620689,419.4095,2.215875,1331.684
Red,R2 (679),249,-8,-3.11284,1105.069,1.942347,2827.48
Red,R3 (697),329,-4,-1.201201,2066.496,1.558909,2037.632
Red,R4 (717),231,-7,-2.941176,1990.502,2.001266,1261.642
Red,R5 (738),187,-3,-1.578947,1644.946,1.834809,1002.612
Red,R6 (760),266,-2,-0.7462686,1452.15,2.559868,714.5112
Red,R7 (783),473,-6,-1.25261,1906.384,1.717705,571.5363
Red,R8 (812),219,1,0.4587156,2125.589,2.549634,236.0432


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.05,1.150536,9.855
Blue,0,1.177967,1.0875
Red,20.075,1.106776,73.636
UV,40.275,1.047806,0
FSC Area Scaling Factor,1.254646,Window Extension,3
Flow Rate,18.62
Temperature,23.88
