DailyQCReport_V0333_20241216_153257


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2047.475,1.930604,556.8261
Violet,SSC,166,-2,-1.190476,2004.547,5.112641,11438.09
Blue,SSC-B,167,18,12.08054,1999.229,3.924762,8146.295
UV,UV1 (373),1046,58,5.870445,303.954,3.233076,49.1011
UV,UV2 (388),315,19,6.418919,2053.683,1.462668,471.3732
UV,UV3 (428),745,32,4.488079,1548.524,1.538818,1524.308
UV,UV4 (443),1097,30,2.811621,1244.343,1.645298,2124.544
UV,UV5 (458),673,16,2.435312,1216.916,1.437367,2871.149
UV,UV6 (473),539,17,3.256705,1557.772,1.432518,4604.037
UV,UV7 (514),699,26,3.863298,1725.523,1.402896,6898.396
UV,UV8 (542),536,17,3.27553,1042.4,1.498621,4005.199
UV,UV9 (582),710,29,4.258443,1374.294,1.461797,3903.001
UV,UV10 (613),391,23,6.25,1244.479,1.402612,4126.018
UV,UV11 (664),490,12,2.51046,581.925,1.337534,2000.682
UV,UV12 (692),464,30,6.912442,502.781,1.371619,1033.403
UV,UV13 (720),606,32,5.574913,545.288,1.423986,1032.95
UV,UV14 (750),1029,49,5,653.166,1.551054,1420.08
UV,UV15 (780),772,40,5.464481,609.045,1.47014,772.1323
UV,UV16 (812),1060,72,7.287449,858.514,1.889251,611.8683
Violet,V1 (428),313,3,0.967742,597.503,1.738044,961.8312
Violet,V2 (443),366,-21,-5.426357,1285.721,1.590357,2145.269
Violet,V3 (458),263,-22,-7.719298,1381.473,1.613955,3268.289
Violet,V4 (473),191,-14,-6.829268,1241.385,1.629139,3339.877
Violet,V5 (508),228,-5,-2.145923,1066.463,1.588911,3300.665
Violet,V6 (525),204,11,5.699482,769.805,1.527739,2521.526
Violet,V7 (542),281,27,10.62992,900.483,1.447764,2319.408
Violet,V8 (581),442,63,16.62269,774.361,1.505389,1492.772
Violet,V9 (598),305,37,13.80597,774.823,1.408756,1030.619
Violet,V10 (615),337,31,10.13072,1176.363,1.423563,950.49
Violet,V11 (664),247,-16,-6.08365,515.707,1.479925,407.4506
Violet,V12 (692),219,-19,-7.983193,460.981,1.497073,246.0582
Violet,V13 (720),215,-29,-11.88525,522.573,1.48384,144.2228
Violet,V14 (750),290,-35,-10.76923,467.357,1.494652,132.0604
Violet,V15 (780),548,-71,-11.47011,499.558,2.763139,70.7013
Violet,V16 (812),333,-18,-5.128205,570.451,2.238621,25.00991
Blue,B1 (508),1062,-8,-0.7476636,143.547,2.437273,357.9353
Blue,B2 (525),509,8,1.596806,178.904,2.033611,399.6334
Blue,B3 (542),500,9,1.832994,550.821,1.879671,1052.082
Blue,B4 (581),495,9,1.851852,741.108,1.72798,1241.693
Blue,B5 (598),486,8,1.67364,879.445,2.013509,1177.02
Blue,B6 (615),298,6,2.054795,941.06,1.932224,904.6922
Blue,B7 (661),562,3,0.5366727,579.735,1.784423,620.1417
Blue,B8 (679),457,0,0,489.339,2.026029,562.7085
Blue,B9 (697),705,3,0.4273505,605.57,1.954515,409.6826
Blue,B10 (717),515,10,1.980198,419.89,2.239646,228.0915
Blue,B11 (738),303,3,1,278.03,2.234914,122.9462
Blue,B12 (760),426,4,0.9478673,276.3,2.346736,100.2528
Blue,B13 (783),706,7,1.001431,254.644,2.438792,66.82222
Blue,B14 (812),666,18,2.777778,546.146,2.617861,68.63578
Red,R1 (661),162,-12,-6.896552,418.176,2.153335,1399.147
Red,R2 (679),253,-4,-1.55642,1101.045,1.89931,2961.701
Red,R3 (697),333,0,0,2067.571,1.613004,1992.733
Red,R4 (717),234,-4,-1.680672,1989.109,2.023923,1348.692
Red,R5 (738),189,-1,-0.5263158,1646.923,1.872779,1013.813
Red,R6 (760),270,2,0.7462686,1450.232,2.683239,713.1238
Red,R7 (783),479,0,0,1913.352,1.7837,560.8871
Red,R8 (812),222,4,1.834862,2130.111,2.558094,220.5951


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.15,1.163314,9.915
Blue,0,1.176168,1.0875
Red,20.025,1.109689,73.784
UV,40.225,1.065942,0
FSC Area Scaling Factor,1.256279,Window Extension,3
Flow Rate,17.76
Temperature,25.25
