DailyQCReport_V0333_20240419_093816


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,-37,-5.124654,2021.802,1.035018,688.9205
Violet,SSC,198,4,2.061856,1999.587,4.355474,10721.07
Blue,SSC-B,207,9,4.545455,1994.801,2.101952,12087.27
UV,UV1 (373),2467,445,22.00791,114.289,7.661904,43.15485
UV,UV2 (388),400,10,2.564103,741.255,4.750138,467.2691
UV,UV3 (428),660,15,2.325581,654.992,1.320897,1220.376
UV,UV4 (443),899,27,3.09633,582.853,1.282855,1438.976
UV,UV5 (458),570,12,2.150538,637.102,1.125162,2557.405
UV,UV6 (473),407,8,2.005013,987.972,1.164525,5277.245
UV,UV7 (514),554,15,2.782931,1375.009,1.234807,7680.028
UV,UV8 (542),481,21,4.565217,840.651,1.250106,4464.496
UV,UV9 (582),598,27,4.728546,1328.193,1.310094,4939.264
UV,UV10 (613),345,11,3.293413,1572.934,1.395458,4173.811
UV,UV11 (664),456,32,7.54717,864.054,1.398792,2287.14
UV,UV12 (692),463,32,7.424594,436.608,1.432254,1305.097
UV,UV13 (720),685,85,14.16667,412.669,2.497964,1125.692
UV,UV14 (750),1393,266,23.60248,1426.304,3.934208,1569.776
UV,UV15 (780),787,93,13.40058,1848.382,2.802846,946.2185
UV,UV16 (812),1656,378,29.57746,2275.597,4.981251,725.9362
Violet,V1 (428),288,1,0.3484321,468.1,2.280952,969.149
Violet,V2 (443),349,3,0.867052,1076.795,2.191077,2148.521
Violet,V3 (458),257,2,0.7843138,1237.8,2.229825,3447.4
Violet,V4 (473),188,0,0,1203.724,2.141337,3394.901
Violet,V5 (508),223,-2,-0.8888889,1124.768,2.085989,3166.637
Violet,V6 (525),195,-3,-1.515152,825.976,1.978576,2297.86
Violet,V7 (542),264,6,2.325581,955.012,1.989229,2380.734
Violet,V8 (581),395,14,3.674541,1024.606,1.914567,1522.052
Violet,V9 (598),279,8,2.952029,1234.146,2.005131,1087.42
Violet,V10 (615),305,2,0.660066,2110.729,1.880069,1023.823
Violet,V11 (664),256,0,0,1009.072,1.757168,427.467
Violet,V12 (692),243,0,0,505.726,1.686269,241.4442
Violet,V13 (720),245,1,0.4098361,498.511,1.759602,143.4247
Violet,V14 (750),326,6,1.875,1247.476,2.144705,121.4397
Violet,V15 (780),593,13,2.241379,1817.607,1.747439,73.56749
Violet,V16 (812),319,3,0.949367,1371.679,2.845072,27.42332
Blue,B1 (508),1132,-15,-1.307759,142.238,2.513074,379.811
Blue,B2 (525),502,-7,-1.375246,133.558,2.265651,420.6713
Blue,B3 (542),527,-3,-0.5660378,275.766,2.22571,1258.136
Blue,B4 (581),508,0,0,485.021,2.209956,1401.923
Blue,B5 (598),518,-5,-0.9560229,688.37,2.177988,1310.96
Blue,B6 (615),322,-7,-2.12766,870.884,1.89618,970.9658
Blue,B7 (661),603,-2,-0.3305785,614.253,1.728831,638.0417
Blue,B8 (679),517,11,2.173913,465.737,1.856683,605.0643
Blue,B9 (697),790,9,1.152369,391.522,2.28166,444.5961
Blue,B10 (717),595,9,1.535836,251.58,2.144862,235.4836
Blue,B11 (738),343,2,0.5865102,342.747,2.076766,128.5225
Blue,B12 (760),443,5,1.141553,586.004,2.589238,109.341
Blue,B13 (783),768,22,2.949062,619.865,2.56233,73.48878
Blue,B14 (812),686,-5,-0.723589,1014.007,2.289217,69.64886
Red,R1 (661),200,18,9.89011,383.074,1.725888,1581.295
Red,R2 (679),328,24,7.894736,521.873,2.199338,3297.431
Red,R3 (697),386,29,8.12325,413.803,1.914058,2369.946
Red,R4 (717),315,17,5.704698,356.436,1.709261,1476.903
Red,R5 (738),236,10,4.424779,655.226,1.428895,1168.307
Red,R6 (760),341,8,2.402402,944.427,2.252695,833.0485
Red,R7 (783),569,7,1.245552,1298.93,2.04493,678.1469
Red,R8 (812),247,0,0,936.861,2.548154,262.183


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.075,1.160567,9.855
Blue,0,1.114007,0.9875001
Red,20.325,0.9237846,73.732
UV,39.575,0.9410288,0
FSC Area Scaling Factor,1.157962,Window Extension,3
Flow Rate,17.81
Temperature,23.62
