DailyQCReport_V0333_20250923_114614


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,610,0,0,2011.743,2.779798,384.3669
Violet,SSC,199,11,5.851064,2019.801,5.155019,11372.17
Blue,SSC-B,139,6,4.511278,1994.344,1.962682,12050.52
UV,UV1 (373),1090,129,13.42352,304.849,5.144371,56.63555
UV,UV2 (388),307,35,12.86765,2027.723,2.95202,502.3354
UV,UV3 (428),733,77,11.7378,1515.618,1.693268,1686.202
UV,UV4 (443),1109,136,13.97739,1243.942,1.850631,2324.128
UV,UV5 (458),670,83,14.13969,1227.846,1.731929,3405.966
UV,UV6 (473),546,65,13.51351,1561.442,1.445995,5208.322
UV,UV7 (514),706,77,12.24165,1681.222,1.347882,7500.074
UV,UV8 (542),547,64,13.25052,1034.168,1.350566,4860.326
UV,UV9 (582),764,97,14.54273,1365.585,1.384413,4929.773
UV,UV10 (613),407,57,16.28572,1253.282,1.348984,5054.258
UV,UV11 (664),515,67,14.95536,586.889,1.480156,2293.066
UV,UV12 (692),470,57,13.80145,491.803,1.484771,1212.05
UV,UV13 (720),617,72,13.21101,545.506,1.543668,1215.712
UV,UV14 (750),1057,114,12.08908,655.714,1.659766,1464.099
UV,UV15 (780),796,81,11.32867,609.031,1.708517,885.2068
UV,UV16 (812),1121,102,10.00981,861.63,2.690216,680.7536
Violet,V1 (428),367,14,3.966006,596.443,2.264739,1103.209
Violet,V2 (443),431,19,4.61165,1273.156,1.919735,2260.948
Violet,V3 (458),315,14,4.651163,1373.133,1.759978,3807.825
Violet,V4 (473),228,13,6.046512,1249.88,1.838703,3562.725
Violet,V5 (508),269,18,7.171315,1075.904,1.759131,3569.801
Violet,V6 (525),229,13,6.018518,764.854,1.605174,2149.491
Violet,V7 (542),313,15,5.033557,898.862,1.582106,2650.098
Violet,V8 (581),477,30,6.711409,770.063,1.60339,1646.234
Violet,V9 (598),331,24,7.817589,773.302,1.817918,1132.167
Violet,V10 (615),367,24,6.997085,1175.652,1.806869,1023.094
Violet,V11 (664),281,14,5.243445,515.791,1.89079,476.7936
Violet,V12 (692),250,21,9.170305,459.476,1.931096,275.6773
Violet,V13 (720),251,16,6.80851,524.047,1.899431,149.6739
Violet,V14 (750),324,7,2.208202,466.009,1.998985,137.6841
Violet,V15 (780),605,12,2.023609,503.739,2.028922,78.69366
Violet,V16 (812),372,22,6.285714,575.785,2.742495,28.02073
Blue,B1 (508),1023,7,0.6889763,142.052,2.550062,378.3803
Blue,B2 (525),487,-1,-0.204918,177.883,2.104613,426.2319
Blue,B3 (542),473,8,1.72043,545.328,2.058517,1140.241
Blue,B4 (581),475,8,1.713062,748.142,1.953769,1428.634
Blue,B5 (598),464,11,2.428256,881.005,2.205732,1310.751
Blue,B6 (615),286,8,2.877698,938.219,2.173052,949.7785
Blue,B7 (661),542,13,2.457467,581.451,2.115552,657.3481
Blue,B8 (679),435,9,2.112676,482.856,2.316864,529.35
Blue,B9 (697),686,23,3.46908,605.642,2.275573,424.6806
Blue,B10 (717),497,10,2.053388,420.352,2.497341,240.8239
Blue,B11 (738),289,5,1.760563,277.71,2.481229,123.5626
Blue,B12 (760),411,7,1.732673,276.388,2.508568,102.724
Blue,B13 (783),699,6,0.8658009,254.934,2.645904,69.52181
Blue,B14 (812),675,9,1.351351,553.072,2.978038,69.4211
Red,R1 (661),172,4,2.380952,419.066,2.177566,1441.822
Red,R2 (679),261,11,4.4,1108.479,2.028869,3155.522
Red,R3 (697),347,5,1.461988,2051.588,1.602656,2401.065
Red,R4 (717),247,8,3.34728,1983.649,2.023326,1414.188
Red,R5 (738),197,3,1.546392,1652.331,1.915113,1136.848
Red,R6 (760),283,4,1.433692,1446.092,3.063706,774.1254
Red,R7 (783),536,5,0.9416196,1916.323,1.7468,608.0007
Red,R8 (812),240,2,0.8403362,2128.294,2.859925,237.5331


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.475,1.100826,9.73
Blue,0,1.159467,1.0675
Red,20.025,1.0389,73.244
UV,40.675,0.9375457,0
FSC Area Scaling Factor,1.225473,Window Extension,3
Flow Rate,15.16
Temperature,21.75
