DailyQCReport_V0333_20250104_232431


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2078.68,2.446928,676.6949
Violet,SSC,164,-4,-2.380952,1979.195,4.82863,11315.04
Blue,SSC-B,159,10,6.711409,1985.281,3.314141,8903.104
UV,UV1 (373),1017,29,2.935223,302.685,2.735884,50.90956
UV,UV2 (388),309,13,4.391892,2038.177,1.341019,464.7012
UV,UV3 (428),735,22,3.085554,1533.003,1.428098,1538.872
UV,UV4 (443),1115,48,4.498594,1244.684,1.602641,2256.512
UV,UV5 (458),667,10,1.52207,1206.103,1.441199,2834.236
UV,UV6 (473),534,12,2.298851,1548.203,1.455958,4488.577
UV,UV7 (514),693,20,2.971768,1699.8,1.445082,6883.809
UV,UV8 (542),536,17,3.27553,1046.96,1.561927,4311.499
UV,UV9 (582),703,22,3.230543,1362.213,1.548194,4022.862
UV,UV10 (613),381,13,3.532609,1242.271,1.531731,4218.937
UV,UV11 (664),492,14,2.92887,585.417,1.49617,2081.329
UV,UV12 (692),456,22,5.069124,495.118,1.469177,1054.11
UV,UV13 (720),597,23,4.006969,545.029,1.413597,1049.562
UV,UV14 (750),1033,53,5.408164,654.487,1.580721,1381.93
UV,UV15 (780),770,38,5.191257,606.778,1.576743,767.886
UV,UV16 (812),1069,81,8.19838,850.718,3.113479,648.1382
Violet,V1 (428),292,-18,-5.806452,599.437,2.019627,960.2844
Violet,V2 (443),351,-36,-9.302325,1273.089,1.835448,2242.238
Violet,V3 (458),266,-19,-6.666667,1386.449,1.710391,3335.332
Violet,V4 (473),200,-5,-2.439024,1238.356,1.559096,3249.2
Violet,V5 (508),246,13,5.579399,1064.662,1.464437,3208.871
Violet,V6 (525),210,17,8.80829,768.072,1.402231,2476.925
Violet,V7 (542),278,24,9.448819,900.196,1.376458,2522.019
Violet,V8 (581),401,22,5.804749,767.811,1.463646,1479.407
Violet,V9 (598),270,2,0.7462686,772.837,1.524009,1033.639
Violet,V10 (615),299,-7,-2.287582,1168.609,1.586766,979.1902
Violet,V11 (664),243,-20,-7.604562,521.189,1.633829,421.7009
Violet,V12 (692),219,-19,-7.983193,456.893,1.828241,235.5936
Violet,V13 (720),225,-19,-7.786885,521.005,1.572659,149.0332
Violet,V14 (750),311,-14,-4.307692,464.901,1.645575,131.8301
Violet,V15 (780),596,-23,-3.715671,497.554,2.810531,72.77962
Violet,V16 (812),358,7,1.994302,561.217,3.474865,27.1169
Blue,B1 (508),1076,6,0.5607476,146.772,2.620382,376.2769
Blue,B2 (525),501,0,0,177.177,2.228703,390.7346
Blue,B3 (542),496,5,1.01833,548.325,2.067729,1140.964
Blue,B4 (581),489,3,0.6172839,753.895,1.79143,1221.333
Blue,B5 (598),472,-6,-1.25523,880.541,2.052155,1194.356
Blue,B6 (615),286,-6,-2.054795,935.465,1.914681,890.66
Blue,B7 (661),557,-2,-0.3577817,576.274,1.752248,644.7492
Blue,B8 (679),451,-6,-1.31291,492.363,1.980046,569.385
Blue,B9 (697),691,-11,-1.566952,607.806,1.862145,438.1312
Blue,B10 (717),501,-4,-0.7920792,422.392,2.131569,227.3583
Blue,B11 (738),295,-5,-1.666667,276.286,2.146702,114.5269
Blue,B12 (760),413,-9,-2.132701,275.073,2.089517,102.775
Blue,B13 (783),692,-7,-1.001431,255.373,2.259126,67.33309
Blue,B14 (812),658,10,1.54321,540.687,3.330847,69.65798
Red,R1 (661),175,1,0.5747126,421.877,1.722774,1338.047
Red,R2 (679),256,-1,-0.3891051,1106.598,1.6591,3031.06
Red,R3 (697),330,-3,-0.9009009,2052.079,1.518581,1947.299
Red,R4 (717),231,-7,-2.941176,1979.151,1.983539,1292.595
Red,R5 (738),189,-1,-0.5263158,1647.102,1.932172,1016.299
Red,R6 (760),268,0,0,1452.814,2.599915,753.2067
Red,R7 (783),477,-2,-0.4175366,1899.289,2.056954,572.9572
Red,R8 (812),223,5,2.293578,2113.623,4.607288,230.6606


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.3,1.15916,9.855
Blue,0,1.174891,1.0875
Red,20.2,1.106874,73.732
UV,40.5,1.061161,0
FSC Area Scaling Factor,1.252097,Window Extension,3
Flow Rate,17.21
Temperature,25
