DailyQCReport_V0333_20260415_101114


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,479,25,5.506608,2010.67,1.172146,299.736
Violet,SSC,119,0,0,1989.666,2.526774,11851.19
Blue,SSC-B,123,3,2.5,2002.034,2.71594,12698.33
UV,UV1 (373),504,31,6.553911,217.022,3.998099,65.22578
UV,UV2 (388),302,12,4.137931,1286.647,3.642415,407.4349
UV,UV3 (428),239,10,4.366812,978.635,4.393102,1773.836
UV,UV4 (443),224,10,4.672897,858.903,4.28337,2148.65
UV,UV5 (458),285,9,3.26087,923.549,4.439396,2903.109
UV,UV6 (473),402,14,3.608247,1434.097,4.479792,4945.273
UV,UV7 (514),589,23,4.063604,1973.808,4.565122,7338.088
UV,UV8 (542),512,14,2.811245,1488.283,4.245236,1595.258
UV,UV9 (582),650,16,2.523659,2412.066,4.254323,4191.871
UV,UV10 (613),401,13,3.350515,1898.157,4.129498,4435.741
UV,UV11 (664),527,18,3.536346,845.309,4.250615,2422.713
UV,UV12 (692),450,13,2.974828,638.267,4.258009,1187.94
UV,UV13 (720),607,12,2.016807,672.223,4.235647,1222.769
UV,UV14 (750),1185,12,1.023018,779.113,4.325869,1593.903
UV,UV15 (780),917,5,0.5482456,605.152,4.447092,850.2829
UV,UV16 (812),1277,9,0.7097792,408.583,4.474972,697.1703
Violet,V1 (428),200,2,1.010101,786.67,0.7072961,903.8351
Violet,V2 (443),246,2,0.8196721,1830.334,0.5868142,2217.207
Violet,V3 (458),193,0,0,2119.258,0.6883297,3207.799
Violet,V4 (473),143,0,0,2167.323,0.6899358,3437.565
Violet,V5 (508),175,-1,-0.5681818,2031.528,0.5935852,3150.531
Violet,V6 (525),152,-4,-2.564103,1502.471,0.5801625,2135.829
Violet,V7 (542),205,-3,-1.442308,2028.269,0.5805278,2310.861
Violet,V8 (581),318,-1,-0.3134796,2391.766,0.7216105,1488.38
Violet,V9 (598),218,4,1.869159,2280.749,0.6478713,1062.206
Violet,V10 (615),253,9,3.688525,3334.921,0.639357,1044.693
Violet,V11 (664),193,-5,-2.525253,1335.583,0.5497926,438.8781
Violet,V12 (692),172,-4,-2.272727,1028.279,0.6718287,233.7653
Violet,V13 (720),172,-6,-3.370786,1111.053,0.6936198,143.9253
Violet,V14 (750),224,-10,-4.273504,915.537,1.118646,122.399
Violet,V15 (780),456,-20,-4.201681,800.91,1.807269,75.80585
Violet,V16 (812),247,-8,-3.137255,351.16,1.505245,27.14639
Blue,B1 (508),1137,3,0.2645503,225.183,1.908828,380.8765
Blue,B2 (525),511,-4,-0.7766991,277.49,1.437547,430.8109
Blue,B3 (542),430,-1,-0.2320186,1063.069,1.258577,1205.178
Blue,B4 (581),407,-5,-1.213592,1640.456,1.302473,1450.691
Blue,B5 (598),398,-5,-1.240695,1850.195,1.16982,1230.56
Blue,B6 (615),245,0,0,1907.127,1.324379,1286.661
Blue,B7 (661),468,-1,-0.2132196,1145.224,1.180767,737.8543
Blue,B8 (679),366,-7,-1.876675,918.042,1.322765,538.2791
Blue,B9 (697),566,-14,-2.413793,1124.175,1.50083,452.0946
Blue,B10 (717),413,-6,-1.431981,776.271,1.448502,239.1089
Blue,B11 (738),245,-4,-1.606426,504.391,1.554811,131.3643
Blue,B12 (760),343,-8,-2.279202,486.979,2.073676,104.129
Blue,B13 (783),610,-15,-2.4,386.844,1.719242,69.51069
Blue,B14 (812),544,-9,-1.627486,385.612,1.688682,71.17222
Red,R1 (661),153,1,0.6578947,396.319,1.614734,1414.069
Red,R2 (679),238,-2,-0.8333334,1070.981,1.63012,3012.034
Red,R3 (697),322,-1,-0.3095975,2032.109,1.479887,2481.258
Red,R4 (717),231,-2,-0.8583691,1900.58,1.490241,1269.809
Red,R5 (738),193,1,0.5208334,1613.062,1.505232,1035.1
Red,R6 (760),277,4,1.465201,1407.092,2.139038,742.6411
Red,R7 (783),512,-6,-1.158301,1579.795,1.574758,572.8461
Red,R8 (812),220,1,0.456621,773.459,2.154867,238.3611


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.1,1.18002,64.445
Blue,0,1.139802,82.42751
Red,20.075,1.072401,72.804
UV,39.85,0.9118305,0
FSC Area Scaling Factor,1.223517,Window Extension,3
Flow Rate,9.22
Temperature,19.5
