DailyQCReport_V0333_20260527_093939


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,479,25,5.506608,2004.032,1.17444,276.5392
Violet,SSC,120,1,0.8403362,2020.532,3.332756,10674.46
Blue,SSC-B,124,4,3.333333,2004.358,2.648976,12513.01
UV,UV1 (373),674,201,42.49471,229.522,4.354761,73.29749
UV,UV2 (388),401,111,38.27586,1340.271,4.164425,453.196
UV,UV3 (428),311,82,35.80786,1010.49,5.408616,1963.24
UV,UV4 (443),290,76,35.51402,892.795,5.445096,2536.857
UV,UV5 (458),376,100,36.23188,965.846,5.543129,3612.558
UV,UV6 (473),522,134,34.53608,1480.26,5.631027,5871.671
UV,UV7 (514),764,198,34.98233,2014.69,5.548601,9013.039
UV,UV8 (542),657,159,31.92771,1519.173,5.249796,1778.187
UV,UV9 (582),833,199,31.38801,2467.154,5.146721,4937.482
UV,UV10 (613),522,134,34.53608,1986.362,4.953135,5434.071
UV,UV11 (664),676,167,32.80943,866.317,5.126111,2651.592
UV,UV12 (692),582,145,33.18078,672.357,5.073452,1566.664
UV,UV13 (720),782,187,31.42857,700.209,5.028763,1426.413
UV,UV14 (750),1516,343,29.24126,803.191,5.091923,1817.912
UV,UV15 (780),1181,269,29.49562,636.316,5.189765,1079.668
UV,UV16 (812),1633,365,28.78549,426.882,5.200949,851.2386
Violet,V1 (428),217,19,9.59596,814.032,0.8420496,938.6877
Violet,V2 (443),269,25,10.2459,1895.756,0.7054117,2275.512
Violet,V3 (458),210,17,8.80829,2207.85,0.8315671,3533.172
Violet,V4 (473),152,9,6.293706,2173.767,0.7840248,3411.435
Violet,V5 (508),186,10,5.681818,2094.182,0.680594,3338.497
Violet,V6 (525),162,6,3.846154,1538.509,0.6256481,2248.772
Violet,V7 (542),216,8,3.846154,2101.305,0.6301408,2448.956
Violet,V8 (581),332,13,4.075235,2417.967,0.6467211,1515.404
Violet,V9 (598),225,11,5.140187,2329.085,0.659799,1118.056
Violet,V10 (615),257,13,5.327869,3356.44,0.662651,975.1127
Violet,V11 (664),201,3,1.515152,1347.783,0.6029601,437.2016
Violet,V12 (692),177,1,0.5681818,1044.973,0.641071,241.3408
Violet,V13 (720),172,-6,-3.370786,1108.939,0.7284031,146.5163
Violet,V14 (750),231,-3,-1.282051,947.803,1.254006,128.464
Violet,V15 (780),471,-5,-1.05042,827.361,2.073423,74.14001
Violet,V16 (812),259,4,1.568628,367.861,1.866137,29.03011
Blue,B1 (508),1127,-7,-0.6172839,226.532,1.911252,370.9879
Blue,B2 (525),512,-3,-0.5825242,278.003,1.473158,441.1379
Blue,B3 (542),425,-6,-1.392111,1050.78,1.309888,1202
Blue,B4 (581),409,-3,-0.7281554,1668.479,1.383207,1464.533
Blue,B5 (598),397,-6,-1.488834,1836.759,1.227867,1314.243
Blue,B6 (615),243,-2,-0.8163265,1903.154,1.367075,1250.015
Blue,B7 (661),461,-8,-1.705757,1131.396,1.202663,721.8168
Blue,B8 (679),363,-10,-2.680965,925.943,1.40922,540.9142
Blue,B9 (697),567,-13,-2.241379,1131.374,1.620838,446.6397
Blue,B10 (717),412,-7,-1.670644,772.427,1.572167,243.7941
Blue,B11 (738),244,-5,-2.008032,506.456,1.672943,133.3297
Blue,B12 (760),342,-9,-2.564103,490.298,2.294276,113.9853
Blue,B13 (783),608,-17,-2.72,387.471,1.705867,72.45989
Blue,B14 (812),543,-10,-1.808318,387.94,1.759015,72.1847
Red,R1 (661),154,2,1.315789,388.035,1.626465,1391.843
Red,R2 (679),239,-1,-0.4166667,1084.527,1.57278,3365.035
Red,R3 (697),323,0,0,2043.172,1.382576,2515.406
Red,R4 (717),233,0,0,1924.683,1.374908,1344.152
Red,R5 (738),194,2,1.041667,1621.445,1.422571,1105.27
Red,R6 (760),278,5,1.831502,1415.094,2.210009,750.9442
Red,R7 (783),511,-7,-1.351351,1582.073,1.427208,604.2186
Red,R8 (812),222,3,1.369863,785.588,2.221026,241.4853


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.075,1.18321,64.565
Blue,0,1.141909,82.42751
Red,20.025,1.06859,72.65601
UV,39.9,0.8098548,0
FSC Area Scaling Factor,1.226336,Window Extension,3
Flow Rate,10.28
Temperature,19.38
