DailyQCReport_V0333_20250729_135113


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,610,69,12.75416,2038.712,1.952477,285.2896
Violet,SSC,196,11,5.945946,2022.046,3.511608,11276.95
Blue,SSC-B,148,4,2.777778,2027.377,3.040851,13081.92
UV,UV1 (373),1187,255,27.36051,317.927,6.005227,57.36097
UV,UV2 (388),321,46,16.72727,2114.509,4.955688,521.2133
UV,UV3 (428),666,20,3.095975,1568.142,2.285829,1838.217
UV,UV4 (443),990,16,1.642711,1262.239,2.302106,2358.772
UV,UV5 (458),597,11,1.877133,1222.528,2.327939,3163.067
UV,UV6 (473),486,10,2.10084,1546.146,2.327032,5105.009
UV,UV7 (514),650,41,6.732348,1715.616,2.179073,6951.287
UV,UV8 (542),482,12,2.553191,1053.868,2.299893,4205.366
UV,UV9 (582),676,19,2.891933,1391.048,2.474957,4198.075
UV,UV10 (613),369,20,5.730659,1269.865,2.513752,4771.652
UV,UV11 (664),451,18,4.157044,601.053,2.696826,1972.133
UV,UV12 (692),413,13,3.25,506.0845,2.52342,1056.923
UV,UV13 (720),546,16,3.018868,548.4405,2.338491,944.7666
UV,UV14 (750),960,52,5.726872,668.0835,2.355537,1061.292
UV,UV15 (780),742,58,8.479532,615.7765,2.21263,604.3093
UV,UV16 (812),1181,190,19.17255,876.103,2.637193,386.0227
Violet,V1 (428),374,9,2.465754,607.709,1.784845,1084.436
Violet,V2 (443),430,1,0.2331002,1282.301,1.732377,2255.063
Violet,V3 (458),316,0,0,1396.327,1.733119,3438.334
Violet,V4 (473),222,-2,-0.8928572,1249.782,1.683996,3592.775
Violet,V5 (508),258,-5,-1.901141,1076.497,1.592841,3516.576
Violet,V6 (525),222,-5,-2.202643,773.1895,1.512092,2602.411
Violet,V7 (542),304,-6,-1.935484,902.4705,1.457109,2289.605
Violet,V8 (581),454,-11,-2.365591,771.597,1.622231,1299.913
Violet,V9 (598),328,8,2.5,780.5935,1.596779,898.4008
Violet,V10 (615),364,5,1.392758,1179.274,1.590823,796.0745
Violet,V11 (664),266,-9,-3.272727,523.4135,1.581333,440.5262
Violet,V12 (692),234,-7,-2.904564,464.244,1.532645,248.7597
Violet,V13 (720),241,-3,-1.229508,527.7145,1.709502,152.0757
Violet,V14 (750),320,-7,-2.140673,470.506,2.199111,132.7351
Violet,V15 (780),618,-15,-2.369668,500.4385,1.834663,65.37587
Violet,V16 (812),479,113,30.87432,596.9255,4.025508,27.53855
Blue,B1 (508),1048,3,0.2870814,143.859,2.93608,339.9822
Blue,B2 (525),495,-10,-1.980198,178.189,2.54528,383.6524
Blue,B3 (542),473,-8,-1.663202,549.015,2.410482,1053.295
Blue,B4 (581),474,-5,-1.043841,745.023,2.421239,1256.474
Blue,B5 (598),467,-1,-0.2136752,885.634,2.429974,1146.568
Blue,B6 (615),286,-1,-0.3484321,941.75,2.261202,955.2977
Blue,B7 (661),524,-14,-2.602231,584.939,2.116141,592.4709
Blue,B8 (679),418,-20,-4.56621,491.441,2.457292,511.503
Blue,B9 (697),658,-23,-3.377386,604.9195,2.242525,339.9375
Blue,B10 (717),483,-12,-2.424242,418.837,2.497934,215.5943
Blue,B11 (738),281,-6,-2.090592,281.205,2.305392,123.6983
Blue,B12 (760),405,-10,-2.409638,278.5045,2.600704,97.83006
Blue,B13 (783),716,7,0.9873061,256.623,2.736163,61.72364
Blue,B14 (812),813,130,19.03367,560.5175,3.120397,54.99005
Red,R1 (661),146,-11,-7.00637,423.881,2.091035,1495.433
Red,R2 (679),232,-8,-3.333333,1095.788,2.530371,2894.253
Red,R3 (697),330,3,0.9174312,2073.905,1.944215,2136.803
Red,R4 (717),244,11,4.72103,1970.49,1.908567,1297.796
Red,R5 (738),197,6,3.141361,1652.86,1.718676,1112.521
Red,R6 (760),292,22,8.148148,1476.547,2.278198,737.6229
Red,R7 (783),526,37,7.566463,1914.349,1.999698,528.4686
Red,R8 (812),309,74,31.48936,2155.306,2.764138,239.2608


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.675,1.097691,9.67
Blue,0,1.157554,1.0675
Red,19.925,1.026078,73.244
UV,40.225,0.9451805,0
FSC Area Scaling Factor,1.218974,Window Extension,3
Flow Rate,14.83
Temperature,21.25
