DailyQCReport_V0333_20251118_075301


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,509,-101,-16.55738,2072.514,1.930582,198.2793
Violet,SSC,225,37,19.68085,2022.813,5.229321,12972.16
Blue,SSC-B,160,27,20.30075,1990.599,3.820502,12342.43
UV,UV1 (373),1257,296,30.80125,310.506,5.637548,62.70853
UV,UV2 (388),366,94,34.55882,2011.472,3.108949,520.5682
UV,UV3 (428),892,236,35.97561,1526.768,2.403711,1780.907
UV,UV4 (443),1363,390,40.08222,1246.738,2.275207,2528.321
UV,UV5 (458),818,231,39.35264,1206.522,2.201797,3482.094
UV,UV6 (473),660,179,37.21413,1533.536,2.117902,5442.711
UV,UV7 (514),855,226,35.93005,1722.744,2.091568,7164.462
UV,UV8 (542),671,188,38.92339,1045.539,2.005571,5080.917
UV,UV9 (582),928,261,39.13044,1369.01,2.09015,4895.209
UV,UV10 (613),484,134,38.28571,1245.923,2.054107,4989.313
UV,UV11 (664),606,158,35.26786,593.511,2.13887,2409.906
UV,UV12 (692),545,132,31.96126,493.026,2.109932,1235.069
UV,UV13 (720),709,164,30.09174,547.989,2.175997,1320.246
UV,UV14 (750),1219,276,29.26829,661.625,2.26694,1558.065
UV,UV15 (780),923,208,29.09091,617.276,2.345798,886.3177
UV,UV16 (812),1322,303,29.73503,860.091,2.95548,764.8137
Violet,V1 (428),395,42,11.89802,598.747,2.348179,1122.449
Violet,V2 (443),457,45,10.92233,1273.16,2.219575,2286.637
Violet,V3 (458),335,34,11.29568,1383.993,2.048497,3523.472
Violet,V4 (473),243,28,13.02326,1228.139,1.950686,3716.281
Violet,V5 (508),306,55,21.91235,1065.83,1.904085,3864.24
Violet,V6 (525),258,42,19.44444,771.236,1.686088,2686.688
Violet,V7 (542),348,50,16.77852,901.835,1.649688,2757.909
Violet,V8 (581),517,70,15.65996,768.466,1.785024,1736.598
Violet,V9 (598),352,45,14.65798,774.936,2.194545,1125.98
Violet,V10 (615),391,48,13.99417,1171.504,1.977664,1087.295
Violet,V11 (664),317,50,18.72659,529.659,1.975844,519.2094
Violet,V12 (692),281,52,22.70742,461.861,1.983291,273.1431
Violet,V13 (720),284,49,20.85106,528.826,1.897204,163.0838
Violet,V14 (750),367,50,15.77287,466.946,2.085069,141.1965
Violet,V15 (780),681,88,14.8398,499.828,1.98098,87.25936
Violet,V16 (812),409,59,16.85714,581.689,2.636827,31.10333
Blue,B1 (508),1173,157,15.45276,145.63,2.543014,376.9564
Blue,B2 (525),550,62,12.70492,180.014,1.955747,467.5988
Blue,B3 (542),529,64,13.76344,550.164,1.901805,1176.139
Blue,B4 (581),521,54,11.56317,739.35,1.751338,1327.698
Blue,B5 (598),502,49,10.81678,875.869,2.059362,1300.863
Blue,B6 (615),304,26,9.352518,937.607,2.004153,1001.563
Blue,B7 (661),579,50,9.451797,579.456,1.860379,615.6265
Blue,B8 (679),460,34,7.981221,491.832,2.162807,603.7519
Blue,B9 (697),694,31,4.675716,609.557,2.070085,408.332
Blue,B10 (717),498,11,2.258727,416.024,2.281342,238.8796
Blue,B11 (738),294,10,3.521127,278.557,2.247644,132.2174
Blue,B12 (760),415,11,2.722772,274.932,2.300349,105.5625
Blue,B13 (783),685,-8,-1.154401,256.515,2.412287,69.61371
Blue,B14 (812),682,16,2.402402,548.44,2.61915,74.35828
Red,R1 (661),174,6,3.571429,415.675,1.962135,1455.638
Red,R2 (679),262,12,4.8,1099.808,1.930118,3239.756
Red,R3 (697),355,13,3.80117,2076.381,1.478596,2702.095
Red,R4 (717),255,16,6.694561,1959.717,1.708056,1405.048
Red,R5 (738),206,12,6.185567,1647.952,1.660547,1191.695
Red,R6 (760),292,13,4.659498,1457.545,2.092474,792.6476
Red,R7 (783),540,9,1.694915,1909.426,1.534397,607.4841
Red,R8 (812),259,21,8.823529,2124.708,2.53911,270.7864


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.275,1.044098,9.485001
Blue,0,1.13879,0.925
Red,20.05,0.976378,73.048
UV,40.475,0.8857142,0
FSC Area Scaling Factor,1.195027,Window Extension,3
Flow Rate,16.14
Temperature,18.62
