DailyQCReport_V0333_20240711_085114


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,2004.973,0.8592038,699.8603
Violet,SSC,192,1,0.5235602,2000.394,4.641799,11099.13
Blue,SSC-B,193,-2,-1.025641,2009.039,2.044659,10763.02
UV,UV1 (373),2846,-200,-6.565988,118.569,7.198322,47.18027
UV,UV2 (388),458,6,1.327434,739.191,4.977109,509.8919
UV,UV3 (428),746,19,2.61348,655.55,1.684751,1358.273
UV,UV4 (443),978,15,1.557632,577.894,1.787663,1480.972
UV,UV5 (458),654,26,4.140128,658.182,1.755671,2805.711
UV,UV6 (473),470,22,4.910714,993.859,1.841172,5587.327
UV,UV7 (514),634,27,4.448105,1433.434,1.895466,7502.652
UV,UV8 (542),550,23,4.364326,867.972,1.908534,4835.691
UV,UV9 (582),656,29,4.625199,1360.932,1.79518,5259.847
UV,UV10 (613),387,25,6.906077,1595.669,1.809978,4551.09
UV,UV11 (664),518,12,2.371542,878.554,1.638522,2413.556
UV,UV12 (692),521,14,2.761341,447.365,1.593308,1413.988
UV,UV13 (720),728,-5,-0.6821282,437.631,2.113956,1243.731
UV,UV14 (750),1246,-145,-10.42416,1408.248,2.835496,1683.042
UV,UV15 (780),816,-5,-0.6090134,1916.469,2.226631,1004.236
UV,UV16 (812),1564,-153,-8.910892,2144.228,3.421363,701.9578
Violet,V1 (428),290,-6,-2.027027,465.607,2.895937,953.4471
Violet,V2 (443),348,-2,-0.5714285,1073.285,2.541278,2108.479
Violet,V3 (458),261,3,1.162791,1232.607,2.418764,3366.091
Violet,V4 (473),189,1,0.5319149,1202.419,2.331324,3455.681
Violet,V5 (508),224,-3,-1.321586,1127.784,2.639937,3216.157
Violet,V6 (525),197,1,0.5102041,832.162,2.76458,2194.157
Violet,V7 (542),261,3,1.162791,956.422,2.746552,2491.811
Violet,V8 (581),394,4,1.025641,1021.87,2.159981,1518.065
Violet,V9 (598),277,5,1.838235,1230.997,2.216924,1006.451
Violet,V10 (615),309,13,4.391892,2139.534,2.154178,952.6973
Violet,V11 (664),249,-4,-1.581028,1007.838,1.944683,420.1903
Violet,V12 (692),225,-10,-4.255319,505.395,1.980399,243.0155
Violet,V13 (720),228,-12,-5,500.02,2.264392,137.4569
Violet,V14 (750),313,-8,-2.492212,1250.509,2.629371,126.8845
Violet,V15 (780),570,1,0.1757469,1821.977,2.440985,71.7952
Violet,V16 (812),325,10,3.174603,1376.063,3.103531,27.54136
Blue,B1 (508),1128,-32,-2.758621,144.282,2.089035,374.2119
Blue,B2 (525),495,-11,-2.173913,134.095,1.705011,432.7444
Blue,B3 (542),517,-4,-0.7677543,278.993,1.590735,1173.507
Blue,B4 (581),498,0,0,490.77,1.529148,1369.104
Blue,B5 (598),496,12,2.479339,698.425,1.440149,1332.012
Blue,B6 (615),312,6,1.960784,873.828,1.159217,985.1113
Blue,B7 (661),585,-9,-1.515152,624.544,1.095876,669.0001
Blue,B8 (679),479,-14,-2.839756,462.702,1.077899,600.9044
Blue,B9 (697),746,-23,-2.990897,393.248,1.645316,413.9065
Blue,B10 (717),561,-17,-2.941176,253.121,1.388341,238.4791
Blue,B11 (738),335,-3,-0.887574,347.238,1.552156,127.9094
Blue,B12 (760),424,1,0.2364066,586.831,1.788355,112.9217
Blue,B13 (783),725,-3,-0.4120879,619.377,1.384362,75.66621
Blue,B14 (812),663,4,0.6069803,1007.091,1.674011,69.41991
Red,R1 (661),202,-25,-11.01322,381.618,1.902448,1677.59
Red,R2 (679),309,-32,-9.384164,523.448,2.511659,3325.429
Red,R3 (697),364,-33,-8.312343,414.395,2.146333,2537.228
Red,R4 (717),306,-18,-5.555556,356.805,1.846746,1534.836
Red,R5 (738),231,-8,-3.34728,650.245,1.626736,1147.512
Red,R6 (760),334,-12,-3.468208,936.736,2.556813,838.707
Red,R7 (783),553,-3,-0.5395684,1294.031,2.256166,653.0797
Red,R8 (812),250,1,0.4016064,933.666,2.728864,263.7035


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20,1.166303,9.915
Blue,0,1.114037,1.0475
Red,20.35,0.924282,73.732
UV,39.8,0.8835837,0
FSC Area Scaling Factor,1.163677,Window Extension,3
Flow Rate,21.07
Temperature,24.12
