DailyQCReport_V0333_20240627_091407


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,2031.735,3.325194,780.9271
Violet,SSC,194,3,1.57068,2001.322,4.8708,10795.51
Blue,SSC-B,193,-2,-1.025641,1977.913,2.118915,12754.64
UV,UV1 (373),2976,-70,-2.298096,104.796,7.616149,42.20779
UV,UV2 (388),459,7,1.548673,729.304,5.110684,483.443
UV,UV3 (428),728,1,0.1375516,630.91,1.97134,1233.274
UV,UV4 (443),969,6,0.623053,564.756,2.230904,1349.45
UV,UV5 (458),627,-1,-0.1592357,617.012,2.056195,2592.278
UV,UV6 (473),458,10,2.232143,958.501,2.058235,5516.898
UV,UV7 (514),604,-3,-0.4942339,1341.899,2.163123,7445.112
UV,UV8 (542),532,5,0.9487666,828.646,2.085813,4613.733
UV,UV9 (582),646,19,3.030303,1304.824,1.990168,5015.474
UV,UV10 (613),378,16,4.419889,1539.151,1.940692,4489.792
UV,UV11 (664),508,2,0.3952569,832.643,1.805063,2300.319
UV,UV12 (692),510,3,0.591716,429.758,1.746453,1240.78
UV,UV13 (720),706,-27,-3.683493,389.351,2.231515,1146.875
UV,UV14 (750),1311,-80,-5.751258,1281.584,2.754508,1506.554
UV,UV15 (780),797,-24,-2.923264,1700.824,2.223384,851.9969
UV,UV16 (812),1699,-18,-1.04834,1924.193,3.372501,618.6337
Violet,V1 (428),295,-1,-0.3378378,467.376,2.849857,961.8781
Violet,V2 (443),352,2,0.5714285,1079.082,2.627523,2144.74
Violet,V3 (458),260,2,0.7751938,1236.467,2.383323,3345.855
Violet,V4 (473),189,1,0.5319149,1206.423,2.170858,3452.33
Violet,V5 (508),228,1,0.4405286,1132.906,2.586431,3284.329
Violet,V6 (525),196,0,0,825.277,2.819646,2366.315
Violet,V7 (542),258,0,0,955.57,2.672727,2280.413
Violet,V8 (581),398,8,2.051282,1023.755,2.065215,1505.582
Violet,V9 (598),282,10,3.676471,1232.54,2.133818,1045.244
Violet,V10 (615),311,15,5.067567,2142.198,2.065773,979.5409
Violet,V11 (664),246,-7,-2.766798,1010.667,1.921256,443.4289
Violet,V12 (692),227,-8,-3.404255,506.313,1.84803,236.4234
Violet,V13 (720),233,-7,-2.916667,503.038,2.016039,149.7987
Violet,V14 (750),317,-4,-1.246106,1245.239,2.40445,122.5449
Violet,V15 (780),571,2,0.3514939,1814.024,2.256166,74.15316
Violet,V16 (812),320,5,1.587302,1368.798,3.207672,25.83003
Blue,B1 (508),1146,-14,-1.206897,142.669,1.775127,370.4926
Blue,B2 (525),497,-9,-1.778656,133.272,1.31824,431.5658
Blue,B3 (542),519,-2,-0.3838772,277.206,0.9949298,1209.869
Blue,B4 (581),499,1,0.2008032,486.729,1.168303,1301.329
Blue,B5 (598),498,14,2.892562,693.816,1.161977,1290.938
Blue,B6 (615),314,8,2.614379,878.24,1.0956,1036.285
Blue,B7 (661),585,-9,-1.515152,619.4,1.064216,647.0565
Blue,B8 (679),485,-8,-1.622718,467.965,1.044388,590.1978
Blue,B9 (697),750,-19,-2.470741,390.062,1.516333,400.4576
Blue,B10 (717),561,-17,-2.941176,252.059,1.278025,242.8853
Blue,B11 (738),334,-4,-1.183432,343.675,1.484886,125.1136
Blue,B12 (760),425,2,0.4728132,584.6,1.810068,109.2224
Blue,B13 (783),730,2,0.2747253,620.869,1.434138,74.28124
Blue,B14 (812),668,9,1.365706,1008.94,1.600643,74.55798
Red,R1 (661),202,-25,-11.01322,381.997,1.98889,1579.851
Red,R2 (679),309,-32,-9.384164,523.809,2.575338,3449.954
Red,R3 (697),362,-35,-8.816121,415.835,2.211729,2558.547
Red,R4 (717),307,-17,-5.246913,361.587,1.922641,1526.206
Red,R5 (738),232,-7,-2.92887,653.099,1.67912,1223.328
Red,R6 (760),335,-11,-3.179191,941.483,2.671987,860.3402
Red,R7 (783),553,-3,-0.5395684,1294.533,2.332706,693.1979
Red,R8 (812),250,1,0.4016064,933.255,2.822277,261.8379


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20,1.165861,9.915
Blue,0,1.114839,1.0475
Red,20.35,0.9240806,73.784
UV,39.775,0.8898483,0
FSC Area Scaling Factor,1.161471,Window Extension,3
Flow Rate,22.17
Temperature,24
