DailyQCReport_V0333_20241209_123417


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2029.945,3.780235,644.1196
Violet,SSC,163,-5,-2.976191,1985.635,6.15659,10728.91
Blue,SSC-B,160,11,7.38255,2000.038,5.969082,9285.996
UV,UV1 (373),1034,46,4.65587,304.2575,5.408189,50.48122
UV,UV2 (388),313,17,5.743243,2030.034,1.934291,449.4434
UV,UV3 (428),745,32,4.488079,1538.908,1.754187,1489.917
UV,UV4 (443),1110,43,4.029991,1234.212,1.779166,2089.95
UV,UV5 (458),675,18,2.739726,1211.661,1.590571,2904.539
UV,UV6 (473),532,10,1.915709,1549.312,1.574759,4837.209
UV,UV7 (514),679,6,0.8915304,1724.988,1.610435,6853.462
UV,UV8 (542),502,-17,-3.27553,1040.932,1.925963,4181.084
UV,UV9 (582),653,-28,-4.111601,1375.637,1.970458,4030.269
UV,UV10 (613),395,27,7.336956,1243.788,1.823344,4356.702
UV,UV11 (664),494,16,3.34728,596.496,2.085027,2023.123
UV,UV12 (692),531,97,22.35023,494.4235,4.130771,1030.185
UV,UV13 (720),814,240,41.81185,547.2725,6.195554,1030.872
UV,UV14 (750),1431,451,46.02041,653.8445,6.643848,1448.983
UV,UV15 (780),1175,443,60.51912,607.9615,7.632195,746.8752
UV,UV16 (812),2509,1521,153.9474,858.9255,9.600767,627.3215
Violet,V1 (428),286,-24,-7.741936,595.488,3.701214,929.8774
Violet,V2 (443),342,-45,-11.62791,1270.573,3.777807,2185.119
Violet,V3 (458),257,-28,-9.824561,1392.374,3.763344,3474.091
Violet,V4 (473),192,-13,-6.341463,1246.808,3.706798,3328.599
Violet,V5 (508),233,0,0,1063.92,3.664691,3127.712
Violet,V6 (525),200,7,3.626943,760.5145,3.576751,2306.203
Violet,V7 (542),262,8,3.149606,895.567,3.48432,2286.331
Violet,V8 (581),371,-8,-2.110818,769.882,3.412271,1510.531
Violet,V9 (598),269,1,0.3731343,774.183,3.232477,1048.126
Violet,V10 (615),311,5,1.633987,1174.636,2.957582,976.7567
Violet,V11 (664),221,-42,-15.96958,522.584,2.877713,444.7961
Violet,V12 (692),232,-6,-2.521008,455.2825,3.681211,248.6712
Violet,V13 (720),282,38,15.57377,526.7635,5.304257,138.9818
Violet,V14 (750),393,68,20.92308,464.6865,5.533617,119.3106
Violet,V15 (780),850,231,37.31826,491.7825,6.837693,72.62246
Violet,V16 (812),952,601,171.2251,568.8245,9.428296,26.39035
Blue,B1 (508),1021,-49,-4.579439,144.8585,3.17434,360.8169
Blue,B2 (525),470,-31,-6.187625,177.663,3.255782,385.6643
Blue,B3 (542),442,-49,-9.979633,548.444,3.172563,1139.413
Blue,B4 (581),434,-52,-10.69959,736.4975,3.110878,1293.22
Blue,B5 (598),446,-32,-6.694561,882.2795,2.759222,1252.686
Blue,B6 (615),282,-10,-3.424658,935.7345,2.442882,920.6213
Blue,B7 (661),515,-44,-7.871199,578.0815,2.133295,651.9825
Blue,B8 (679),433,-24,-5.251641,489.724,2.477039,577.1053
Blue,B9 (697),769,67,9.54416,607.8105,3.458913,419.5344
Blue,B10 (717),618,113,22.37624,421.74,4.684588,228.9783
Blue,B11 (738),373,73,24.33333,277.233,5.038762,124.5206
Blue,B12 (760),541,119,28.19905,276.072,5.480895,104.0745
Blue,B13 (783),1020,321,45.92275,251.166,6.508798,66.07762
Blue,B14 (812),1599,951,146.7593,554.5475,8.133628,64.2645
Red,R1 (661),127,-47,-27.01149,416.783,3.533069,1348.088
Red,R2 (679),228,-29,-11.28405,1096.955,3.797505,3023.028
Red,R3 (697),390,57,17.11712,2029.38,5.802211,1940.87
Red,R4 (717),317,79,33.19328,1997.563,7.567841,1247.819
Red,R5 (738),257,67,35.26316,1640.746,7.494012,1024.444
Red,R6 (760),367,99,36.9403,1432.043,8.393645,736.1949
Red,R7 (783),770,291,60.75156,1915.849,8.457691,505.6196
Red,R8 (812),620,402,184.4037,2133.894,10.97299,162.9548


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.1,1.163123,9.855
Blue,0,1.174278,1.0875
Red,20.1,1.104327,73.784
UV,40.225,1.067883,0
FSC Area Scaling Factor,1.254047,Window Extension,3
Flow Rate,52.47
Temperature,24.88
