DailyQCReport_V0333_20260205_123908


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,500,-5,-0.990099,1943.496,1.384157,251.0952
Violet,SSC,243,-21,-7.954545,1999.207,4.687534,11486.93
Blue,SSC-B,183,-20,-9.852217,1995.617,4.268593,11147.76
UV,UV1 (373),441,-780,-63.88206,222.629,4.040967,61.96322
UV,UV2 (388),290,-104,-26.39594,1322.939,3.597425,386.5743
UV,UV3 (428),240,-794,-76.78917,1003.07,3.818382,1738.111
UV,UV4 (443),228,-1277,-84.85049,888.166,3.598415,2227.981
UV,UV5 (458),291,-602,-67.41322,952.66,3.660205,2916.098
UV,UV6 (473),1222,492,67.39726,1469.557,3.631563,2393.787
UV,UV7 (514),605,-312,-34.02399,2036.083,3.726759,7532.375
UV,UV8 (542),543,-176,-24.47844,1549.536,3.496014,1706.588
UV,UV9 (582),660,-326,-33.06288,2510.22,3.594035,2975.073
UV,UV10 (613),404,-121,-23.04762,1938.747,3.530076,4384.293
UV,UV11 (664),537,-124,-18.75945,868.824,3.668294,2380.815
UV,UV12 (692),465,-141,-23.26733,657.385,3.716101,1264.947
UV,UV13 (720),639,-138,-17.76062,694.453,3.724294,1089.721
UV,UV14 (750),1306,-30,-2.245509,802.969,3.811059,1568.564
UV,UV15 (780),991,-10,-0.999001,636.746,3.997502,818.6924
UV,UV16 (812),1418,48,3.50365,421.074,4.055451,660.1533
Violet,V1 (428),420,-43,-9.287257,794.466,4.332302,1005.111
Violet,V2 (443),534,-41,-7.130435,1866.878,4.208558,2496.175
Violet,V3 (458),413,-34,-7.606264,2175.551,4.1185,3700.741
Violet,V4 (473),300,-33,-9.90991,2173.282,3.896311,3493.163
Violet,V5 (508),347,-59,-14.53202,2057.419,3.941339,3744.951
Violet,V6 (525),292,-47,-13.86431,1515.643,3.829036,2164.265
Violet,V7 (542),378,-66,-14.86487,2061.392,3.829744,2792.185
Violet,V8 (581),554,-117,-17.43666,2373.206,3.791278,1505.21
Violet,V9 (598),382,-75,-16.41138,2302.988,3.912206,1185.866
Violet,V10 (615),433,-78,-15.26419,3306.611,3.848774,1088.827
Violet,V11 (664),343,-66,-16.13692,1323.911,3.832901,504.407
Violet,V12 (692),312,-57,-15.44715,1028.745,3.785598,269.0645
Violet,V13 (720),326,-53,-13.98417,1100.836,3.745646,160.1384
Violet,V14 (750),441,-83,-15.83969,931.382,3.766118,138.1481
Violet,V15 (780),844,-142,-14.40162,820.543,4.069096,80.77296
Violet,V16 (812),495,-87,-14.94845,364.46,4.020392,32.1072
Blue,B1 (508),1213,-200,-14.15428,226.02,2.120665,352.0453
Blue,B2 (525),564,-101,-15.18797,273.362,1.640701,405.2618
Blue,B3 (542),543,-90,-14.21801,1055.465,1.476522,1156.308
Blue,B4 (581),541,-94,-14.80315,1647.096,1.511995,1216.51
Blue,B5 (598),511,-89,-14.83333,1859.933,1.413196,1199.539
Blue,B6 (615),316,-49,-13.42466,1901.148,1.519247,1462.02
Blue,B7 (661),593,-113,-16.00566,1148.58,1.457546,664.7671
Blue,B8 (679),468,-76,-13.97059,931.121,1.53713,556.8008
Blue,B9 (697),713,-109,-13.26034,1137.069,1.694929,431.7698
Blue,B10 (717),513,-90,-14.92537,765.862,1.627309,230.455
Blue,B11 (738),311,-41,-11.64773,507.696,1.791035,127.2476
Blue,B12 (760),438,-56,-11.33603,490.437,1.9845,104.3983
Blue,B13 (783),755,-77,-9.254808,387.917,1.973537,67.42281
Blue,B14 (812),683,-82,-10.71895,387.255,1.879704,73.55446
Red,R1 (661),167,-11,-6.179775,395.404,2.063201,1542.682
Red,R2 (679),264,-16,-5.714286,1072.991,1.773101,2902.61
Red,R3 (697),368,-12,-3.157895,2024.387,1.403524,2523.35
Red,R4 (717),255,-11,-4.135338,1901.038,2.002309,1325.638
Red,R5 (738),212,-6,-2.752294,1618.971,1.961368,1095.867
Red,R6 (760),304,-8,-2.564103,1415.65,4.411355,805.2151
Red,R7 (783),596,-13,-2.134647,1575.106,1.500669,671.2844
Red,R8 (812),239,2,0.8438818,784.99,2.552485,251.1957


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.65,1.038403,9.545
Blue,0,1.166902,0.965
Red,20.3,1.02533,72.948
UV,39.25,0.9446325,0
FSC Area Scaling Factor,1.231555,Window Extension,3
Flow Rate,15.66
Temperature,21.12
