DailyQCReport_V0333_20240828_094026


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,1958.572,1.845618,658.1906
Violet,SSC,195,6,3.174603,1993.723,5.056495,10613.1
Blue,SSC-B,190,-3,-1.554404,1980.644,6.045378,11329.24
UV,UV1 (373),1257,86,7.344151,112.8185,7.973018,60.52776
UV,UV2 (388),340,10,3.030303,744.2795,5.881244,584.6328
UV,UV3 (428),751,55,7.902299,634.2255,1.473375,1854.593
UV,UV4 (443),1119,98,9.598433,587.4395,1.157505,2797.963
UV,UV5 (458),690,46,7.142858,644.8495,1.165514,3716.233
UV,UV6 (473),552,34,6.563707,984.4855,1.164193,5571.131
UV,UV7 (514),705,53,8.128835,1380.034,1.165914,8593.276
UV,UV8 (542),550,39,7.632094,837.1795,1.195869,4987.709
UV,UV9 (582),738,56,8.211144,1340.942,1.10455,5065.681
UV,UV10 (613),395,26,7.046071,1579.774,1.31385,5197.356
UV,UV11 (664),515,41,8.649789,843.449,1.15815,2471.376
UV,UV12 (692),487,34,7.505519,436.8915,1.155133,1342.189
UV,UV13 (720),647,49,8.19398,409.9345,1.147954,1235.269
UV,UV14 (750),1101,61,5.865385,1389.896,1.124048,1749.236
UV,UV15 (780),816,47,6.111834,1822.303,1.350521,936.3253
UV,UV16 (812),1051,26,2.536585,2086.85,2.382747,777.2921
Violet,V1 (428),296,9,3.135889,471.297,2.907408,996.0146
Violet,V2 (443),359,13,3.757225,1080.868,2.617878,2154.708
Violet,V3 (458),264,9,3.529412,1233.187,2.543443,3469.666
Violet,V4 (473),192,8,4.347826,1199.258,2.422776,3462.221
Violet,V5 (508),227,6,2.714932,1128.703,2.641397,3352.483
Violet,V6 (525),200,9,4.712042,837.4905,2.741315,2418.853
Violet,V7 (542),266,13,5.13834,958.983,2.733527,2382.678
Violet,V8 (581),397,11,2.849741,1022.099,2.300701,1607.806
Violet,V9 (598),281,4,1.444043,1222.028,2.315747,1032.461
Violet,V10 (615),317,7,2.258065,2122.761,2.210552,1001.824
Violet,V11 (664),259,13,5.284553,1003.668,2.06998,430.0111
Violet,V12 (692),238,12,5.309734,502.0585,2.083482,239.1527
Violet,V13 (720),234,7,3.0837,501.3725,2.458457,152.6183
Violet,V14 (750),318,3,0.952381,1250.394,2.760212,129.8444
Violet,V15 (780),589,10,1.727116,1821.592,2.468667,71.98235
Violet,V16 (812),330,-1,-0.3021148,1377.961,3.259338,29.20531
Blue,B1 (508),1126,1,0.08888889,140.2555,3.732048,377.9917
Blue,B2 (525),514,16,3.212851,133.497,3.469133,453.3433
Blue,B3 (542),531,11,2.115385,274.3505,3.359334,1233.291
Blue,B4 (581),520,13,2.564103,490.181,3.280967,1451.668
Blue,B5 (598),523,9,1.750973,689.7515,3.110064,1326.694
Blue,B6 (615),329,7,2.173913,871.116,2.542954,1056.266
Blue,B7 (661),625,25,4.166667,623.6135,2.427763,681.194
Blue,B8 (679),516,22,4.453441,462.12,2.534974,600.7043
Blue,B9 (697),800,38,4.986876,397.241,3.170821,425.0283
Blue,B10 (717),607,29,5.017301,254.011,2.789335,235.4588
Blue,B11 (738),356,13,3.790088,342.9545,2.883267,130.8699
Blue,B12 (760),452,13,2.961276,582.2,2.889618,104.4503
Blue,B13 (783),775,23,3.058511,621.7735,2.534122,78.74465
Blue,B14 (812),705,1,0.1420455,1002.156,3.01129,74.18608
Red,R1 (661),213,23,12.10526,383.3995,2.177915,1783.834
Red,R2 (679),343,34,11.00324,523.4285,2.889083,3712.884
Red,R3 (697),395,34,9.418283,412.0605,2.491413,2449.164
Red,R4 (717),322,25,8.417509,352.95,2.161514,1590.357
Red,R5 (738),241,15,6.637168,653.595,1.820979,1209.742
Red,R6 (760),357,20,5.934718,945.153,2.896421,870.2137
Red,R7 (783),597,23,4.006969,1292.237,2.497225,725.3776
Red,R8 (812),260,7,2.766798,938.6095,3.011694,264.147


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.8,1.151913,9.855
Blue,0,1.094065,1.0875
Red,20.25,0.8919676,73.636
UV,39.725,0.8661382,0
FSC Area Scaling Factor,1.128523,Window Extension,3
Flow Rate,29.43
Temperature,22.75
