DailyQCReport_V0333_20260204_125640


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,937,432,85.54456,1938.506,1.394433,335.3065
Violet,SSC,436,172,65.15151,2001.444,3.546988,18836.03
Blue,SSC-B,307,104,51.23153,2018.126,2.704796,19110.6
UV,UV1 (373),1740,519,42.50614,216.1395,5.260044,67.30018
UV,UV2 (388),513,119,30.20304,1328.802,3.669466,660.8646
UV,UV3 (428),1226,192,18.56866,978.886,3.632597,2380.012
UV,UV4 (443),1816,311,20.66445,848.8145,3.733998,2388.274
UV,UV5 (458),1075,182,20.38074,949.6095,3.663317,3518.984
UV,UV6 (473),2845,2115,289.726,1439.173,3.557541,6944.935
UV,UV7 (514),1178,261,28.46238,2030.027,3.673696,5351.158
UV,UV8 (542),876,157,21.83588,1527.743,3.469477,3428.608
UV,UV9 (582),1268,282,28.60041,2481.394,3.498731,2101.29
UV,UV10 (613),638,113,21.52381,1943.713,3.40931,3742.584
UV,UV11 (664),839,178,26.9289,859.816,3.53368,1767.325
UV,UV12 (692),766,160,26.40264,661.265,3.582631,1129.222
UV,UV13 (720),955,178,22.90862,690.449,3.628672,707.6718
UV,UV14 (750),1675,339,25.37425,805.8515,3.759109,676.3845
UV,UV15 (780),1272,271,27.07293,630.4285,3.83936,381.4705
UV,UV16 (812),1695,325,23.72263,419.592,3.933925,283.0717
Violet,V1 (428),691,228,49.24406,790.6555,2.47244,1711.498
Violet,V2 (443),888,313,54.43478,1856.825,2.464523,3453.313
Violet,V3 (458),675,228,51.00671,2173.229,2.417654,4552.664
Violet,V4 (473),486,153,45.94595,2147.8,2.245164,5042.818
Violet,V5 (508),596,190,46.79803,2083.456,2.268621,4707.108
Violet,V6 (525),481,142,41.88791,1500.589,2.18404,3357.161
Violet,V7 (542),644,200,45.04504,2049.269,2.152672,2556.527
Violet,V8 (581),933,262,39.0462,2410.44,2.137925,1174.819
Violet,V9 (598),645,188,41.13786,2275.358,2.10082,941.6058
Violet,V10 (615),721,210,41.09589,3265.688,0,573.1909
Violet,V11 (664),588,179,43.76528,1329.697,2.17213,427.4192
Violet,V12 (692),526,157,42.54742,1026.715,2.284279,303.7373
Violet,V13 (720),537,158,41.68865,1094.557,2.208895,177.2203
Violet,V14 (750),762,238,45.41985,947.8855,2.465057,112.1318
Violet,V15 (780),1357,371,37.62678,833.8845,2.52922,49.33973
Violet,V16 (812),830,248,42.61168,358.646,2.786011,33.02299
Blue,B1 (508),2068,655,46.35527,220.517,2.010703,286.9707
Blue,B2 (525),981,316,47.5188,279.7225,1.552595,431.9034
Blue,B3 (542),920,287,45.33965,1039.38,1.410005,1144.483
Blue,B4 (581),910,275,43.30709,1655.991,1.44932,1142.14
Blue,B5 (598),885,285,47.5,1829.675,1.332238,1088.074
Blue,B6 (615),532,167,45.75343,1925.319,1.512723,1375.997
Blue,B7 (661),1014,308,43.62606,1139.708,1.379182,608.5656
Blue,B8 (679),787,243,44.66912,915.5875,1.455485,588.0515
Blue,B9 (697),1234,412,50.12165,1147.545,1.62675,370.6896
Blue,B10 (717),842,239,39.63516,773.0245,1.596582,272.9626
Blue,B11 (738),522,170,48.29545,507.023,1.753671,178.374
Blue,B12 (760),720,226,45.74899,489.576,1.99825,140.8179
Blue,B13 (783),1230,398,47.83654,390.8765,1.911956,60.59085
Blue,B14 (812),1134,369,48.23529,392.754,1.841681,62.97091
Red,R1 (661),300,122,68.53933,388.203,1.661507,2318.352
Red,R2 (679),422,142,50.71428,1065.792,1.126903,3972.477
Red,R3 (697),570,190,50,2030.688,1.207204,2733.169
Red,R4 (717),412,146,54.88722,1943.983,1.286985,2046.938
Red,R5 (738),329,111,50.91743,1601.874,1.244382,1599.32
Red,R6 (760),486,174,55.76923,1394.513,2.521458,1138.708
Red,R7 (783),913,304,49.9179,1566.393,1.358237,577.6528
Red,R8 (812),365,128,54.00844,783.093,1.624734,370.0986


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-18.95,0.6173117,9.545
Blue,0,0.6497678,0.965
Red,19.675,0.5783838,72.9
UV,40.35,0.6916509,0
FSC Area Scaling Factor,0.6998922,Window Extension,3
Flow Rate,15.28
Temperature,21
