DailyQCReport_V0333_20240624_084919


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,0,0,2023.625,1.355585,661.4165
Violet,SSC,192,1,0.5235602,2004.436,4.399978,10968.5
Blue,SSC-B,194,-1,-0.5128205,2009.481,2.079849,9512.481
UV,UV1 (373),2552,-494,-16.21799,115.891,7.269742,44.62817
UV,UV2 (388),425,-27,-5.973451,752.658,5.255156,506.5772
UV,UV3 (428),688,-39,-5.364511,664.057,1.394536,1341.77
UV,UV4 (443),917,-46,-4.776739,606.087,1.390296,1456.633
UV,UV5 (458),604,-24,-3.821656,649.284,1.346609,2574.903
UV,UV6 (473),430,-18,-4.017857,986.784,1.399782,5511.982
UV,UV7 (514),579,-28,-4.61285,1419.44,1.441617,7596.001
UV,UV8 (542),500,-27,-5.12334,852.84,1.451299,4860.104
UV,UV9 (582),609,-18,-2.870813,1359.25,1.349156,4992.521
UV,UV10 (613),358,-4,-1.104972,1591.91,1.431318,4628.441
UV,UV11 (664),480,-26,-5.13834,862.022,1.265985,2341.797
UV,UV12 (692),477,-30,-5.91716,436.482,1.247975,1273.526
UV,UV13 (720),663,-70,-9.549795,419.116,1.628477,1139.609
UV,UV14 (750),1156,-235,-16.89432,1436.779,2.158986,1650.34
UV,UV15 (780),743,-78,-9.500609,1864.018,1.729434,908.2133
UV,UV16 (812),1414,-303,-17.64706,2197.454,2.81127,744.3663
Violet,V1 (428),290,-6,-2.027027,465.534,2.799637,965.0756
Violet,V2 (443),345,-5,-1.428571,1076.976,2.222722,2153.873
Violet,V3 (458),258,0,0,1230.824,2.07414,3248.886
Violet,V4 (473),190,2,1.06383,1199.923,1.926708,3447.671
Violet,V5 (508),222,-5,-2.202643,1129.362,2.269668,3188.899
Violet,V6 (525),194,-2,-1.020408,828.501,2.254165,2378.325
Violet,V7 (542),262,4,1.550388,958.558,2.288704,2306.185
Violet,V8 (581),395,5,1.282051,1030.84,1.912598,1440.565
Violet,V9 (598),274,2,0.7352941,1228.806,2.035544,1044.122
Violet,V10 (615),302,6,2.027027,2121.73,1.850543,889.278
Violet,V11 (664),254,1,0.3952569,1014.569,1.653263,441.0193
Violet,V12 (692),232,-3,-1.276596,505.718,1.639748,236.5667
Violet,V13 (720),229,-11,-4.583333,500.994,1.995651,140.8796
Violet,V14 (750),309,-12,-3.738318,1250.314,2.491655,119.2527
Violet,V15 (780),555,-14,-2.460457,1818.143,2.039302,68.59081
Violet,V16 (812),321,6,1.904762,1373.456,2.880059,26.7326
Blue,B1 (508),1131,-29,-2.5,143.838,2.488495,365.6653
Blue,B2 (525),496,-10,-1.976285,134.305,2.231448,422.8195
Blue,B3 (542),514,-7,-1.34357,278.552,2.227317,1181.668
Blue,B4 (581),501,3,0.6024096,489.234,2.12553,1271.391
Blue,B5 (598),498,14,2.892562,700.484,2.041459,1331.524
Blue,B6 (615),315,9,2.941176,885.865,1.713218,1010.773
Blue,B7 (661),588,-6,-1.010101,618.576,1.60494,590.7127
Blue,B8 (679),481,-12,-2.434077,460.08,1.644693,566.2249
Blue,B9 (697),751,-18,-2.340702,390.284,2.114985,394.2746
Blue,B10 (717),572,-6,-1.038062,256.715,1.862442,239.8721
Blue,B11 (738),334,-4,-1.183432,345.501,1.969086,124.9457
Blue,B12 (760),424,1,0.2364066,589.059,2.152025,111.4059
Blue,B13 (783),722,-6,-0.8241759,624.077,1.709847,74.96626
Blue,B14 (812),658,-1,-0.1517451,1014.156,2.058687,72.55399
Red,R1 (661),206,-21,-9.251101,382.566,1.837773,1527.811
Red,R2 (679),316,-25,-7.331378,525.396,2.393697,3438.805
Red,R3 (697),372,-25,-6.297229,416.638,2.057075,2471.106
Red,R4 (717),306,-18,-5.555556,355.439,1.759564,1470.757
Red,R5 (738),230,-9,-3.76569,654.252,1.521262,1174.573
Red,R6 (760),333,-13,-3.757225,948.797,2.436977,900.2166
Red,R7 (783),544,-12,-2.158273,1294.19,2.164994,643.2201
Red,R8 (812),245,-4,-1.606426,940.586,2.625548,249.8882


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.025,1.173244,9.974999
Blue,0,1.125392,1.0475
Red,20.225,0.946609,73.784
UV,39.625,0.9044916,0
FSC Area Scaling Factor,1.173613,Window Extension,3
Flow Rate,21.01
Temperature,24.88
