DailyQCReport_V0333_20241216_101359


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2047.144,1.948312,655.2761
Violet,SSC,166,-2,-1.190476,2004.695,4.96565,11487.02
Blue,SSC-B,164,15,10.06711,2027.703,3.77996,9219.019
UV,UV1 (373),1016,28,2.834008,300.618,3.253498,48.79982
UV,UV2 (388),311,15,5.067567,2029.165,1.515072,442.537
UV,UV3 (428),734,21,2.945302,1534.248,1.480299,1480.749
UV,UV4 (443),1076,9,0.8434864,1226.792,1.573149,2155.646
UV,UV5 (458),662,5,0.761035,1211.088,1.372212,2895.44
UV,UV6 (473),535,13,2.490421,1551.167,1.410815,4513.633
UV,UV7 (514),684,11,1.634472,1688.597,1.397217,6623.845
UV,UV8 (542),523,4,0.7707129,1036.114,1.585762,4268.084
UV,UV9 (582),691,10,1.468429,1362.783,1.585232,3862.94
UV,UV10 (613),382,14,3.804348,1244.548,1.429983,4283.751
UV,UV11 (664),477,-1,-0.209205,599.6575,1.401643,2038.175
UV,UV12 (692),449,15,3.456221,491.6075,1.424974,977.5435
UV,UV13 (720),600,26,4.529617,540.402,1.961809,1039.185
UV,UV14 (750),1025,45,4.591837,646.278,2.1965,1523.639
UV,UV15 (780),784,52,7.103826,596.664,2.615612,731.2786
UV,UV16 (812),1281,293,29.65587,815.9885,6.275622,618.5413
Violet,V1 (428),312,2,0.6451613,603.911,1.906264,978.6251
Violet,V2 (443),361,-26,-6.718347,1271.99,1.808091,2166.372
Violet,V3 (458),261,-24,-8.421053,1379.526,1.819661,3273.434
Violet,V4 (473),190,-15,-7.317073,1233.623,1.822731,3360.336
Violet,V5 (508),232,-1,-0.4291846,1073.922,1.771563,3445.589
Violet,V6 (525),203,10,5.181347,755.359,1.704989,2268.869
Violet,V7 (542),282,28,11.02362,898.3215,1.730079,2236.681
Violet,V8 (581),433,54,14.24802,771.3205,1.913143,1586.217
Violet,V9 (598),298,30,11.19403,779.661,1.818784,1085.298
Violet,V10 (615),327,21,6.862745,1169.116,1.750022,987.763
Violet,V11 (664),233,-30,-11.40684,526.925,2.105712,443.3095
Violet,V12 (692),210,-28,-11.76471,460.3445,1.774834,254.3224
Violet,V13 (720),213,-31,-12.70492,520.158,1.654914,138.9827
Violet,V14 (750),288,-37,-11.38461,461.094,1.576466,129.1263
Violet,V15 (780),569,-50,-8.077545,490.8745,2.4668,70.07863
Violet,V16 (812),434,83,23.64672,536.452,7.003448,23.72755
Blue,B1 (508),1060,-10,-0.9345794,146.0585,2.460546,355.3609
Blue,B2 (525),502,1,0.1996008,179.578,2.18231,401.6683
Blue,B3 (542),491,0,0,547.6975,2.093083,1121.173
Blue,B4 (581),487,1,0.2057613,748.102,2.066285,1283.029
Blue,B5 (598),480,2,0.41841,884.7745,2.225981,1280.503
Blue,B6 (615),294,2,0.6849315,936.5965,2.156873,945.6902
Blue,B7 (661),547,-12,-2.146691,580.863,2.031954,647.8139
Blue,B8 (679),445,-12,-2.625821,495.853,2.241959,597.5399
Blue,B9 (697),690,-12,-1.709402,604.5855,1.907506,431.4543
Blue,B10 (717),513,8,1.584158,419.8505,2.188439,227.4874
Blue,B11 (738),303,3,1,275.174,2.189507,122.6271
Blue,B12 (760),428,6,1.421801,274.669,2.261945,103.5097
Blue,B13 (783),737,38,5.436338,251.2475,2.896534,68.34276
Blue,B14 (812),834,186,28.7037,519.1085,6.210322,63.23723
Red,R1 (661),142,-32,-18.3908,424.8325,1.889215,1428.432
Red,R2 (679),230,-27,-10.50584,1117.619,1.718874,2996.904
Red,R3 (697),318,-15,-4.504504,2042.027,1.544855,1976.622
Red,R4 (717),227,-11,-4.621849,1949.243,2.424379,1280.894
Red,R5 (738),186,-4,-2.105263,1626.078,2.421748,968.8649
Red,R6 (760),265,-3,-1.119403,1431.505,3.183527,705.3915
Red,R7 (783),496,17,3.549061,1871.635,3.114945,542.8647
Red,R8 (812),280,62,28.44037,1982.147,8.655387,197.7128


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.1,1.157542,9.915
Blue,0,1.174521,1.0875
Red,20.1,1.107342,73.784
UV,40.3,1.06586,0
FSC Area Scaling Factor,1.25164,Window Extension,3
Flow Rate,19.16
Temperature,24.25
