DailyQCReport_V0333_20250602_095910


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,550,0,0,2002.452,2.256787,488.4669
Violet,SSC,176,6,3.529412,2024.117,4.206213,10289.41
Blue,SSC-B,155,-7,-4.320988,1958.975,3.513962,10175.77
UV,UV1 (373),812,88,12.1547,304.233,7.928013,54.31293
UV,UV2 (388),250,21,9.170305,2003.132,5.634234,488.5432
UV,UV3 (428),592,50,9.225092,1525.092,5.664369,1577.913
UV,UV4 (443),888,84,10.44776,1224.386,5.408194,2269.932
UV,UV5 (458),545,50,10.10101,1198.879,5.239909,3058.677
UV,UV6 (473),443,43,10.75,1542.773,5.171944,5097.561
UV,UV7 (514),571,56,10.87379,1699.993,5.189103,7489.794
UV,UV8 (542),445,41,10.14851,1021.688,5.009892,4414.57
UV,UV9 (582),588,47,8.687615,1342.458,5.083815,4145.758
UV,UV10 (613),326,22,7.236842,1242.328,5.013223,4465.124
UV,UV11 (664),411,38,10.18767,581.202,5.106205,2152.823
UV,UV12 (692),383,28,7.887324,483.617,5.019718,1169.542
UV,UV13 (720),510,34,7.142858,543.788,4.91791,1122.157
UV,UV14 (750),874,54,6.585365,644.439,4.96418,1499.926
UV,UV15 (780),659,39,6.290322,606.436,5.003727,863.8843
UV,UV16 (812),906,7,0.778643,863.77,5.458553,632.9403
Violet,V1 (428),339,8,2.416919,611.002,2.067521,950.6855
Violet,V2 (443),401,12,3.084833,1308.756,1.86376,2224.54
Violet,V3 (458),290,4,1.398601,1401.787,1.673364,3259.443
Violet,V4 (473),209,5,2.45098,1248.511,1.528185,3345.975
Violet,V5 (508),251,7,2.868852,1078.348,1.536963,3345.644
Violet,V6 (525),215,7,3.365385,781.066,1.508021,2273.84
Violet,V7 (542),289,7,2.48227,906.355,1.516264,2316.306
Violet,V8 (581),442,14,3.271028,770.387,1.573357,1438.934
Violet,V9 (598),306,4,1.324503,765.007,1.558627,971.185
Violet,V10 (615),347,6,1.759531,1172.031,1.576886,931.3951
Violet,V11 (664),278,9,3.345725,531.324,1.565317,466.9216
Violet,V12 (692),242,4,1.680672,475.42,1.611491,266.5952
Violet,V13 (720),235,1,0.4273505,537.149,1.612171,146.4016
Violet,V14 (750),307,4,1.320132,461.261,1.690271,122.7056
Violet,V15 (780),586,1,0.1709402,489.448,1.703107,68.26908
Violet,V16 (812),342,-20,-5.524862,552.337,2.344252,25.13463
Blue,B1 (508),1056,-6,-0.5649717,146.592,2.560122,374.9382
Blue,B2 (525),503,-7,-1.372549,181.681,2.2523,401.5112
Blue,B3 (542),489,-4,-0.811359,546.242,2.022728,1144.314
Blue,B4 (581),484,-6,-1.22449,741.533,1.960108,1222.054
Blue,B5 (598),470,-11,-2.286902,881.474,2.091794,1199.878
Blue,B6 (615),291,-5,-1.689189,936.875,1.995235,956.0693
Blue,B7 (661),552,5,0.9140768,578.469,1.773884,618.4904
Blue,B8 (679),449,4,0.8988764,486.031,2.022317,556.1694
Blue,B9 (697),693,1,0.1445087,609.592,1.871004,407.4453
Blue,B10 (717),507,-4,-0.7827789,429.857,2.151408,236.9674
Blue,B11 (738),293,1,0.3424658,279.745,2.052211,124.907
Blue,B12 (760),417,-1,-0.2392344,276.946,2.053146,109.351
Blue,B13 (783),708,-4,-0.5617977,257.54,2.259101,67.4241
Blue,B14 (812),656,-55,-7.735584,553.003,2.199295,66.20345
Red,R1 (661),166,14,9.210526,410.375,1.988371,1333.702
Red,R2 (679),246,9,3.797468,1087.184,1.803052,2999.255
Red,R3 (697),327,4,1.23839,2061.347,1.395086,2023.614
Red,R4 (717),232,-4,-1.694915,1976.593,1.751745,1389.28
Red,R5 (738),188,-1,-0.5291005,1648.937,1.595162,1003.683
Red,R6 (760),266,-3,-1.115242,1445.134,2.260811,678.3151
Red,R7 (783),473,-9,-1.86722,1915.199,1.576583,578.7269
Red,R8 (812),221,-19,-7.916667,2132.481,2.455293,221.1104


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.225,1.167599,9.915
Blue,0,1.176891,1.1275
Red,19.825,1.108184,73.588
UV,39.55,0.9892813,0
FSC Area Scaling Factor,1.255963,Window Extension,3
Flow Rate,14.81
Temperature,24.5
