DailyQCReport_V0333_20260122_082206


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,505,-105,-17.21312,2051.356,2.077575,179.9187
Violet,SSC,239,51,27.12766,1994.484,5.511628,11936.39
Blue,SSC-B,160,27,20.30075,1975.914,3.080897,10708.26
UV,UV1 (373),1745,784,81.58169,305.081,7.316337,65.43335
UV,UV2 (388),515,243,89.33823,2028.263,4.834024,631.3191
UV,UV3 (428),1297,641,97.71342,1544.59,3.948165,2074.253
UV,UV4 (443),2003,1030,105.8582,1242.785,3.821863,2648.749
UV,UV5 (458),1148,561,95.5707,1206.262,3.760978,3670.415
UV,UV6 (473),940,459,95.42619,1551.223,3.695765,6235.782
UV,UV7 (514),1197,568,90.30207,1681.345,3.640382,6775.161
UV,UV8 (542),926,443,91.71843,1029.024,3.517186,5550.87
UV,UV9 (582),1327,660,98.95052,1357.954,3.65795,5312.815
UV,UV10 (613),664,314,89.71428,1227.223,3.590253,5615.721
UV,UV11 (664),827,379,84.59821,581.421,3.675879,2596.215
UV,UV12 (692),746,333,80.62954,488.869,3.602257,1379.197
UV,UV13 (720),942,397,72.84403,538.571,3.562835,1370.519
UV,UV14 (750),1612,669,70.94379,639.98,3.65079,1760.82
UV,UV15 (780),1230,515,72.02797,604.068,3.777924,987.0962
UV,UV16 (812),1768,749,73.50343,838.154,4.273027,788.1805
Violet,V1 (428),411,58,16.4306,591.097,2.784279,1037.809
Violet,V2 (443),469,57,13.83495,1259.859,2.64014,2365.985
Violet,V3 (458),351,50,16.6113,1398.85,2.538044,3550.789
Violet,V4 (473),258,43,20,1264.699,2.584094,3611.417
Violet,V5 (508),333,82,32.66932,1100.161,2.604378,3984.104
Violet,V6 (525),285,69,31.94444,776.337,2.199733,2685.281
Violet,V7 (542),394,96,32.21476,913.255,2.084481,2727.754
Violet,V8 (581),581,134,29.97763,765.509,2.204941,1708.363
Violet,V9 (598),393,86,28.01303,769.533,2.517751,1131.468
Violet,V10 (615),418,75,21.86589,1161.111,2.291377,1109.14
Violet,V11 (664),306,39,14.60674,525.967,2.469415,519.4667
Violet,V12 (692),267,38,16.59389,459.252,2.511768,272.3064
Violet,V13 (720),274,39,16.59575,533.149,2.577873,165.415
Violet,V14 (750),375,58,18.29653,474.441,2.865389,142.7865
Violet,V15 (780),714,121,20.40472,510.245,2.607947,84.76512
Violet,V16 (812),465,115,32.85714,584.992,3.125711,31.69287
Blue,B1 (508),1187,171,16.83071,143.93,2.639041,380.0409
Blue,B2 (525),560,72,14.7541,180.441,2.121424,446.7704
Blue,B3 (542),540,75,16.12903,547.661,1.991747,1202.534
Blue,B4 (581),533,66,14.13276,746.503,1.792061,1383.03
Blue,B5 (598),515,62,13.68653,882.05,2.098177,1284.725
Blue,B6 (615),310,32,11.51079,939.961,1.90784,999.8166
Blue,B7 (661),587,58,10.96408,568.584,1.765847,614.0206
Blue,B8 (679),464,38,8.920188,491.124,2.069172,583.0732
Blue,B9 (697),693,30,4.524887,599.873,1.977861,426.777
Blue,B10 (717),503,16,3.285421,416.002,2.131218,240.2944
Blue,B11 (738),299,15,5.28169,277.253,2.166596,128.5921
Blue,B12 (760),422,18,4.455446,274.643,2.212687,104.4727
Blue,B13 (783),693,0,0,254.015,2.339233,70.34747
Blue,B14 (812),689,23,3.453454,546.128,2.426316,70.62629
Red,R1 (661),176,8,4.761905,421.99,2.120585,1573.331
Red,R2 (679),265,15,6,1106.778,2.075917,3428.264
Red,R3 (697),356,14,4.093567,2066.171,1.630774,2663.783
Red,R4 (717),261,22,9.205021,1995.172,1.880651,1386.733
Red,R5 (738),208,14,7.216495,1652.903,1.832575,1165.345
Red,R6 (760),294,15,5.376344,1459.15,2.298536,885.2681
Red,R7 (783),550,19,3.578154,1929.439,1.704381,611.453
Red,R8 (812),263,25,10.5042,2139.221,2.71376,272.662


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.175,1.036428,9.545
Blue,0,1.142181,0.965
Red,20.025,0.978277,72.948
UV,40.35,0.7798684,0
FSC Area Scaling Factor,1.19617,Window Extension,3
Flow Rate,17.56
Temperature,18.5
