DailyQCReport_V0333_20240513_133015


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,685,-37,-5.124654,1984.789,2.027191,672.8091
Violet,SSC,191,-3,-1.546392,1994.474,5.084678,10407.25
Blue,SSC-B,205,7,3.535353,1991.625,3.002434,9618.239
UV,UV1 (373),2258,236,11.67161,113.646,8.840259,43.66614
UV,UV2 (388),392,2,0.5128205,748.913,6.219644,501.4325
UV,UV3 (428),661,16,2.48062,674.94,1.685054,1238.204
UV,UV4 (443),912,40,4.587156,616.053,1.426435,1526.549
UV,UV5 (458),570,12,2.150538,650.401,1.181694,2530.185
UV,UV6 (473),402,3,0.7518797,1003.639,1.24351,5219.44
UV,UV7 (514),548,9,1.669759,1423.217,1.257582,7746.699
UV,UV8 (542),470,10,2.173913,861.019,1.227638,4817.589
UV,UV9 (582),585,14,2.451839,1356.403,1.183805,4976.981
UV,UV10 (613),338,4,1.197605,1584.87,1.331341,4491.292
UV,UV11 (664),434,10,2.358491,855.092,1.220297,2278.222
UV,UV12 (692),443,12,2.784223,437.856,1.226204,1277.393
UV,UV13 (720),646,46,7.666667,422.892,1.663966,1158.613
UV,UV14 (750),1283,156,13.84206,1481.571,2.302471,1686.505
UV,UV15 (780),746,52,7.492795,1888.716,1.79815,880.2819
UV,UV16 (812),1487,209,16.35368,2128.101,3.082481,656.0348
Violet,V1 (428),284,-3,-1.045296,469.936,2.763906,972.3369
Violet,V2 (443),347,1,0.2890173,1075.874,2.581417,2153.271
Violet,V3 (458),256,1,0.3921569,1227.125,2.687669,3430.58
Violet,V4 (473),189,1,0.5319149,1196.95,2.584507,3611.658
Violet,V5 (508),221,-4,-1.777778,1130.393,2.407436,3408.101
Violet,V6 (525),193,-5,-2.525253,828.72,2.293594,2360.002
Violet,V7 (542),258,0,0,958.669,2.277461,2371.174
Violet,V8 (581),393,12,3.149606,1020.407,2.207603,1516.188
Violet,V9 (598),281,10,3.690037,1242.101,2.321666,1043.154
Violet,V10 (615),311,8,2.640264,2123.974,2.122058,967.5234
Violet,V11 (664),255,-1,-0.390625,1010.62,1.915764,425.485
Violet,V12 (692),240,-3,-1.234568,504.636,1.961555,237.8653
Violet,V13 (720),236,-8,-3.278688,499.116,2.026542,142.0239
Violet,V14 (750),306,-14,-4.375,1251.634,2.524931,114.968
Violet,V15 (780),549,-31,-5.344828,1823.803,1.820462,69.42469
Violet,V16 (812),306,-10,-3.164557,1373.516,3.552659,26.47842
Blue,B1 (508),1137,-10,-0.8718396,140.317,2.51992,368.6078
Blue,B2 (525),503,-6,-1.178782,132.942,2.153125,433.0278
Blue,B3 (542),520,-10,-1.886792,274.854,1.738128,1127.655
Blue,B4 (581),506,-2,-0.3937008,488.468,2.063204,1327.658
Blue,B5 (598),523,0,0,697.502,1.958931,1243.203
Blue,B6 (615),324,-5,-1.519757,877.106,1.743582,1029.642
Blue,B7 (661),591,-14,-2.314049,616.237,1.67302,678.1714
Blue,B8 (679),506,0,0,466.281,1.775984,614.8387
Blue,B9 (697),772,-9,-1.152369,390.572,2.333762,407.1069
Blue,B10 (717),582,-4,-0.6825938,251.616,2.27369,248.0624
Blue,B11 (738),340,-1,-0.2932551,345.775,2.316685,127.0246
Blue,B12 (760),439,1,0.2283105,584.529,2.997735,108.1896
Blue,B13 (783),771,25,3.351206,626.535,2.836346,76.78192
Blue,B14 (812),691,0,0,1010.539,2.436989,71.0246
Red,R1 (661),188,6,3.296704,383.541,2.090263,1673.653
Red,R2 (679),312,8,2.631579,525.209,2.716093,3368.097
Red,R3 (697),364,7,1.960784,415.428,2.301951,2460.962
Red,R4 (717),300,2,0.671141,350.942,2.105391,1527.276
Red,R5 (738),231,5,2.212389,656.356,1.678664,1192.878
Red,R6 (760),336,3,0.9009009,943.521,2.779004,828.0309
Red,R7 (783),566,4,0.7117438,1292.403,2.435781,664.4776
Red,R8 (812),250,3,1.214575,937.46,3.038571,255.4626


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-20.1,1.16098,9.915
Blue,0,1.112441,1.0075
Red,20.325,0.9255366,73.784
UV,39.7,0.9359139,0
FSC Area Scaling Factor,1.167917,Window Extension,3
Flow Rate,27.02
Temperature,23.75
