DailyQCReport_V0333_20260202_113045


Configuration Name,4-Laser-V16-B14-R8-UV16
Serial Number,V0333
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,505,-105,-17.21312,2056.011,3.596746,433.8612
Violet,SSC,231,43,22.87234,2005.104,5.569117,11833.42
Blue,SSC-B,176,43,32.33083,1997.152,6.127522,11635.97
UV,UV1 (373),1540,579,60.24974,307.262,5.804921,61.45139
UV,UV2 (388),467,195,71.69118,2013.148,3.050226,564.0984
UV,UV3 (428),1199,543,82.77439,1549.759,2.373494,1933.575
UV,UV4 (443),1790,817,83.96712,1221.158,2.349323,2743.953
UV,UV5 (458),1060,473,80.57922,1234.515,2.275719,4121.089
UV,UV6 (473),859,378,78.58628,1563.36,2.179419,6173.174
UV,UV7 (514),1102,473,75.19873,1711.413,2.139445,6532.019
UV,UV8 (542),837,354,73.29193,1045.564,2.034559,5397.186
UV,UV9 (582),1205,538,80.65967,1380.89,2.163264,5686.868
UV,UV10 (613),618,268,76.57143,1231.768,2.120894,5977.741
UV,UV11 (664),753,305,68.08036,588.17,2.235936,2646.604
UV,UV12 (692),693,280,67.79662,498.182,2.213792,1443.149
UV,UV13 (720),896,351,64.40367,546.725,2.240812,1380.06
UV,UV14 (750),1545,602,63.83881,653.822,2.327729,1789.189
UV,UV15 (780),1167,452,63.21678,604.082,2.42152,919.8297
UV,UV16 (812),1829,810,79.48969,862.868,3.112076,841.8499
Violet,V1 (428),402,49,13.88102,604.863,4.064876,1052.349
Violet,V2 (443),483,71,17.23301,1274.712,3.729735,2421.407
Violet,V3 (458),369,68,22.59136,1380.345,3.548467,3499.314
Violet,V4 (473),267,52,24.18605,1236.993,3.493048,3525.58
Violet,V5 (508),320,69,27.49004,1072.367,3.633887,3483.4
Violet,V6 (525),258,42,19.44444,762.097,3.412267,2535.343
Violet,V7 (542),341,43,14.42953,889.737,3.402116,2663.778
Violet,V8 (581),508,61,13.64653,769.871,3.547218,1624.863
Violet,V9 (598),356,49,15.96091,779.886,3.812629,1117.605
Violet,V10 (615),397,54,15.74344,1178.347,3.491349,1066.248
Violet,V11 (664),301,34,12.73408,514.096,3.489861,457.8903
Violet,V12 (692),278,49,21.39738,459.217,3.412254,250.6036
Violet,V13 (720),288,53,22.55319,523.042,3.372484,145.7263
Violet,V14 (750),396,79,24.92113,466.589,3.692626,136.3733
Violet,V15 (780),751,158,26.64418,502.178,3.382411,81.38831
Violet,V16 (812),527,177,50.57143,576.063,3.934781,28.3874
Blue,B1 (508),1170,154,15.15748,142.947,3.814207,374.2029
Blue,B2 (525),561,73,14.95902,180.262,3.410836,435.7094
Blue,B3 (542),536,71,15.26882,545.888,3.36552,1160.382
Blue,B4 (581),537,70,14.98929,744.174,3.263126,1413.952
Blue,B5 (598),520,67,14.79029,886.164,3.475543,1292.041
Blue,B6 (615),315,37,13.30935,935.326,3.298325,996.7957
Blue,B7 (661),584,55,10.39698,574.549,3.148617,624.9463
Blue,B8 (679),455,29,6.807512,483.161,3.37604,519.9269
Blue,B9 (697),699,36,5.429864,602.798,3.330908,415.5725
Blue,B10 (717),509,22,4.517454,424.692,3.348302,242.1914
Blue,B11 (738),296,12,4.225352,277.414,3.403172,125.481
Blue,B12 (760),419,15,3.712871,275.83,3.398432,104.7554
Blue,B13 (783),704,11,1.587302,254.886,3.556521,69.72919
Blue,B14 (812),773,107,16.06606,553.416,3.662067,69.15477
Red,R1 (661),148,-20,-11.90476,420.257,2.445083,1412.365
Red,R2 (679),235,-15,-6,1094.849,2.484802,3168.094
Red,R3 (697),330,-12,-3.508772,2050.485,2.09592,2383.639
Red,R4 (717),240,1,0.41841,1995.874,2.318774,1259.158
Red,R5 (738),194,0,0,1647.279,2.272603,1143.586
Red,R6 (760),276,-3,-1.075269,1450.452,2.811125,789.6044
Red,R7 (783),520,-11,-2.071563,1915.376,2.085801,644.2839
Red,R8 (812),277,39,16.38655,2135.343,3.01886,228.1461


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-19.375,1.081948,9.67
Blue,0,1.167262,0.965
Red,19.8,1.054014,73.096
UV,39.85,0.8112963,0
FSC Area Scaling Factor,1.238208,Window Extension,3
Flow Rate,17
Temperature,21.5
