DailyQCReport_R0026_20250219_094853


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,21,4.95283,2091.35,2.37391,1971.482
Violet,SSC,368,-21,-5.398458,2020.616,4.482695,11487.52
Blue,SSC-B,124,-9,-6.766918,2002.584,4.311498,10781.41
Violet,V1 (428),335,-14,-4.011461,593.262,2.119233,936.5786
Violet,V2 (443),351,-10,-2.770083,1272.199,1.7,2161.387
Violet,V3 (458),442,-12,-2.643172,1386.233,1.759774,3215.483
Violet,V4 (473),269,-2,-0.7380074,1237.251,1.792075,3804.818
Violet,V5 (508),347,-7,-1.977401,1063.834,1.707402,3629.921
Violet,V6 (525),304,-5,-1.618123,760.079,1.736491,2476.625
Violet,V7 (542),406,-13,-3.102625,890.374,1.703726,2597.704
Violet,V8 (581),717,-23,-3.108108,763.601,1.823932,1465.197
Violet,V9 (598),582,-17,-2.838063,781.372,1.630828,1258.26
Violet,V10 (615),458,-4,-0.8658009,1183.826,1.714559,1081.305
Violet,V11 (664),374,-10,-2.604167,517.001,1.805296,540.5249
Violet,V12 (692),325,-9,-2.694611,454.738,1.800318,238.9285
Violet,V13 (720),329,-13,-3.80117,524.218,1.704549,175.5135
Violet,V14 (750),521,-15,-2.798507,466.963,1.837256,123.3468
Violet,V15 (780),592,-22,-3.583062,500.108,1.961949,83.20813
Violet,V16 (812),476,-32,-6.299212,575.935,2.653833,34.26308
Blue,B1 (508),612,-32,-4.968944,142.489,2.063385,371.6046
Blue,B2 (525),360,-15,-4,179.915,1.617245,409.8919
Blue,B3 (542),377,-16,-4.071247,544.627,1.653763,1086.917
Blue,B4 (581),366,-11,-2.917772,742.468,1.58168,1367.815
Blue,B5 (598),303,-14,-4.416404,880.138,1.901439,1339.875
Blue,B6 (615),221,-8,-3.49345,933.173,1.934829,1211.94
Blue,B7 (661),409,-14,-3.309693,577.686,1.669505,687.8416
Blue,B8 (679),355,-14,-3.794038,490.366,1.958061,492.1396
Blue,B9 (697),472,-21,-4.259635,614.208,1.819367,423.8753
Blue,B10 (717),353,-16,-4.336043,421.208,1.854219,223.8425
Blue,B11 (738),274,-12,-4.195804,278.952,1.849121,135.5754
Blue,B12 (760),386,-16,-3.980099,276.085,1.67352,119.4076
Blue,B13 (783),455,-16,-3.397028,255.721,1.760354,77.90143
Blue,B14 (812),499,-33,-6.203008,552.7,1.919508,78.07263
Red,R1 (661),255,11,4.508196,418.647,2.452277,1469.986
Red,R2 (679),309,9,3,1104.448,2.635524,2870.874
Red,R3 (697),378,0,0,2055.11,2.486893,2173.869
Red,R4 (717),350,-1,-0.2849003,1955.97,2.702835,1317.363
Red,R5 (738),360,-4,-1.098901,1642.075,2.970589,1113.381
Red,R6 (760),370,-3,-0.8042895,1453.622,3.184132,722.0646
Red,R7 (783),837,-119,-12.4477,1913.689,3.483063,549.369
Red,R8 (812),392,-12,-2.970297,2139.19,3.847275,241.5714


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.325,1.03827,0
Blue,0,1.194872,0
Red,27.25,0.9972959,0
FSC Area Scaling Factor,1.211329,Window Extension,2
Flow Rate,18.57
Temperature,23.38
