DailyQCReport_R0026_20250807_115833


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,0,0,1994.403,1.834346,2521.133
Violet,SSC,439,46,11.70483,2020.912,3.888455,12265.58
Blue,SSC-B,140,3,2.189781,2014.837,3.376197,14030.99
Violet,V1 (428),384,29,8.169014,601.292,3.490043,874.4748
Violet,V2 (443),398,31,8.446866,1283.455,2.954995,2316.746
Violet,V3 (458),496,39,8.533916,1399.594,2.475932,3147.544
Violet,V4 (473),298,20,7.194245,1245.228,2.228917,3945.012
Violet,V5 (508),382,23,6.406685,1068.708,1.889707,3867.009
Violet,V6 (525),335,21,6.687898,767.5715,1.848518,2717.944
Violet,V7 (542),450,34,8.173077,900.484,1.735853,2896.819
Violet,V8 (581),784,57,7.84044,767.106,1.794634,1679.33
Violet,V9 (598),645,31,5.04886,776.479,1.561749,1202.708
Violet,V10 (615),504,27,5.660378,1162.598,1.609356,1065.301
Violet,V11 (664),385,19,5.191257,524.755,2.2983,543.3219
Violet,V12 (692),333,12,3.738318,456.9045,2.213739,264.7289
Violet,V13 (720),350,18,5.421687,527.497,2.058301,162.5378
Violet,V14 (750),542,24,4.633204,464.7315,2.233406,135.0484
Violet,V15 (780),644,39,6.446281,497.8005,2.575576,80.87667
Violet,V16 (812),643,36,5.930807,572.7615,5.101551,35.16523
Blue,B1 (508),652,2,0.3076923,145.0165,2.325142,398.223
Blue,B2 (525),381,0,0,178.5415,1.988122,418.2404
Blue,B3 (542),395,3,0.7653061,546.551,2.004213,1189.93
Blue,B4 (581),386,2,0.5208334,748.8705,1.90803,1406.873
Blue,B5 (598),323,1,0.310559,876.269,2.209852,1437.67
Blue,B6 (615),237,1,0.4237288,944.2205,2.286288,1307.342
Blue,B7 (661),426,9,2.158273,581.369,2.097183,705.095
Blue,B8 (679),361,-1,-0.2762431,490.1775,2.356529,488.669
Blue,B9 (697),482,1,0.2079002,611.096,2.20389,486.0955
Blue,B10 (717),367,1,0.273224,423.3155,2.130086,247.4918
Blue,B11 (738),284,1,0.3533569,281.198,2.048746,143.8851
Blue,B12 (760),400,-2,-0.4975124,280.142,1.830031,126.6766
Blue,B13 (783),473,-7,-1.458333,254.0415,2.155414,79.52795
Blue,B14 (812),641,8,1.263823,554.495,4.834085,80.37163
Red,R1 (661),207,6,2.985075,416.975,2.116465,1520.75
Red,R2 (679),269,-2,-0.7380074,1088.262,2.319983,3014.843
Red,R3 (697),362,1,0.2770083,2052.166,1.836936,2100.516
Red,R4 (717),349,5,1.453488,1998.713,2.227337,1414.386
Red,R5 (738),347,-9,-2.52809,1641.449,2.412757,1133.583
Red,R6 (760),363,-9,-2.419355,1448.302,2.625863,783.031
Red,R7 (783),847,-213,-20.09434,1922.679,3.184565,624.0857
Red,R8 (812),490,-4,-0.8097166,2119.527,6.190975,237.9642


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-28,1.030717,0
Blue,0,1.125263,0
Red,27.525,0.995533,0
FSC Area Scaling Factor,1.136601,Window Extension,2
Flow Rate,18.34
Temperature,23
