DailyQCReport_R0026_20250829_104324


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,0,0,2013.294,1.973096,2120.348
Violet,SSC,444,51,12.9771,1990.896,3.978221,13708.85
Blue,SSC-B,141,4,2.919708,2005.333,3.77766,12578.01
Violet,V1 (428),385,30,8.450704,600.433,3.649416,901.1759
Violet,V2 (443),404,37,10.08174,1278.682,3.095602,2269.002
Violet,V3 (458),499,42,9.190372,1378.022,2.584522,2892.842
Violet,V4 (473),301,23,8.273381,1239.24,2.329216,3775.15
Violet,V5 (508),391,32,8.913649,1064.589,1.934976,3915.939
Violet,V6 (525),340,26,8.280255,762.296,1.894368,2539.847
Violet,V7 (542),458,42,10.09615,896.5585,1.775121,2906.621
Violet,V8 (581),807,80,11.00413,766.636,1.748724,1730.972
Violet,V9 (598),658,44,7.166124,774,1.508176,1309.544
Violet,V10 (615),518,41,8.595387,1176.487,1.518805,1112.4
Violet,V11 (664),403,37,10.10929,520.6075,1.86073,511.0756
Violet,V12 (692),346,25,7.788162,457.1625,2.041965,277.3755
Violet,V13 (720),355,23,6.927711,523.923,2.13138,173.2085
Violet,V14 (750),553,35,6.756756,465.251,2.293674,138.704
Violet,V15 (780),649,44,7.272727,498.562,2.616062,82.60618
Violet,V16 (812),562,-45,-7.413509,574.284,3.21807,35.0288
Blue,B1 (508),665,15,2.307692,145.33,2.742877,406.5886
Blue,B2 (525),387,6,1.574803,177.8985,2.404986,418.3348
Blue,B3 (542),402,10,2.55102,546.0975,2.493576,1108.609
Blue,B4 (581),393,9,2.34375,745.537,2.38711,1317.718
Blue,B5 (598),326,4,1.242236,874.394,2.673525,1351.47
Blue,B6 (615),240,4,1.694915,937.686,2.752153,1268.4
Blue,B7 (661),430,13,3.117506,573.075,2.527701,698.6577
Blue,B8 (679),372,10,2.762431,492.756,2.712418,493.8962
Blue,B9 (697),492,11,2.286902,606.764,2.67745,434.9373
Blue,B10 (717),370,4,1.092896,422.028,2.549465,224.9721
Blue,B11 (738),287,4,1.413428,278.259,2.407606,135.5957
Blue,B12 (760),401,-1,-0.2487562,275.5955,2.1742,110.9848
Blue,B13 (783),473,-7,-1.458333,254.7225,2.139703,84.50745
Blue,B14 (812),558,-75,-11.84834,548.6185,2.005165,80.23088
Red,R1 (661),233,32,15.9204,422.7585,1.932775,1447.42
Red,R2 (679),297,26,9.594096,1087.151,2.112041,2782.856
Red,R3 (697),383,22,6.094182,2081.311,1.790571,2099.793
Red,R4 (717),362,18,5.232558,2007.989,1.790312,1397.428
Red,R5 (738),361,5,1.404494,1641.593,1.876867,1162.354
Red,R6 (760),378,6,1.612903,1449.64,2.043863,791.2759
Red,R7 (783),847,-213,-20.09434,1930.263,2.203962,630.9894
Red,R8 (812),431,-63,-12.75304,2131.613,2.506949,242.2656


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-28.025,1.031322,0
Blue,0,1.139626,0
Red,27.425,0.973038,0
FSC Area Scaling Factor,1.154561,Window Extension,2
Flow Rate,18.66
Temperature,21.25
