DailyQCReport_R0026_20251118_074803


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,2058.713,1.725912,2011.442
Violet,SSC,428,-3,-0.6960557,2005.32,4.929336,12757.12
Blue,SSC-B,128,-9,-6.569343,2008.393,3.86483,12685.38
Violet,V1 (428),380,-2,-0.5235602,597.7305,2.041572,960.3581
Violet,V2 (443),395,-1,-0.2525252,1264.818,1.734534,2195.267
Violet,V3 (458),495,-2,-0.4024145,1372.46,1.85231,2975.13
Violet,V4 (473),300,0,0,1234.067,1.964561,3881.138
Violet,V5 (508),389,-1,-0.2564103,1069.157,1.931574,3772.341
Violet,V6 (525),343,4,1.179941,772.172,1.966788,2645.304
Violet,V7 (542),458,0,0,896.3475,1.996085,2923.016
Violet,V8 (581),797,-2,-0.2503129,774.3625,2.262981,1717.978
Violet,V9 (598),638,-9,-1.391036,775.7825,2.088812,1285.407
Violet,V10 (615),499,-5,-0.9920635,1186.968,2.128163,1111.21
Violet,V11 (664),395,-8,-1.985112,525.652,2.259817,488.4274
Violet,V12 (692),334,-12,-3.468208,457.9165,2.209724,276.3124
Violet,V13 (720),343,-10,-2.832861,523.3825,2.124338,173.2181
Violet,V14 (750),541,-9,-1.636364,466.911,2.159236,131.1921
Violet,V15 (780),622,-19,-2.964118,497.0885,2.067301,85.57639
Violet,V16 (812),540,1,0.1855288,571.6665,2.712102,33.94349
Blue,B1 (508),620,-30,-4.615385,143.711,2.620961,368.8467
Blue,B2 (525),361,-18,-4.74934,178.955,2.295554,419.3716
Blue,B3 (542),377,-17,-4.314721,549.7,2.355902,1111.22
Blue,B4 (581),360,-24,-6.25,745.5265,2.340693,1315.365
Blue,B5 (598),298,-23,-7.165109,875.906,2.650998,1363.227
Blue,B6 (615),219,-14,-6.008584,942.0775,2.7521,1290.894
Blue,B7 (661),400,-27,-6.323185,576.022,2.604758,660.7802
Blue,B8 (679),335,-30,-8.219178,485.598,2.762811,512.0868
Blue,B9 (697),446,-42,-8.606558,605.6735,2.729717,415.8179
Blue,B10 (717),338,-28,-7.650273,421.8355,2.578123,207.7113
Blue,B11 (738),263,-17,-6.071429,278.6,2.451491,139.2679
Blue,B12 (760),368,-25,-6.361323,276.512,2.224666,109.3166
Blue,B13 (783),440,-27,-5.781585,256.3885,2.182039,80.50362
Blue,B14 (812),515,-20,-3.738318,552.2745,2.111209,72.64786
Red,R1 (661),257,19,7.983193,418.189,2.107135,1683.59
Red,R2 (679),299,4,1.355932,1091.879,2.20201,3079.344
Red,R3 (697),385,15,4.054054,2039.167,1.915491,2480.982
Red,R4 (717),369,18,5.128205,1980.906,1.796629,1500.397
Red,R5 (738),368,17,4.843305,1639.818,1.83668,1326.646
Red,R6 (760),379,14,3.835616,1438.249,1.945609,958.0878
Red,R7 (783),794,-17,-2.096178,1906.119,2.116476,652.6588
Red,R8 (812),440,36,8.910892,2118.013,2.531531,281.6466


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.825,1.033055,0
Blue,0,1.189375,0
Red,27.4,0.9203328,0
FSC Area Scaling Factor,1.208479,Window Extension,2
Flow Rate,18
Temperature,19.88
