DailyQCReport_R0026_20241126_100018


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,478,-30,-5.905512,1926.141,1.799112,1926.696
Violet,SSC,735,204,38.41808,2023.478,4.29148,6307.393
Blue,SSC-B,151,-1,-0.6578947,2026.765,4.407225,13376.72
Violet,V1 (428),512,133,35.09235,466.388,3.111529,771.9989
Violet,V2 (443),568,149,35.56086,1086.854,3.24214,1828.196
Violet,V3 (458),741,190,34.48276,1217.503,3.441901,2215.51
Violet,V4 (473),482,133,38.10888,1208.064,3.617928,2952.094
Violet,V5 (508),642,163,34.02923,1120.152,3.588217,2643.317
Violet,V6 (525),564,153,37.22628,833.813,3.601002,1805.607
Violet,V7 (542),757,207,37.63636,955.953,3.63442,1929.213
Violet,V8 (581),1252,327,35.35135,1023.042,3.677366,1096.547
Violet,V9 (598),1013,266,35.6091,1216.384,3.507185,1011.284
Violet,V10 (615),763,195,34.33099,2129.875,3.53924,912.9353
Violet,V11 (664),647,160,32.85421,1024.693,3.275815,419.3284
Violet,V12 (692),601,152,33.853,504.264,3.150869,213.6033
Violet,V13 (720),606,149,32.60394,498.273,3.010204,135.0106
Violet,V14 (750),943,222,30.79057,1239.592,2.765325,105.7225
Violet,V15 (780),1045,267,34.31877,1812.888,2.664187,72.96349
Violet,V16 (812),795,200,33.61345,1381.129,2.948601,27.32477
Blue,B1 (508),642,-27,-4.035874,144.778,1.462364,378.6619
Blue,B2 (525),360,-10,-2.702703,133.81,1.276553,401.9818
Blue,B3 (542),387,-9,-2.272727,279.512,1.103576,1095.189
Blue,B4 (581),380,-9,-2.313625,486.907,1.19087,1314.26
Blue,B5 (598),319,-6,-1.846154,691.389,1.231361,1323.371
Blue,B6 (615),233,-7,-2.916667,882.715,1.360591,1210.197
Blue,B7 (661),431,-22,-4.856513,622.592,1.338827,699.8124
Blue,B8 (679),381,-9,-2.307692,470.787,1.282615,474.7401
Blue,B9 (697),504,-19,-3.632887,394.084,1.311757,447.8045
Blue,B10 (717),391,-14,-3.45679,253.424,1.310047,217.0164
Blue,B11 (738),279,-14,-4.778157,343.914,1.218595,135.8248
Blue,B12 (760),404,-21,-4.941176,583.53,1.224041,119.1998
Blue,B13 (783),480,-10,-2.040816,621.14,1.569927,79.36295
Blue,B14 (812),519,-20,-3.710575,1012.364,1.993891,80.31472
Red,R1 (661),276,-9,-3.157895,383.646,1.737361,1460.569
Red,R2 (679),338,-14,-3.977273,523.313,1.634787,2691.062
Red,R3 (697),416,-16,-3.703704,411.964,1.876333,2001.632
Red,R4 (717),385,-14,-3.508772,352.983,2.065065,1399.715
Red,R5 (738),390,-6,-1.515152,651.256,2.286768,1125.201
Red,R6 (760),436,-10,-2.242152,938.709,2.768931,746.7715
Red,R7 (783),1101,-26,-2.30701,1268.405,3.297765,560.8979
Red,R8 (812),435,-7,-1.583711,931.522,3.582977,227.4202


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.925,1.236967,0
Blue,0,1.169507,0
Red,27.3,1.031488,0
FSC Area Scaling Factor,1.175947,Window Extension,2
Flow Rate,20.71
Temperature,25.12
