DailyQCReport_R0026_20260513_092423


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,473,-32,-6.336634,1988.926,1.79969,1951.934
Violet,SSC,270,-25,-8.474577,1956.221,3.81638,11846.58
Blue,SSC-B,127,-5,-3.787879,2011.438,3.512496,12141.52
Violet,V1 (428),310,-22,-6.626506,784.601,1.268001,945.5244
Violet,V2 (443),329,-24,-6.798867,1830.51,1.46452,2177.337
Violet,V3 (458),404,-34,-7.762557,2106.565,1.645124,2834.051
Violet,V4 (473),248,-17,-6.415094,2131.975,1.766757,3733.085
Violet,V5 (508),322,-23,-6.666667,2007.758,1.826766,3657.177
Violet,V6 (525),280,-20,-6.666667,1480.83,1.926509,2404.616
Violet,V7 (542),375,-31,-7.635468,2018.317,2.137982,2795.282
Violet,V8 (581),645,-46,-6.657019,2360.476,2.549681,1677.811
Violet,V9 (598),515,-39,-7.039711,2233.548,2.573672,1221.543
Violet,V10 (615),402,-31,-7.159353,3238.543,2.6226,1112.949
Violet,V11 (664),329,-26,-7.323944,1313.396,2.55141,482.0764
Violet,V12 (692),286,-20,-6.535948,1006.619,2.391793,268.3795
Violet,V13 (720),294,-18,-5.769231,1086.249,2.224756,157.4618
Violet,V14 (750),453,-31,-6.404959,924.184,2.093942,138.4841
Violet,V15 (780),519,-33,-5.978261,805.441,1.883983,84.43092
Violet,V16 (812),418,-31,-6.904232,356.321,1.989027,31.84379
Blue,B1 (508),616,-23,-3.599374,225.656,1.973827,386.3959
Blue,B2 (525),361,-17,-4.497355,276.451,1.766898,417.4865
Blue,B3 (542),383,-16,-4.010025,1055.31,1.748265,1106.26
Blue,B4 (581),369,-13,-3.403141,1659.623,1.72044,1362.074
Blue,B5 (598),304,-12,-3.797468,1839.22,1.747842,1404.05
Blue,B6 (615),224,-6,-2.608696,1902.64,1.854904,1286.234
Blue,B7 (661),405,-19,-4.481132,1133.882,1.754769,663.0106
Blue,B8 (679),350,-14,-3.846154,933.187,1.827312,510.1639
Blue,B9 (697),464,-19,-3.933748,1130.515,1.877366,437.2271
Blue,B10 (717),351,-13,-3.571429,782.717,1.84957,231.7646
Blue,B11 (738),272,-11,-3.886926,507.637,1.9788,144.0931
Blue,B12 (760),386,-13,-3.258145,492.696,1.869305,113.9018
Blue,B13 (783),461,-17,-3.556485,389.253,2.117097,84.25887
Blue,B14 (812),491,-19,-3.72549,389.219,2.086493,75.26643
Red,R1 (661),235,-18,-7.114624,370.041,1.679135,1386.399
Red,R2 (679),295,-17,-5.448718,1039.862,1.48881,2606.734
Red,R3 (697),382,-12,-3.045685,1945.415,1.510926,2164.982
Red,R4 (717),369,-7,-1.861702,1870.762,1.412293,1270.151
Red,R5 (738),369,-13,-3.403141,1565.277,1.583492,1146.348
Red,R6 (760),383,-7,-1.794872,1370.86,1.695359,830.7573
Red,R7 (783),824,-22,-2.600473,1540.543,2.237752,611.9725
Red,R8 (812),419,-12,-2.784223,753.981,1.95197,254.1642


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.025,1.048423,0
Blue,0,1.160147,0
Red,27.35,0.9567978,0
FSC Area Scaling Factor,1.172107,Window Extension,2
Flow Rate,12
Temperature,20.25
