DailyQCReport_R0026_20250806_105752


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,0,0,1995.639,1.740157,2299.695
Violet,SSC,455,62,15.77608,1994.324,4.030494,13408.28
Blue,SSC-B,139,2,1.459854,1996.944,4.126213,13478.72
Violet,V1 (428),384,29,8.169014,598.949,5.197964,912.2996
Violet,V2 (443),396,29,7.901908,1266.325,4.812301,2448.152
Violet,V3 (458),495,38,8.315098,1380.372,4.10868,3092.333
Violet,V4 (473),296,18,6.47482,1244.665,3.72082,3908.305
Violet,V5 (508),378,19,5.292479,1075.005,3.293001,3941.942
Violet,V6 (525),329,15,4.77707,766.881,3.180298,2689.261
Violet,V7 (542),439,23,5.528846,904.243,2.918714,3070.714
Violet,V8 (581),753,26,3.576341,770.187,2.564249,1767.194
Violet,V9 (598),634,20,3.257329,787.568,2.307293,1322.089
Violet,V10 (615),492,15,3.144654,1178.181,2.319629,1111.48
Violet,V11 (664),350,-16,-4.371584,516.3575,2.796843,561.0214
Violet,V12 (692),336,15,4.672897,461.216,3.043415,273.02
Violet,V13 (720),381,49,14.75904,519.244,3.296665,159.4122
Violet,V14 (750),601,83,16.02317,463.863,3.581353,138.889
Violet,V15 (780),776,171,28.26446,505.64,4.082661,84.30599
Violet,V16 (812),1107,500,82.37232,580.757,4.781753,34.48923
Blue,B1 (508),614,-36,-5.538461,143.3805,2.75262,403.5471
Blue,B2 (525),361,-20,-5.249344,180.47,2.504884,418.6369
Blue,B3 (542),368,-24,-6.122449,547.168,2.582712,1113.128
Blue,B4 (581),357,-27,-7.03125,744.521,2.550747,1386.815
Blue,B5 (598),301,-21,-6.521739,879.4815,2.826553,1396.61
Blue,B6 (615),220,-16,-6.779661,926.361,2.931342,1269.103
Blue,B7 (661),385,-32,-7.673861,570.753,2.726861,707.2293
Blue,B8 (679),328,-34,-9.392265,484.748,2.862381,485.2532
Blue,B9 (697),476,-5,-1.039501,605.3795,2.73528,441.215
Blue,B10 (717),383,17,4.644809,419.7335,2.658708,245.8831
Blue,B11 (738),301,18,6.360425,275.2145,2.604454,135.2262
Blue,B12 (760),435,33,8.208955,274.3615,2.462104,114.4345
Blue,B13 (783),558,78,16.25,257.907,2.622465,83.81735
Blue,B14 (812),1001,368,58.13586,549.599,2.965693,75.55782
Red,R1 (661),173,-28,-13.93035,417.374,2.164019,1547.608
Red,R2 (679),240,-31,-11.43911,1109.136,2.478202,2966.987
Red,R3 (697),376,15,4.155125,2034.503,2.18934,2054.895
Red,R4 (717),394,50,14.53488,1956.931,2.308275,1407.225
Red,R5 (738),396,40,11.23596,1653.209,2.380378,1150.292
Red,R6 (760),419,47,12.63441,1446.917,2.479847,837.3234
Red,R7 (783),1038,-22,-2.075472,1909.134,2.78191,627.4198
Red,R8 (812),906,412,83.40081,2161.782,3.255879,183.1175


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-28.025,1.023561,0
Blue,0,1.139489,0
Red,27.25,0.9553422,0
FSC Area Scaling Factor,1.152334,Window Extension,2
Flow Rate,19.17
Temperature,21.12
