DailyQCReport_R0026_20260131_182608


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,408,-20,-4.672897,2007.471,2.289865,1745.369
Violet,SSC,410,-21,-4.87239,2011.193,6.319648,12617.82
Blue,SSC-B,119,-18,-13.13869,1993.988,4.647952,11932.33
Violet,V1 (428),370,-12,-3.141361,595.221,2.169399,941.2435
Violet,V2 (443),387,-9,-2.272727,1256.473,2.062725,2256.308
Violet,V3 (458),489,-8,-1.609658,1392.068,2.365137,2999.666
Violet,V4 (473),296,-4,-1.333333,1238.582,2.58901,3810.771
Violet,V5 (508),381,-9,-2.307692,1061.668,2.568797,3475.156
Violet,V6 (525),337,-2,-0.5899705,766.76,2.724799,2540.363
Violet,V7 (542),448,-10,-2.183406,885.4,2.798902,2847.553
Violet,V8 (581),790,-9,-1.126408,768.501,3.24879,1816.725
Violet,V9 (598),636,-11,-1.700155,781.605,3.098775,1240.916
Violet,V10 (615),496,-8,-1.587302,1171.054,3.231274,1147.906
Violet,V11 (664),385,-18,-4.466501,524.259,3.356898,508.26
Violet,V12 (692),329,-17,-4.913295,459.207,3.15029,247.936
Violet,V13 (720),337,-16,-4.532578,523.355,2.885643,167.0486
Violet,V14 (750),529,-21,-3.818182,464.998,2.804648,135.2056
Violet,V15 (780),609,-32,-4.9922,498.934,2.626829,84.34003
Violet,V16 (812),541,2,0.3710575,571.763,3.123757,33.72131
Blue,B1 (508),593,-57,-8.769231,141.451,2.162758,359.9582
Blue,B2 (525),351,-28,-7.387863,178.572,1.713067,383.6928
Blue,B3 (542),361,-33,-8.375634,540.738,1.763496,1076.787
Blue,B4 (581),347,-37,-9.635416,742.33,1.667063,1255.18
Blue,B5 (598),291,-30,-9.345795,877.016,1.973187,1283.981
Blue,B6 (615),214,-19,-8.154507,938.917,2.022872,1219.319
Blue,B7 (661),383,-44,-10.30445,579.021,1.811194,702.4039
Blue,B8 (679),323,-42,-11.50685,487.472,2.082417,506.4585
Blue,B9 (697),432,-56,-11.47541,598.94,1.974545,399.0959
Blue,B10 (717),325,-41,-11.20219,421.592,1.982458,211.9113
Blue,B11 (738),251,-29,-10.35714,277.263,1.926603,135.1943
Blue,B12 (760),353,-40,-10.17812,275.925,1.768973,108.8224
Blue,B13 (783),422,-45,-9.635975,256.463,1.862412,75.39465
Blue,B14 (812),500,-35,-6.542056,550.927,2.253094,69.42657
Red,R1 (661),240,2,0.8403362,419.825,1.90515,1626.091
Red,R2 (679),291,-4,-1.355932,1112.643,2.111017,2951.239
Red,R3 (697),383,13,3.513514,2075.13,1.784152,2345.941
Red,R4 (717),364,13,3.703704,1979.557,1.694402,1499.762
Red,R5 (738),365,14,3.988604,1649.798,1.733005,1250.314
Red,R6 (760),372,7,1.917808,1455.964,1.82528,860.7609
Red,R7 (783),740,-71,-8.754623,1916.627,2.008044,691.8589
Red,R8 (812),445,41,10.14851,2127.524,2.728853,275.7045


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.425,1.042603,0
Blue,0,1.204908,0
Red,27.3,0.9358238,0
FSC Area Scaling Factor,1.222544,Window Extension,2
Flow Rate,17.37
Temperature,20.5
