DailyQCReport_R0026_20251104_081903


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,1974.442,1.873556,2404.631
Violet,SSC,420,-11,-2.552204,2014.291,5.110255,12056.19
Blue,SSC-B,137,0,0,2011.087,3.338747,13361.75
Violet,V1 (428),377,-5,-1.3089,602.111,1.924701,907.7822
Violet,V2 (443),393,-3,-0.7575758,1281.254,1.540829,1893.414
Violet,V3 (458),493,-4,-0.8048289,1388.462,1.604905,3012.056
Violet,V4 (473),297,-3,-1,1235.135,1.720224,3723.863
Violet,V5 (508),383,-7,-1.794872,1066.573,1.728936,3772.132
Violet,V6 (525),339,0,0,771.7445,1.790703,2570.449
Violet,V7 (542),456,-2,-0.4366812,905.785,1.842337,2860.992
Violet,V8 (581),795,-4,-0.5006258,763.485,2.127655,1694.159
Violet,V9 (598),642,-5,-0.7727975,767.0305,1.899546,1244.398
Violet,V10 (615),506,2,0.3968254,1185.5,1.99441,1097.042
Violet,V11 (664),399,-4,-0.9925558,518.4475,2.105047,539.5975
Violet,V12 (692),345,-1,-0.2890173,461.406,2.038414,250.415
Violet,V13 (720),350,-3,-0.8498584,523.793,1.903194,166.0397
Violet,V14 (750),547,-3,-0.5454546,466.162,1.952069,136.6543
Violet,V15 (780),638,-3,-0.4680187,499.7435,1.94441,81.83647
Violet,V16 (812),537,-2,-0.3710575,568.4185,2.568072,35.51633
Blue,B1 (508),635,-15,-2.307692,143.1855,2.329281,393.483
Blue,B2 (525),376,-3,-0.7915568,179.4855,1.950472,407.0018
Blue,B3 (542),390,-4,-1.015228,540.501,1.986455,1075.716
Blue,B4 (581),378,-6,-1.5625,742.0305,1.82735,1381.398
Blue,B5 (598),318,-3,-0.9345794,877.0415,2.13554,1400.748
Blue,B6 (615),230,-3,-1.287554,929.539,2.19865,1249.725
Blue,B7 (661),422,-5,-1.17096,571.1195,2.030247,657.1559
Blue,B8 (679),362,-3,-0.8219178,482.5,2.289723,478.1673
Blue,B9 (697),481,-7,-1.434426,603.4665,2.239407,444.6905
Blue,B10 (717),366,0,0,423.0535,2.131274,218.4357
Blue,B11 (738),280,0,0,277.9275,2.045836,139.3058
Blue,B12 (760),394,1,0.2544529,276.2135,1.833494,120.8186
Blue,B13 (783),468,1,0.2141328,255.83,1.866754,78.93763
Blue,B14 (812),542,7,1.308411,557.7235,1.845498,71.14417
Red,R1 (661),233,-5,-2.10084,417.402,1.799678,1565.214
Red,R2 (679),291,-4,-1.355932,1096.229,1.990841,2934.231
Red,R3 (697),372,2,0.5405406,2038.345,1.699657,2250.663
Red,R4 (717),350,-1,-0.2849003,1975.48,1.793522,1356.954
Red,R5 (738),351,0,0,1639.505,1.992112,1175.346
Red,R6 (760),365,0,0,1444.193,2.151427,770.5659
Red,R7 (783),810,-1,-0.1233046,1902.115,2.470681,637.8502
Red,R8 (812),408,4,0.990099,2121.845,2.905473,268.1581


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.8,1.04135,0
Blue,0,1.137559,0
Red,27.425,1.002201,0
FSC Area Scaling Factor,1.154095,Window Extension,2
Flow Rate,18.07
Temperature,22.62
