DailyQCReport_R0026_20251029_094146


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,1976.105,1.881728,2491.432
Violet,SSC,429,-2,-0.4640371,2049.854,5.41654,12708.48
Blue,SSC-B,134,-3,-2.189781,1981,3.389324,12243.67
Violet,V1 (428),379,-3,-0.7853402,602.6495,1.868524,937.5739
Violet,V2 (443),397,1,0.2525252,1294.579,1.544459,2095.417
Violet,V3 (458),495,-2,-0.4024145,1386.448,1.681783,2952.357
Violet,V4 (473),298,-2,-0.6666667,1246.407,1.890592,3899.924
Violet,V5 (508),384,-6,-1.538462,1065.74,1.900802,3917.919
Violet,V6 (525),338,-1,-0.2949852,762.3725,2.004906,2574.759
Violet,V7 (542),452,-6,-1.310044,895.2215,2.091656,2909.813
Violet,V8 (581),796,-3,-0.3754693,779.749,2.4341,1735.087
Violet,V9 (598),648,1,0.1545595,787.018,2.184866,1271.015
Violet,V10 (615),502,-2,-0.3968254,1182.382,2.254347,1192.932
Violet,V11 (664),395,-8,-1.985112,518.639,2.324832,524.7447
Violet,V12 (692),341,-5,-1.445087,457.614,2.20917,256.2177
Violet,V13 (720),348,-5,-1.416431,520.1185,2.028507,163.6564
Violet,V14 (750),546,-4,-0.7272727,462.914,2.059509,141.2994
Violet,V15 (780),640,-1,-0.1560062,501.84,1.972035,85.00718
Violet,V16 (812),547,8,1.48423,591.3285,2.623194,33.89053
Blue,B1 (508),626,-24,-3.692308,140.695,2.353337,393.615
Blue,B2 (525),370,-9,-2.37467,177.0595,2.01746,408.0352
Blue,B3 (542),387,-7,-1.77665,539.107,2.046319,1101.182
Blue,B4 (581),375,-9,-2.34375,731.7385,1.929976,1349.942
Blue,B5 (598),312,-9,-2.803738,862.2965,2.213649,1322.738
Blue,B6 (615),228,-5,-2.145923,927.1175,2.277654,1229.289
Blue,B7 (661),410,-17,-3.981265,555.502,2.121365,674.7694
Blue,B8 (679),353,-12,-3.287671,469.468,2.363242,465.3868
Blue,B9 (697),470,-18,-3.688525,584.917,2.288238,445.6081
Blue,B10 (717),355,-11,-3.005465,411.6625,2.184066,216.8368
Blue,B11 (738),276,-4,-1.428571,273.035,2.10279,135.5737
Blue,B12 (760),386,-7,-1.78117,269.0805,1.869471,117.4841
Blue,B13 (783),461,-6,-1.284797,251.6295,1.90939,80.51892
Blue,B14 (812),531,-4,-0.7476636,549.518,1.837309,70.74728
Red,R1 (661),238,0,0,408.222,1.762882,1501.491
Red,R2 (679),295,0,0,1088.377,1.946715,3064.411
Red,R3 (697),377,7,1.891892,2045.717,1.700631,2099.663
Red,R4 (717),357,6,1.709402,2007.961,1.773747,1427.789
Red,R5 (738),359,8,2.279202,1652.157,1.976361,1187.752
Red,R6 (760),375,10,2.739726,1464.388,2.163312,846.5294
Red,R7 (783),802,-9,-1.109741,1907.223,2.4549,637.5685
Red,R8 (812),421,17,4.207921,2202.094,2.820976,279.2827


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.925,1.043108,0
Blue,0,1.141705,0
Red,27.475,0.9949759,0
FSC Area Scaling Factor,1.158237,Window Extension,2
Flow Rate,17.63
Temperature,22.38
