DailyQCReport_R0026_20260428_084135


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,473,-32,-6.336634,1985.609,1.623889,1738.732
Violet,SSC,270,-25,-8.474577,1971.319,3.652879,13237.53
Blue,SSC-B,130,-2,-1.515152,2043.457,3.168106,12235.76
Violet,V1 (428),315,-17,-5.120482,802.595,1.223395,949.7723
Violet,V2 (443),332,-21,-5.949008,1854.694,1.416178,2209.402
Violet,V3 (458),412,-26,-5.936073,2163.878,1.589406,3037.896
Violet,V4 (473),252,-13,-4.905661,2177.897,1.710697,3807.317
Violet,V5 (508),327,-18,-5.217391,2058.676,1.765247,3913.494
Violet,V6 (525),284,-16,-5.333333,1516.352,1.817995,2592.585
Violet,V7 (542),382,-24,-5.91133,2047.798,2.00772,2969.901
Violet,V8 (581),647,-44,-6.367584,2360.767,2.353985,1623.678
Violet,V9 (598),522,-32,-5.776173,2275.152,2.354891,1183.875
Violet,V10 (615),406,-27,-6.235566,3285.91,2.405638,1108.703
Violet,V11 (664),337,-18,-5.070423,1325.212,2.330363,480.7154
Violet,V12 (692),291,-15,-4.901961,1029.509,2.208294,273.9911
Violet,V13 (720),299,-13,-4.166667,1103.428,2.078438,164.8814
Violet,V14 (750),461,-23,-4.752066,940.857,1.96301,137.8448
Violet,V15 (780),526,-26,-4.710145,821.008,1.778737,82.15719
Violet,V16 (812),425,-24,-5.345212,361.44,1.905986,34.08734
Blue,B1 (508),634,-5,-0.7824726,232.602,1.95826,395.4383
Blue,B2 (525),371,-7,-1.851852,283.3,1.749854,451.6015
Blue,B3 (542),394,-5,-1.253133,1079.137,1.707501,1158.551
Blue,B4 (581),379,-3,-0.7853402,1694.189,1.63989,1440.271
Blue,B5 (598),314,-2,-0.6329114,1891.32,1.694042,1367.033
Blue,B6 (615),231,1,0.4347826,1966.947,1.783397,1306.657
Blue,B7 (661),423,-1,-0.2358491,1186.593,1.684034,676.2969
Blue,B8 (679),362,-2,-0.5494506,948.073,1.769041,528.6763
Blue,B9 (697),483,0,0,1177.32,1.855416,462.4522
Blue,B10 (717),363,-1,-0.2747253,797.081,1.794629,226.4612
Blue,B11 (738),280,-3,-1.060071,519.963,1.987733,141.7044
Blue,B12 (760),397,-2,-0.5012531,504.675,1.902645,123.2169
Blue,B13 (783),474,-4,-0.8368201,399.876,2.089182,82.85011
Blue,B14 (812),504,-6,-1.176471,395.011,2.100266,76.60632
Red,R1 (661),243,-10,-3.952569,393.871,1.444678,1386.385
Red,R2 (679),298,-14,-4.48718,1081.74,1.226244,2691.458
Red,R3 (697),380,-14,-3.5533,2013.74,1.304335,2214.116
Red,R4 (717),364,-12,-3.191489,1910.398,1.323092,1335.99
Red,R5 (738),367,-15,-3.926702,1603.581,1.531587,1155.937
Red,R6 (760),380,-10,-2.564103,1403.275,1.672182,782.8759
Red,R7 (783),846,0,0,1607.897,2.180987,586.6584
Red,R8 (812),414,-17,-3.944315,770.653,2.045932,231.9304


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27,1.048093,0
Blue,0,1.144402,0
Red,27.475,0.9932428,0
FSC Area Scaling Factor,1.154922,Window Extension,2
Flow Rate,10.64
Temperature,21.62
