DailyQCReport_R0026_20260602_095515


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,471,-34,-6.732673,1937.197,1.594496,2049.599
Violet,SSC,270,-25,-8.474577,1975.04,3.668943,12525.33
Blue,SSC-B,129,-3,-2.272727,1971.226,3.354953,12476.29
Violet,V1 (428),312,-20,-6.024096,797.0775,1.182604,902.6622
Violet,V2 (443),331,-22,-6.232295,1866.639,1.384603,2070.256
Violet,V3 (458),407,-31,-7.077625,2152.05,1.53869,2904.16
Violet,V4 (473),249,-16,-6.037736,2171.364,1.677266,3667.008
Violet,V5 (508),322,-23,-6.666667,2023.197,1.73323,3898.618
Violet,V6 (525),282,-18,-6,1509.26,1.81103,2524.233
Violet,V7 (542),375,-31,-7.635468,2034.761,2.01554,2803.26
Violet,V8 (581),646,-45,-6.5123,2373.021,2.380114,1641.612
Violet,V9 (598),517,-37,-6.6787,2273.865,2.388999,1185.331
Violet,V10 (615),404,-29,-6.69746,3295.666,2.416164,1135.439
Violet,V11 (664),331,-24,-6.760564,1315.947,2.359161,486.2317
Violet,V12 (692),287,-19,-6.20915,1016.7,2.21538,269.3394
Violet,V13 (720),293,-19,-6.089744,1092.798,2.02356,166.4413
Violet,V14 (750),449,-35,-7.231405,925.727,1.903965,135.5586
Violet,V15 (780),514,-38,-6.884058,812.1805,1.613729,84.44527
Violet,V16 (812),415,-34,-7.572383,361.2575,1.681762,33.33635
Blue,B1 (508),627,-12,-1.877934,224.371,2.012845,395.4374
Blue,B2 (525),367,-11,-2.910053,274.6615,1.872791,458.6769
Blue,B3 (542),393,-6,-1.503759,1058.073,1.806322,1122.406
Blue,B4 (581),376,-6,-1.57068,1636.584,1.784082,1311.637
Blue,B5 (598),310,-6,-1.898734,1834.484,1.825315,1504.354
Blue,B6 (615),227,-3,-1.304348,1890.696,1.935282,1248.273
Blue,B7 (661),417,-7,-1.650943,1130.883,1.836092,658.4637
Blue,B8 (679),358,-6,-1.648352,915.4345,1.901706,484.7825
Blue,B9 (697),474,-9,-1.863354,1139.374,1.958238,457.9407
Blue,B10 (717),357,-7,-1.923077,775.987,1.837617,229.6617
Blue,B11 (738),275,-8,-2.826855,504.3795,1.983918,132.5255
Blue,B12 (760),388,-11,-2.756892,487.831,1.795678,122.5052
Blue,B13 (783),463,-15,-3.138075,386.356,2.01449,82.35188
Blue,B14 (812),496,-14,-2.745098,388.566,1.909877,76.43066
Red,R1 (661),242,-11,-4.347826,389.4175,1.404736,1419.009
Red,R2 (679),303,-9,-2.884615,1089.219,1.261762,2802.013
Red,R3 (697),384,-10,-2.538071,2049.063,1.28188,2149.13
Red,R4 (717),365,-11,-2.925532,1928.397,1.222087,1350.685
Red,R5 (738),369,-13,-3.403141,1628.641,1.400851,1194.841
Red,R6 (760),382,-8,-2.051282,1419.631,1.535209,863.8702
Red,R7 (783),844,-2,-0.2364066,1575.656,2.136033,607.6874
Red,R8 (812),415,-16,-3.712297,788.105,1.729823,266.4865


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.95,1.049867,0
Blue,0,1.134941,0
Red,27.35,0.9896775,0
FSC Area Scaling Factor,1.141864,Window Extension,2
Flow Rate,12.58
Temperature,21.75
