DailyQCReport_R0026_20240709_102405


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,551,29,5.555556,1903.876,0.795294,1719.504
Violet,SSC,415,27,6.958763,1985.275,1.781618,7923.972
Blue,SSC-B,179,14,8.484849,1971.644,3.512019,12598.86
Violet,V1 (428),457,35,8.293839,462.8075,1.882,896.837
Violet,V2 (443),467,29,6.621005,1064.345,1.955623,1862.159
Violet,V3 (458),562,37,7.047619,1208.698,2.065799,2756.986
Violet,V4 (473),348,22,6.748466,1181.799,2.235125,2997.57
Violet,V5 (508),479,36,8.12641,1121.205,2.203997,3082.277
Violet,V6 (525),408,35,9.383378,822.205,2.25656,2290.333
Violet,V7 (542),529,40,8.179959,941.3175,2.182304,2358.569
Violet,V8 (581),872,68,8.457711,1027.871,2.01134,1252.476
Violet,V9 (598),766,63,8.961594,1226.724,1.816495,1139.391
Violet,V10 (615),564,43,8.253359,2094.521,1.875839,1036.942
Violet,V11 (664),457,51,12.56158,1020.998,1.748351,496.4655
Violet,V12 (692),439,56,14.62141,518.254,1.768639,260.6971
Violet,V13 (720),455,46,11.24694,503.044,1.728052,179.8936
Violet,V14 (750),736,57,8.394698,1261.591,1.659017,131.9878
Violet,V15 (780),778,30,4.010695,1781.271,1.839673,83.54747
Violet,V16 (812),556,-6,-1.067616,1310.627,2.337307,32.16047
Blue,B1 (508),752,37,5.174825,141.638,1.847102,365.3524
Blue,B2 (525),419,16,3.970223,132.172,1.653127,431.4005
Blue,B3 (542),453,25,5.841122,277.8,1.612013,1091.851
Blue,B4 (581),447,28,6.682578,487.327,1.573756,1313.029
Blue,B5 (598),380,24,6.741573,690.2725,1.941869,1348.656
Blue,B6 (615),278,21,8.171206,877.6745,2.093029,1220.479
Blue,B7 (661),515,50,10.75269,634.037,1.846893,693.9207
Blue,B8 (679),451,52,13.03258,471.543,1.934581,515.9827
Blue,B9 (697),605,63,11.62362,405.115,1.921599,460.8467
Blue,B10 (717),461,44,10.55156,255.7735,1.678443,222.0367
Blue,B11 (738),332,26,8.496733,345.04,1.685762,147.8591
Blue,B12 (760),476,29,6.487696,580.6905,1.607656,123.9923
Blue,B13 (783),569,29,5.37037,618.6375,1.81898,81.81602
Blue,B14 (812),606,-4,-0.6557377,970.8345,1.816205,79.93927
Red,R1 (661),331,50,17.79359,393.0395,2.456353,1363.685
Red,R2 (679),417,69,19.82759,542.729,2.382887,2818.646
Red,R3 (697),510,79,18.32947,433.3185,2.492738,2147.51
Red,R4 (717),474,57,13.66906,359.697,2.662545,1292.948
Red,R5 (738),482,42,9.545454,654.2725,2.914818,1100.7
Red,R6 (760),545,49,9.879032,936.6215,3.292429,663.8469
Red,R7 (783),1422,283,24.84636,1250.505,3.816082,493.638
Red,R8 (812),547,5,0.9225092,909.4425,3.962946,208.8221


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.875,1.067401,0
Blue,0,1.147464,0
Red,27.375,1.030727,0
FSC Area Scaling Factor,1.152078,Window Extension,2
Flow Rate,23.56
Temperature,25.12
