DailyQCReport_R0026_20260306_091456


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,439,71,19.29348,1973.706,2.847875,1867.26
Violet,SSC,366,-80,-17.93722,2016.026,3.424704,13097.53
Blue,SSC-B,124,0,0,1947.354,3.71043,12792.49
Violet,V1 (428),374,-5,-1.319261,802.646,1.605547,849.3718
Violet,V2 (443),394,1,0.2544529,1865.522,1.552088,2061.843
Violet,V3 (458),494,15,3.131524,2169.836,1.55038,3139.056
Violet,V4 (473),300,10,3.448276,2190.251,1.569084,3817.721
Violet,V5 (508),389,17,4.569892,2052.149,1.505712,3617.966
Violet,V6 (525),341,14,4.281345,1519.952,1.51203,2757.162
Violet,V7 (542),460,23,5.263158,2033.785,1.51924,2780.703
Violet,V8 (581),798,56,7.54717,2427.881,1.621454,1691.178
Violet,V9 (598),632,36,6.040268,2262.31,1.626973,1240.904
Violet,V10 (615),497,31,6.65236,3266.647,1.616,1152.364
Violet,V11 (664),407,18,4.627249,1337.168,1.578523,516.2988
Violet,V12 (692),345,9,2.678571,1025.51,1.640471,269.6459
Violet,V13 (720),354,2,0.5681818,1102.519,1.684629,169.4798
Violet,V14 (750),558,-5,-0.8880994,937.367,1.765704,137.3257
Violet,V15 (780),633,-18,-2.764977,817.3715,1.712069,82.61119
Violet,V16 (812),514,-28,-5.166051,364.095,1.975022,36.34627
Blue,B1 (508),608,-9,-1.458671,225.4735,2.027299,400.3035
Blue,B2 (525),357,-5,-1.381215,276.014,1.95396,417.0399
Blue,B3 (542),380,-1,-0.2624672,1044.745,1.887485,1107.014
Blue,B4 (581),359,-5,-1.373626,1633.646,1.829421,1292.623
Blue,B5 (598),297,-7,-2.302632,1806.688,1.823362,1369.391
Blue,B6 (615),219,-3,-1.351351,1881.684,1.914786,1306.474
Blue,B7 (661),397,-20,-4.796163,1121.547,1.875044,720.9841
Blue,B8 (679),341,-20,-5.540166,914.429,1.973417,501.9344
Blue,B9 (697),456,-18,-3.797468,1119.67,2.044987,456.7184
Blue,B10 (717),338,-24,-6.629834,758.96,2.050137,231.5597
Blue,B11 (738),266,-30,-10.13513,499.5415,2.221687,142.8306
Blue,B12 (760),373,-31,-7.673267,482.9025,2.123152,113.1502
Blue,B13 (783),446,-44,-8.979591,383.225,2.368263,86.7664
Blue,B14 (812),476,-72,-13.13869,384.7265,2.377359,79.98383
Red,R1 (661),254,-37,-12.71478,405.715,1.69467,1545.42
Red,R2 (679),302,-44,-12.71676,1101.703,1.612149,3096.765
Red,R3 (697),390,-64,-14.09692,2084.855,1.654902,2350.01
Red,R4 (717),371,-71,-16.06335,1990.53,1.650821,1453.579
Red,R5 (738),376,-65,-14.73923,1665.535,1.904727,1293.029
Red,R6 (760),381,-82,-17.71058,1439.998,2.139543,880.9733
Red,R7 (783),796,-172,-17.76859,1598.584,2.569899,677.2484
Red,R8 (812),426,-108,-20.22472,804.9375,2.580785,286.4123


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.45,1.040062,0
Blue,0,1.161891,0
Red,27.275,0.9936846,0
FSC Area Scaling Factor,1.18251,Window Extension,2
Flow Rate,20.18
Temperature,22.75
