DailyQCReport_R0026_20241022_095714


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,508,0,0,2026.132,1.021468,1975.914
Violet,SSC,580,49,9.227872,2001.748,2.334835,7256.924
Blue,SSC-B,155,3,1.973684,1993.52,4.050671,11074.93
Violet,V1 (428),420,41,10.81794,468.3845,2.230278,795.7586
Violet,V2 (443),461,42,10.02387,1069.512,2.17121,1602.106
Violet,V3 (458),606,55,9.981852,1220.816,2.146154,2307.095
Violet,V4 (473),391,42,12.03438,1210.981,2.215117,2971.198
Violet,V5 (508),522,43,8.977036,1126.875,2.154999,2757.674
Violet,V6 (525),456,45,10.9489,827.6025,2.192317,1967.984
Violet,V7 (542),616,66,12,968.786,2.186691,1977.824
Violet,V8 (581),1011,86,9.297297,1020.324,2.30152,1131.459
Violet,V9 (598),841,94,12.58367,1238.388,2.140814,1041.523
Violet,V10 (615),636,68,11.97183,2116.203,2.233057,941.9089
Violet,V11 (664),532,45,9.240247,1018.054,2.225089,408.397
Violet,V12 (692),501,52,11.58129,509.3425,2.212584,213.2582
Violet,V13 (720),502,45,9.846828,501.1125,2.243677,147.1918
Violet,V14 (750),784,63,8.737864,1241.035,2.202986,110.6592
Violet,V15 (780),859,81,10.41131,1823.586,2.342172,72.08222
Violet,V16 (812),651,56,9.411765,1375.88,2.576636,29.07226
Blue,B1 (508),649,-20,-2.989537,143.6405,1.469829,341.3483
Blue,B2 (525),363,-7,-1.891892,132.91,1.309332,406.9289
Blue,B3 (542),391,-5,-1.262626,280.2045,1.188354,1092.78
Blue,B4 (581),386,-3,-0.7712082,492.914,1.327429,1408.44
Blue,B5 (598),326,1,0.3076923,695.836,1.549796,1350.677
Blue,B6 (615),237,-3,-1.25,883.0095,1.703349,1250.386
Blue,B7 (661),438,-15,-3.311258,617.06,1.495979,656.4061
Blue,B8 (679),388,-2,-0.5128205,464.3305,1.411349,482.3218
Blue,B9 (697),517,-6,-1.147228,390.477,1.308185,440.2052
Blue,B10 (717),406,1,0.2469136,257.4725,1.14117,225.3962
Blue,B11 (738),288,-5,-1.706485,343.65,1.055284,141.0837
Blue,B12 (760),418,-7,-1.647059,585.111,1.010784,123.1813
Blue,B13 (783),492,2,0.4081632,622.405,1.203615,85.3022
Blue,B14 (812),530,-9,-1.669759,1010.057,1.493035,84.59557
Red,R1 (661),282,-3,-1.052632,381.7705,1.48382,1516.564
Red,R2 (679),344,-8,-2.272727,522.3515,1.392007,3019.297
Red,R3 (697),426,-6,-1.388889,414.528,1.617498,2452.906
Red,R4 (717),391,-8,-2.005013,351.5015,1.776422,1435.984
Red,R5 (738),395,-1,-0.2525252,650.2845,1.976701,1260.834
Red,R6 (760),444,-2,-0.4484305,939.5685,2.373554,824.7311
Red,R7 (783),1186,59,5.235137,1270.029,2.827158,580.1605
Red,R8 (812),439,-3,-0.6787331,934.2355,3.162489,283.3444


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.05,1.240499,0
Blue,0,1.156413,0
Red,27.325,1.033218,0
FSC Area Scaling Factor,1.159622,Window Extension,2
Flow Rate,17.01
Temperature,25.5
