DailyQCReport_R0026_20260107_094629


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,408,-20,-4.672897,1945.128,2.333502,2168.439
Violet,SSC,409,-22,-5.104408,2023.231,6.422032,12909.43
Blue,SSC-B,122,-15,-10.9489,1990.108,4.514374,14173.92
Violet,V1 (428),374,-8,-2.094241,598.395,2.068459,978.5927
Violet,V2 (443),389,-7,-1.767677,1266.537,1.925668,2297.012
Violet,V3 (458),487,-10,-2.012073,1370.79,2.299956,3147.785
Violet,V4 (473),298,-2,-0.6666667,1249.543,2.604707,3793.404
Violet,V5 (508),380,-10,-2.564103,1059.01,2.665772,3499.524
Violet,V6 (525),336,-3,-0.8849558,766.518,2.78533,2621.59
Violet,V7 (542),450,-8,-1.746725,897.987,2.893443,3019.317
Violet,V8 (581),788,-11,-1.376721,771.36,3.310569,1639.336
Violet,V9 (598),645,-2,-0.309119,791.283,3.105092,1276.474
Violet,V10 (615),503,-1,-0.1984127,1181.787,3.233563,1137.933
Violet,V11 (664),386,-17,-4.218362,524.956,3.347736,478.7483
Violet,V12 (692),333,-13,-3.757225,462.686,3.111013,270.8434
Violet,V13 (720),339,-14,-3.966006,522.201,2.797653,169.4408
Violet,V14 (750),534,-16,-2.909091,466.58,2.752046,136.0676
Violet,V15 (780),620,-21,-3.276131,500.949,2.598331,88.60163
Violet,V16 (812),563,24,4.45269,580.702,3.099351,34.64654
Blue,B1 (508),616,-34,-5.230769,144.627,2.096941,366.1777
Blue,B2 (525),357,-22,-5.804749,178.263,1.654683,408.9049
Blue,B3 (542),372,-22,-5.583756,546.819,1.667894,1069.952
Blue,B4 (581),357,-27,-7.03125,739.161,1.542081,1311.981
Blue,B5 (598),299,-22,-6.853583,871.211,1.838056,1323.42
Blue,B6 (615),221,-12,-5.150215,945.463,1.859417,1225.213
Blue,B7 (661),391,-36,-8.430913,578.838,1.677812,712.1353
Blue,B8 (679),331,-34,-9.315068,484.725,1.927606,496.0275
Blue,B9 (697),444,-44,-9.016393,598.836,1.828275,433.7942
Blue,B10 (717),335,-31,-8.469945,419.46,1.882002,199.7097
Blue,B11 (738),259,-21,-7.5,278.44,1.888673,143.4991
Blue,B12 (760),363,-30,-7.633588,275.756,1.739623,111.2215
Blue,B13 (783),434,-33,-7.066381,256.057,1.922127,82.79385
Blue,B14 (812),524,-11,-2.056075,550.807,2.373205,73.69157
Red,R1 (661),225,-13,-5.462185,419.165,1.688476,1611.347
Red,R2 (679),278,-17,-5.762712,1102.971,1.924981,3020.324
Red,R3 (697),370,0,0,2059.339,1.605253,2130.118
Red,R4 (717),353,2,0.5698006,1994.136,1.684124,1496.223
Red,R5 (738),354,3,0.8547009,1647.053,1.849607,1211.972
Red,R6 (760),359,-6,-1.643836,1450.879,1.982335,884.2084
Red,R7 (783),747,-64,-7.891492,1912.153,2.321274,663.495
Red,R8 (812),441,37,9.158416,2121.206,3.063668,267.4289


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.5,1.048951,0
Blue,0,1.177678,0
Red,27.275,0.9893393,0
FSC Area Scaling Factor,1.191153,Window Extension,2
Flow Rate,15.85
Temperature,21.62
