DailyQCReport_R0026_20240603_101923


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,551,29,5.555556,1955.979,0.8800119,1539.116
Violet,SSC,402,14,3.608247,1996.573,1.983774,9836.226
Blue,SSC-B,176,11,6.666667,2004.663,4.188145,12482.45
Violet,V1 (428),433,11,2.606635,465.919,2.018509,465.6022
Violet,V2 (443),442,4,0.913242,1070.849,1.985092,992.2488
Violet,V3 (458),540,15,2.857143,1240.558,2.053111,1540.022
Violet,V4 (473),333,7,2.147239,1195.039,2.181951,2245.661
Violet,V5 (508),456,13,2.934537,1132.869,2.120747,2280.913
Violet,V6 (525),386,13,3.485255,825.12,2.166334,1544.562
Violet,V7 (542),509,20,4.08998,945.69,2.117224,1824.955
Violet,V8 (581),830,26,3.233831,1029.093,2.07005,1225.226
Violet,V9 (598),731,28,3.98293,1221.594,1.934811,694.5656
Violet,V10 (615),543,22,4.222649,2139.229,2.014237,551.4752
Violet,V11 (664),442,36,8.866995,998.279,1.909872,287.3716
Violet,V12 (692),421,38,9.921671,504.882,1.918164,119.3675
Violet,V13 (720),443,34,8.312959,503.168,1.894559,83.70523
Violet,V14 (750),705,26,3.829161,1249.543,1.82524,66.68726
Violet,V15 (780),753,5,0.6684492,1808.633,2.026335,40.53395
Violet,V16 (812),533,-29,-5.160142,1364.533,2.492358,17.16867
Blue,B1 (508),732,17,2.377622,142.358,1.622542,380.5421
Blue,B2 (525),419,16,3.970223,134.535,1.403896,401.7156
Blue,B3 (542),442,14,3.271028,275.388,1.27328,1105.854
Blue,B4 (581),437,18,4.295943,485.291,1.288928,1332.342
Blue,B5 (598),370,14,3.932585,695.31,1.548627,1386.432
Blue,B6 (615),269,12,4.669261,880.363,1.709378,1155.407
Blue,B7 (661),498,33,7.096774,624.78,1.491233,674.8643
Blue,B8 (679),441,42,10.52632,464.588,1.538805,487.1427
Blue,B9 (697),590,48,8.856089,393.278,1.577237,412.6012
Blue,B10 (717),454,37,8.872902,255.645,1.422548,225.3566
Blue,B11 (738),325,19,6.20915,346.154,1.425233,145.6482
Blue,B12 (760),467,20,4.474273,585.805,1.304907,118.3705
Blue,B13 (783),548,8,1.481481,622.771,1.618059,79.69053
Blue,B14 (812),591,-19,-3.114754,1008.462,1.734068,77.82687
Red,R1 (661),342,61,21.70819,383.701,3.546533,1387.598
Red,R2 (679),419,71,20.4023,521.69,3.600897,2687.577
Red,R3 (697),509,78,18.09745,413.288,3.59867,2070.256
Red,R4 (717),473,56,13.42926,351.09,3.906292,1384.506
Red,R5 (738),481,41,9.318182,649.303,4.123646,1190.825
Red,R6 (760),535,39,7.862903,935.457,4.381789,781.494
Red,R7 (783),1312,173,15.18876,1260.637,4.732308,583.675
Red,R8 (812),528,-14,-2.583026,929.64,4.876085,241.8284


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.775,1.067275,0
Blue,0,1.164524,0
Red,27.3,1.037226,0
FSC Area Scaling Factor,1.166913,Window Extension,2
Flow Rate,22.35
Temperature,25.12
