DailyQCReport_R0026_20250213_093348


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,21,4.95283,2039.005,2.166393,1910.836
Violet,SSC,361,-28,-7.197943,1913.311,4.30888,10211.75
Blue,SSC-B,128,-5,-3.759398,2010.432,4.236609,11930.67
Violet,V1 (428),337,-12,-3.438395,587.777,2.550307,929.5776
Violet,V2 (443),353,-8,-2.216066,1259.742,1.975287,1931.901
Violet,V3 (458),445,-9,-1.982379,1376.347,1.888525,3022.661
Violet,V4 (473),270,-1,-0.3690037,1215.233,1.89784,3592.217
Violet,V5 (508),350,-4,-1.129943,1056.364,1.71937,3445.997
Violet,V6 (525),306,-3,-0.9708738,753.965,1.72349,2438.427
Violet,V7 (542),410,-9,-2.147971,886.009,1.628181,2571.642
Violet,V8 (581),716,-24,-3.243243,746.84,1.65856,1464.996
Violet,V9 (598),589,-10,-1.669449,757.925,1.408065,1289.584
Violet,V10 (615),458,-4,-0.8658009,1144.298,1.481233,1046.158
Violet,V11 (664),370,-14,-3.645833,507.892,1.642123,496.6646
Violet,V12 (692),324,-10,-2.994012,442.413,1.674345,252.309
Violet,V13 (720),326,-16,-4.678363,506.348,1.67654,172.5314
Violet,V14 (750),515,-21,-3.917911,450.737,1.839215,117.0778
Violet,V15 (780),587,-27,-4.397394,484.652,2.122953,86.78655
Violet,V16 (812),502,-6,-1.181102,581.146,2.816726,35.77881
Blue,B1 (508),624,-20,-3.10559,143.77,2.039139,403.0087
Blue,B2 (525),368,-7,-1.866667,177.856,1.610458,419.6365
Blue,B3 (542),388,-5,-1.272265,544.963,1.617507,1105.231
Blue,B4 (581),373,-4,-1.061008,743.345,1.52336,1316.226
Blue,B5 (598),312,-5,-1.577287,870.02,1.839557,1364.156
Blue,B6 (615),226,-3,-1.310044,927.864,1.853143,1268.259
Blue,B7 (661),414,-9,-2.12766,572.492,1.674958,703.7182
Blue,B8 (679),360,-9,-2.439024,483.413,1.921792,465.3552
Blue,B9 (697),473,-20,-4.056795,595.415,1.827856,455.813
Blue,B10 (717),355,-14,-3.794038,414.59,1.877075,216.1007
Blue,B11 (738),274,-12,-4.195804,272.233,1.874054,141.4337
Blue,B12 (760),386,-16,-3.980099,269.172,1.739113,121.1848
Blue,B13 (783),459,-12,-2.547771,251.633,1.829885,81.92338
Blue,B14 (812),533,1,0.1879699,566.438,1.995305,89.81216
Red,R1 (661),234,-10,-4.098361,408.225,2.585623,1548.027
Red,R2 (679),296,-4,-1.333333,1072.009,2.828998,2754.372
Red,R3 (697),375,-3,-0.7936509,2033.627,2.7657,2155.67
Red,R4 (717),351,0,0,1988.92,2.997016,1363.951
Red,R5 (738),359,-5,-1.373626,1639.883,3.292145,1193.167
Red,R6 (760),368,-5,-1.340483,1443.395,3.576702,901.9127
Red,R7 (783),894,-62,-6.485356,1989.4,3.865496,669.8391
Red,R8 (812),414,10,2.475248,2229.537,4.165776,282.6158


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.325,1.036171,0
Blue,0,1.173393,0
Red,27.25,1.016496,0
FSC Area Scaling Factor,1.187398,Window Extension,2
Flow Rate,17.98
Temperature,24.12
