DailyQCReport_R0026_20250523_091041


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,445,0,0,1998.545,1.823078,1192.852
Violet,SSC,406,13,3.307888,1981.636,3.220415,11045.04
Blue,SSC-B,138,1,0.729927,2014.752,2.824557,12944.41
Violet,V1 (428),355,0,0,600.4585,3.767793,933.2351
Violet,V2 (443),369,2,0.5449591,1266.123,3.370522,2011.197
Violet,V3 (458),465,8,1.750547,1387.068,2.935414,3146.967
Violet,V4 (473),282,4,1.438849,1238.559,2.745844,3607.407
Violet,V5 (508),366,7,1.949861,1073.605,2.513621,3552.69
Violet,V6 (525),320,6,1.910828,763.208,2.459783,2618.393
Violet,V7 (542),429,13,3.125,894.8255,2.290305,2692.052
Violet,V8 (581),755,28,3.851444,768.101,2.014623,1583.91
Violet,V9 (598),620,6,0.9771987,774.92,1.730679,1217.612
Violet,V10 (615),484,7,1.467505,1167.509,1.716835,1123.22
Violet,V11 (664),389,23,6.284153,514.2885,2.025512,522.2112
Violet,V12 (692),338,17,5.29595,458.148,2.258255,265.5375
Violet,V13 (720),345,13,3.915663,521.6925,2.412848,178.5264
Violet,V14 (750),542,24,4.633204,465.528,2.672551,135.1838
Violet,V15 (780),621,16,2.644628,499.0845,3.013723,87.71405
Violet,V16 (812),514,-93,-15.32125,574.4545,3.36255,33.98165
Blue,B1 (508),654,4,0.6153846,145.6545,2.061192,391.7748
Blue,B2 (525),379,-2,-0.5249344,179.155,1.684487,433.724
Blue,B3 (542),397,5,1.27551,542.879,1.702327,1119.793
Blue,B4 (581),386,2,0.5208334,744.355,1.63135,1317.088
Blue,B5 (598),322,0,0,876.8285,1.952735,1352.624
Blue,B6 (615),235,-1,-0.4237288,936.7635,2.018945,1234.411
Blue,B7 (661),434,17,4.076739,580.1555,1.840483,715.9911
Blue,B8 (679),373,11,3.038674,487.584,2.068772,480.041
Blue,B9 (697),500,19,3.950104,610.2555,2.019508,459.7411
Blue,B10 (717),375,9,2.459016,425.035,1.940501,223.7543
Blue,B11 (738),290,7,2.473498,278.0865,1.856112,151.9973
Blue,B12 (760),408,6,1.492537,277.214,1.662856,115.9801
Blue,B13 (783),476,-4,-0.8333334,254.988,1.662264,84.01137
Blue,B14 (812),535,-98,-15.48183,550.5985,1.608007,81.67402
Red,R1 (661),248,47,23.38308,417.818,1.688268,1437.264
Red,R2 (679),304,33,12.17712,1093.397,1.847952,2964.046
Red,R3 (697),381,20,5.540166,2049.371,1.563269,2111.419
Red,R4 (717),353,9,2.616279,1967.219,1.549903,1335.798
Red,R5 (738),365,9,2.52809,1647.517,1.654256,1247.381
Red,R6 (760),376,4,1.075269,1446.753,1.731157,762.0703
Red,R7 (783),913,-147,-13.86792,1933.146,2.01423,614.2753
Red,R8 (812),405,-89,-18.01619,2135.649,2.231503,277.7383


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.625,1.025378,0
Blue,0,1.149006,0
Red,27.325,1.015923,0
FSC Area Scaling Factor,1.161775,Window Extension,2
Flow Rate,15.19
Temperature,24.12
