DailyQCReport_R0026_20241028_095627


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,508,0,0,2069.57,0.8609315,2348.039
Violet,SSC,601,70,13.18267,2014.012,2.666381,8126.045
Blue,SSC-B,152,0,0,2008.176,4.696025,12582.67
Violet,V1 (428),422,43,11.34565,466.9055,2.214396,798.396
Violet,V2 (443),473,54,12.88783,1082.858,2.221793,1698.202
Violet,V3 (458),614,63,11.43376,1223.137,2.251898,2307.293
Violet,V4 (473),395,46,13.18052,1190.146,2.366747,2967.811
Violet,V5 (508),532,53,11.06472,1127.218,2.324748,2680.668
Violet,V6 (525),466,55,13.382,824.681,2.376259,1876.109
Violet,V7 (542),626,76,13.81818,965.156,2.340107,2019.884
Violet,V8 (581),1038,113,12.21622,1023.762,2.434859,1062.853
Violet,V9 (598),836,89,11.91432,1233.015,2.278702,975.4099
Violet,V10 (615),638,70,12.32394,2139.74,2.354937,966.8498
Violet,V11 (664),545,58,11.90965,1016.615,2.234464,428.7845
Violet,V12 (692),510,61,13.58575,509.1625,2.252033,217.8886
Violet,V13 (720),506,49,10.7221,498.217,2.177926,149.1796
Violet,V14 (750),800,79,10.957,1243.776,2.097012,105.8652
Violet,V15 (780),878,100,12.85347,1826.507,2.167188,74.29075
Violet,V16 (812),660,65,10.92437,1376.152,2.393361,27.91168
Blue,B1 (508),630,-39,-5.829597,141.8835,1.602684,389.0838
Blue,B2 (525),355,-15,-4.054054,132.957,1.409502,397.9322
Blue,B3 (542),379,-17,-4.292929,276.0785,1.335051,1079.881
Blue,B4 (581),374,-15,-3.856041,486.6135,1.443167,1328.731
Blue,B5 (598),314,-11,-3.384615,694.414,1.639976,1323.237
Blue,B6 (615),228,-12,-5,878.5495,1.784432,1186.528
Blue,B7 (661),434,-19,-4.194261,632.462,1.586245,698.6508
Blue,B8 (679),378,-12,-3.076923,464.363,1.50342,480.7457
Blue,B9 (697),511,-12,-2.294455,398.5275,1.412033,475.4908
Blue,B10 (717),393,-12,-2.962963,252.3185,1.211586,221.3319
Blue,B11 (738),280,-13,-4.43686,344.7175,1.163572,160.5347
Blue,B12 (760),405,-20,-4.705883,585.406,1.126894,131.0232
Blue,B13 (783),480,-10,-2.040816,620.9585,1.273806,83.79088
Blue,B14 (812),518,-21,-3.896104,1011.789,1.521944,78.26369
Red,R1 (661),285,0,0,385.2535,1.577757,1472.84
Red,R2 (679),343,-9,-2.556818,519.273,1.502205,2778.786
Red,R3 (697),426,-6,-1.388889,415.343,1.746959,2145.854
Red,R4 (717),392,-7,-1.754386,353.018,1.905499,1375.029
Red,R5 (738),390,-6,-1.515152,652.037,2.083728,1228.486
Red,R6 (760),437,-9,-2.017937,942.099,2.487082,796.6458
Red,R7 (783),1087,-40,-3.549246,1279.094,2.944215,603.8294
Red,R8 (812),430,-12,-2.714932,932.469,3.22329,269.3999


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.1,1.242632,0
Blue,0,1.171517,0
Red,27.325,1.029609,0
FSC Area Scaling Factor,1.172911,Window Extension,2
Flow Rate,16.16
Temperature,24.75
