DailyQCReport_R0026_20240820_102434


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,581,30,5.444646,2034.87,0.9751429,1585.159
Violet,SSC,404,-10,-2.415459,1999.86,1.735584,10825.89
Blue,SSC-B,183,4,2.234637,2001.705,3.933053,11524.24
Violet,V1 (428),446,-8,-1.762115,470.873,1.903335,919.326
Violet,V2 (443),454,-10,-2.155172,1085.644,1.978475,1971.18
Violet,V3 (458),546,-13,-2.325581,1227.626,2.091174,2790.293
Violet,V4 (473),336,-10,-2.890173,1197.017,2.204908,3487.367
Violet,V5 (508),458,-17,-3.578948,1125.527,2.204815,3584.262
Violet,V6 (525),391,-14,-3.45679,829.996,2.268938,2484.009
Violet,V7 (542),513,-19,-3.571429,954.391,2.196903,2555.805
Violet,V8 (581),835,-32,-3.690888,1027.582,2.087838,1544.517
Violet,V9 (598),739,-31,-4.025974,1242.863,1.888512,1204.943
Violet,V10 (615),543,-18,-3.208556,2129.704,1.943279,1205.618
Violet,V11 (664),444,-13,-2.844639,1012.565,1.800551,498.9245
Violet,V12 (692),421,-10,-2.320186,505.129,1.806349,250.8183
Violet,V13 (720),442,-8,-1.777778,498.279,1.766372,165.6656
Violet,V14 (750),705,-19,-2.62431,1254.914,1.755778,129.0884
Violet,V15 (780),760,-20,-2.564103,1813.895,1.963042,78.10995
Violet,V16 (812),539,-20,-3.577818,1369.69,2.47596,32.03734
Blue,B1 (508),762,15,2.008032,143.18,2.184642,407.0443
Blue,B2 (525),430,11,2.625298,134.648,2.099891,423.9743
Blue,B3 (542),456,5,1.108647,279.727,2.088883,1112.059
Blue,B4 (581),452,7,1.573034,492.678,1.996528,1340.098
Blue,B5 (598),381,3,0.7936509,701.819,2.383761,1374.547
Blue,B6 (615),278,1,0.3610108,878.615,2.527508,1281.834
Blue,B7 (661),514,2,0.390625,623.874,2.19934,706.0302
Blue,B8 (679),456,5,1.108647,461.488,2.23971,462.2909
Blue,B9 (697),607,9,1.505017,394.477,2.238703,438.2698
Blue,B10 (717),465,9,1.973684,250.327,1.94597,213.351
Blue,B11 (738),338,7,2.114804,345.977,1.964437,152.4149
Blue,B12 (760),487,7,1.458333,587.383,1.885736,121.6025
Blue,B13 (783),571,10,1.782531,623.382,2.050457,83.67603
Blue,B14 (812),616,1,0.1626016,1012.85,1.985769,82.91768
Red,R1 (661),342,15,4.587156,381.19,2.163932,1518.898
Red,R2 (679),423,11,2.669903,522.744,2.091833,2752.29
Red,R3 (697),516,12,2.380952,411.276,2.243128,2166.398
Red,R4 (717),475,4,0.8492569,355.318,2.426586,1364.661
Red,R5 (738),480,-1,-0.2079002,653.331,2.643851,1130.24
Red,R6 (760),535,-7,-1.291513,939.603,3.029756,771.6219
Red,R7 (783),1230,-183,-12.95117,1292.422,3.658048,564.014
Red,R8 (812),528,-14,-2.583026,934.186,3.826083,246.4697


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.95,1.063495,0
Blue,0,1.145749,0
Red,27.4,1.011286,0
FSC Area Scaling Factor,1.151645,Window Extension,2
Flow Rate,25.33
Temperature,23.75
