DailyQCReport_R0026_20260129_100535


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,408,-20,-4.672897,2037.55,3.230945,1884.427
Violet,SSC,407,-24,-5.568446,1999.826,7.538439,13889.12
Blue,SSC-B,118,-19,-13.86861,2021.806,4.71503,12035.79
Violet,V1 (428),372,-10,-2.617801,604.298,2.78787,904.0415
Violet,V2 (443),392,-4,-1.010101,1293.08,2.776502,2229.711
Violet,V3 (458),486,-11,-2.21328,1381.406,3.203665,3099.342
Violet,V4 (473),297,-3,-1,1245.25,3.49578,3844.115
Violet,V5 (508),384,-6,-1.538462,1079.462,3.560276,3633.695
Violet,V6 (525),338,-1,-0.2949852,771.862,3.745682,2542.742
Violet,V7 (542),449,-9,-1.965065,902.345,3.866423,2964.123
Violet,V8 (581),790,-9,-1.126408,776.713,4.364468,1646.881
Violet,V9 (598),618,-29,-4.482226,773.533,4.261971,1218.387
Violet,V10 (615),481,-23,-4.563492,1167.942,4.421171,1181.292
Violet,V11 (664),383,-20,-4.962779,521.289,4.45771,492.0297
Violet,V12 (692),326,-20,-5.780347,459.825,4.197734,249.4506
Violet,V13 (720),334,-19,-5.382436,524.379,3.778048,156.4971
Violet,V14 (750),528,-22,-4,468.693,3.635724,132.8489
Violet,V15 (780),604,-37,-5.772231,500.182,3.399832,81.51245
Violet,V16 (812),529,-10,-1.855288,575.925,3.732437,34.32977
Blue,B1 (508),605,-45,-6.923077,146.055,2.141403,374.5157
Blue,B2 (525),351,-28,-7.387863,178.628,1.744747,411.6012
Blue,B3 (542),363,-31,-7.86802,548.386,1.739357,1022.32
Blue,B4 (581),347,-37,-9.635416,745.584,1.597543,1280.989
Blue,B5 (598),288,-33,-10.28037,879.661,1.877396,1348.596
Blue,B6 (615),209,-24,-10.30043,931.65,1.890063,1139.576
Blue,B7 (661),381,-46,-10.77283,573.589,1.721021,658.463
Blue,B8 (679),319,-46,-12.60274,485.411,1.99444,491.1258
Blue,B9 (697),427,-61,-12.5,605.267,1.890231,431.3527
Blue,B10 (717),321,-45,-12.29508,419.626,1.988116,205.6122
Blue,B11 (738),249,-31,-11.07143,276.562,2.070577,136.209
Blue,B12 (760),350,-43,-10.94148,275.159,1.917149,107.3009
Blue,B13 (783),417,-50,-10.70664,254.877,2.084979,79.25629
Blue,B14 (812),489,-46,-8.598131,551.24,2.452118,69.3428
Red,R1 (661),255,17,7.142858,420.424,2.061725,1493.044
Red,R2 (679),294,-1,-0.3389831,1093.161,2.214318,3024.919
Red,R3 (697),381,11,2.972973,2032.753,1.915299,2206.113
Red,R4 (717),363,12,3.418804,1966.62,1.852937,1353.198
Red,R5 (738),369,18,5.128205,1648.683,1.883889,1251.631
Red,R6 (760),374,9,2.465754,1452.465,2.031433,892.3579
Red,R7 (783),739,-72,-8.877929,1917.506,2.241375,648.3291
Red,R8 (812),439,35,8.663366,2119.297,2.771088,269.3144


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.45,1.044059,0
Blue,0,1.212078,0
Red,27.25,0.934552,0
FSC Area Scaling Factor,1.233186,Window Extension,2
Flow Rate,20.87
Temperature,20
