DailyQCReport_R0026_20241108_094950


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,508,0,0,2050.938,1.0321,1321.721
Violet,SSC,655,124,23.35217,2016.047,3.402641,8725.334
Blue,SSC-B,151,-1,-0.6578947,2013.389,4.728292,12788.47
Violet,V1 (428),467,88,23.219,470.0665,2.496247,800.9844
Violet,V2 (443),514,95,22.67303,1084.932,2.601051,1918.14
Violet,V3 (458),679,128,23.23049,1239.642,2.744378,2301.763
Violet,V4 (473),437,88,25.2149,1209.307,2.895439,3045.282
Violet,V5 (508),584,105,21.92067,1152.885,2.843666,2924.017
Violet,V6 (525),512,101,24.57421,837.581,2.855807,2045.106
Violet,V7 (542),683,133,24.18182,967.626,2.888656,2156.766
Violet,V8 (581),1130,205,22.16216,1020.941,3.00952,1174.784
Violet,V9 (598),912,165,22.08835,1237.202,2.84546,1036.934
Violet,V10 (615),695,127,22.35916,2116.907,2.875916,945.171
Violet,V11 (664),584,97,19.91787,1010.301,2.658115,414.0747
Violet,V12 (692),553,104,23.16258,515.459,2.549368,215.1784
Violet,V13 (720),558,101,22.10066,505.547,2.463685,145.6632
Violet,V14 (750),872,151,20.94313,1268.141,2.333358,109.9106
Violet,V15 (780),947,169,21.72236,1827.181,2.283407,68.24523
Violet,V16 (812),717,122,20.5042,1370.51,2.530837,27.92287
Blue,B1 (508),648,-21,-3.139014,145.3395,1.474042,388.0806
Blue,B2 (525),365,-5,-1.351351,136.2935,1.272814,429.6107
Blue,B3 (542),393,-3,-0.7575758,285.0135,1.143412,1177.194
Blue,B4 (581),382,-7,-1.799486,497.0865,1.221373,1330.809
Blue,B5 (598),322,-3,-0.9230769,707.0975,1.362512,1376.778
Blue,B6 (615),234,-6,-2.5,900.7385,1.49628,1214.687
Blue,B7 (661),435,-18,-3.97351,632.4635,1.332156,696.3685
Blue,B8 (679),385,-5,-1.282051,471.038,1.253818,471.9998
Blue,B9 (697),517,-6,-1.147228,399.535,1.226977,453.5159
Blue,B10 (717),400,-5,-1.234568,259.734,1.115717,221.7351
Blue,B11 (738),284,-9,-3.071672,348.9335,1.04592,153.1902
Blue,B12 (760),410,-15,-3.529412,591.7775,1.024973,125.8456
Blue,B13 (783),486,-4,-0.8163265,630.673,1.261007,85.31242
Blue,B14 (812),523,-16,-2.96846,1020.814,1.572244,84.7456
Red,R1 (661),289,4,1.403509,394.0975,1.623959,1427.306
Red,R2 (679),351,-1,-0.2840909,536.931,1.517245,2925.031
Red,R3 (697),437,5,1.157407,431.0445,1.770803,2064.859
Red,R4 (717),401,2,0.5012531,365.876,1.97557,1420.224
Red,R5 (738),397,1,0.2525252,667.7235,2.193528,1161.214
Red,R6 (760),444,-2,-0.4484305,965.416,2.602206,767.9496
Red,R7 (783),1084,-43,-3.815439,1297.927,3.041924,561.3149
Red,R8 (812),440,-2,-0.4524887,952.9385,3.284706,249.7219


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.025,1.244447,0
Blue,0,1.165628,0
Red,27.4,1.024265,0
FSC Area Scaling Factor,1.165654,Window Extension,2
Flow Rate,18.88
Temperature,24.5
