DailyQCReport_R0026_20240903_104857


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,581,30,5.444646,2044.528,0.8467913,1735.252
Violet,SSC,401,-13,-3.140097,1979.246,1.794126,10220.33
Blue,SSC-B,182,3,1.675978,1984.657,3.458951,11885.44
Violet,V1 (428),445,-9,-1.982379,471.995,2.03104,915.3268
Violet,V2 (443),453,-11,-2.37069,1087.821,2.012144,2020.49
Violet,V3 (458),543,-16,-2.862254,1227.803,2.072375,2918.883
Violet,V4 (473),335,-11,-3.179191,1199.397,2.214175,3600.552
Violet,V5 (508),461,-14,-2.947368,1142.81,2.163276,3281.148
Violet,V6 (525),389,-16,-3.950618,830.279,2.230793,2255.439
Violet,V7 (542),511,-21,-3.947368,955.55,2.183064,2433.209
Violet,V8 (581),840,-27,-3.114187,1025.085,2.133906,1390.115
Violet,V9 (598),734,-36,-4.675324,1215.273,1.947596,1196.312
Violet,V10 (615),547,-14,-2.495544,2127.21,2.02466,1060.315
Violet,V11 (664),440,-17,-3.719913,1016.615,1.912062,482.6095
Violet,V12 (692),411,-20,-4.640371,501.063,1.905989,228.9041
Violet,V13 (720),433,-17,-3.777778,496.767,1.886969,163.4624
Violet,V14 (750),700,-24,-3.314917,1260.477,1.8602,131.9754
Violet,V15 (780),756,-24,-3.076923,1817.629,2.074429,83.50314
Violet,V16 (812),553,-6,-1.073345,1370.797,2.610628,31.8694
Blue,B1 (508),753,6,0.8032128,142.549,1.890132,392.9
Blue,B2 (525),425,6,1.431981,134.428,1.72052,416.7314
Blue,B3 (542),445,-6,-1.330377,276.338,1.681016,1145.099
Blue,B4 (581),441,-4,-0.8988764,485.67,1.620446,1385.396
Blue,B5 (598),376,-2,-0.5291005,696.709,1.946186,1428.335
Blue,B6 (615),276,-1,-0.3610108,882.408,2.103063,1192.944
Blue,B7 (661),507,-5,-0.9765625,626.292,1.79575,722.695
Blue,B8 (679),451,0,0,471.797,1.820635,486.3186
Blue,B9 (697),592,-6,-1.003344,389.203,1.760184,447.7118
Blue,B10 (717),459,3,0.6578947,255.86,1.578254,220.4952
Blue,B11 (738),331,0,0,344.307,1.566968,156.6425
Blue,B12 (760),479,-1,-0.2083333,582.559,1.471714,126.9375
Blue,B13 (783),569,8,1.426025,618.772,1.775591,82.39048
Blue,B14 (812),633,18,2.926829,1015.866,1.835727,77.35886
Red,R1 (661),330,3,0.9174312,387.893,3.125704,1462.266
Red,R2 (679),404,-8,-1.941748,524.178,3.065363,2912.821
Red,R3 (697),502,-2,-0.3968254,422.444,3.20481,2207.345
Red,R4 (717),466,-5,-1.061571,352.085,3.48285,1386.236
Red,R5 (738),478,-3,-0.6237006,648.967,3.731076,1218.37
Red,R6 (760),544,2,0.3690037,940.752,4.054359,812.195
Red,R7 (783),1431,18,1.273885,1308.395,4.547982,616.6341
Red,R8 (812),556,14,2.583026,931.822,4.749329,253.8893


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.875,1.068995,0
Blue,0,1.142541,0
Red,27.4,1.027502,0
FSC Area Scaling Factor,1.149419,Window Extension,2
Flow Rate,25.24
Temperature,24.88
