DailyQCReport_R0026_20251106_092816


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,1982.37,1.784371,2508.277
Violet,SSC,420,-11,-2.552204,2083.8,6.024879,12250.4
Blue,SSC-B,137,0,0,2006.213,3.009778,13667.4
Violet,V1 (428),377,-5,-1.3089,609.401,1.794464,948.6309
Violet,V2 (443),393,-3,-0.7575758,1291.319,1.634707,2128.108
Violet,V3 (458),493,-4,-0.8048289,1399.953,1.966994,3104.011
Violet,V4 (473),297,-3,-1,1246.002,2.285098,3680.042
Violet,V5 (508),383,-7,-1.794872,1076.732,2.386163,3701.519
Violet,V6 (525),339,0,0,779.411,2.527554,2526.265
Violet,V7 (542),456,-2,-0.4366812,914.446,2.613252,2825.45
Violet,V8 (581),795,-4,-0.5006258,777.356,2.939758,1624.023
Violet,V9 (598),642,-5,-0.7727975,788.849,2.908643,1225.805
Violet,V10 (615),506,2,0.3968254,1227.529,3.023505,1233.171
Violet,V11 (664),399,-4,-0.9925558,530.617,3.014065,538.3151
Violet,V12 (692),345,-1,-0.2890173,476.573,3.148665,262.7967
Violet,V13 (720),350,-3,-0.8498584,537.407,2.683361,167.8094
Violet,V14 (750),547,-3,-0.5454546,477.026,2.649695,135.7531
Violet,V15 (780),638,-3,-0.4680187,511.719,2.362841,85.48491
Violet,V16 (812),537,-2,-0.3710575,580.431,2.888604,34.12078
Blue,B1 (508),635,-15,-2.307692,143.2,2.213637,387.7916
Blue,B2 (525),376,-3,-0.7915568,179.183,1.846135,445.5198
Blue,B3 (542),390,-4,-1.015228,540.606,1.818553,1122.925
Blue,B4 (581),378,-6,-1.5625,741.912,1.640149,1421.103
Blue,B5 (598),318,-3,-0.9345794,885.576,2.006982,1491.306
Blue,B6 (615),230,-3,-1.287554,938.397,2.068114,1268.315
Blue,B7 (661),422,-5,-1.17096,569.644,1.881953,683.0396
Blue,B8 (679),362,-3,-0.8219178,484.4,2.316291,489.5933
Blue,B9 (697),481,-7,-1.434426,607.402,2.275612,476.6739
Blue,B10 (717),366,0,0,425.702,2.181384,227.2125
Blue,B11 (738),280,0,0,278.638,2.108189,139.2244
Blue,B12 (760),394,1,0.2544529,277.639,1.986041,126.6772
Blue,B13 (783),468,1,0.2141328,256.584,1.859169,85.97195
Blue,B14 (812),542,7,1.308411,555.689,2.095038,80.89732
Red,R1 (661),233,-5,-2.10084,403.343,1.991707,1357.912
Red,R2 (679),291,-4,-1.355932,1099.614,2.721646,2857.457
Red,R3 (697),372,2,0.5405406,2053.285,2.323126,1957.935
Red,R4 (717),350,-1,-0.2849003,1986.577,2.179524,1360.899
Red,R5 (738),351,0,0,1640.766,2.349639,1077.657
Red,R6 (760),365,0,0,1452.484,2.561049,657.9275
Red,R7 (783),810,-1,-0.1233046,1884.502,2.736971,534.319
Red,R8 (812),408,4,0.990099,2108.365,3.489945,220.8565


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.8,1.04946,0
Blue,0,1.138684,0
Red,27.4,1.011203,0
FSC Area Scaling Factor,1.155005,Window Extension,2
Flow Rate,18.1
Temperature,23.38
