DailyQCReport_R0026_20240627_092740


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,551,29,5.555556,1944.724,0.682478,1350.452
Violet,SSC,424,36,9.27835,2000.155,1.831263,12678.43
Blue,SSC-B,176,11,6.666667,2006.15,4.429891,12766.83
Violet,V1 (428),467,45,10.66351,467.4425,1.818032,939.0214
Violet,V2 (443),472,34,7.762557,1075.745,1.859407,1949.776
Violet,V3 (458),570,45,8.571429,1218.919,1.915312,2901.628
Violet,V4 (473),355,29,8.895705,1203.115,2.041929,3564.227
Violet,V5 (508),486,43,9.706547,1130.741,1.988541,3763.649
Violet,V6 (525),413,40,10.72386,828.8795,2.036167,2562.511
Violet,V7 (542),543,54,11.04294,963.213,1.995494,2700.634
Violet,V8 (581),879,75,9.328358,1019.299,1.921021,1526.76
Violet,V9 (598),783,80,11.3798,1248.234,1.74535,1174.491
Violet,V10 (615),578,57,10.9405,2149.167,1.832571,1127.588
Violet,V11 (664),461,55,13.5468,1008.182,1.750082,506.5822
Violet,V12 (692),439,56,14.62141,511.933,1.773097,256.2964
Violet,V13 (720),458,49,11.98044,501.3545,1.774043,166.3304
Violet,V14 (750),731,52,7.658321,1242.239,1.791983,121.8238
Violet,V15 (780),794,46,6.149733,1810.48,2.030863,84.82143
Violet,V16 (812),570,8,1.423488,1372.488,2.565691,34.29182
Blue,B1 (508),744,29,4.055944,144.3905,2.301093,388.3163
Blue,B2 (525),417,14,3.473945,132.357,2.211061,407.6919
Blue,B3 (542),447,19,4.439252,278.5,2.211404,1114.053
Blue,B4 (581),436,17,4.057279,483.856,2.169919,1349.414
Blue,B5 (598),374,18,5.05618,696.2485,2.604503,1320.827
Blue,B6 (615),273,16,6.225681,886.327,2.792156,1302.355
Blue,B7 (661),494,29,6.236559,617.2985,2.505547,707.1968
Blue,B8 (679),435,36,9.022556,466.7275,2.557485,467.0433
Blue,B9 (697),587,45,8.302583,395.6305,2.509559,449.1019
Blue,B10 (717),448,31,7.434053,252.5725,2.261107,203.76
Blue,B11 (738),325,19,6.20915,344.922,2.304914,151.4839
Blue,B12 (760),467,20,4.474273,582.1285,2.162292,113.9789
Blue,B13 (783),550,10,1.851852,617.6535,2.294018,80.86715
Blue,B14 (812),602,-8,-1.311475,1008.08,2.136277,74.96943
Red,R1 (661),320,39,13.879,383.4685,1.991542,1495.792
Red,R2 (679),397,49,14.08046,523.751,1.875475,2903.232
Red,R3 (697),481,50,11.60093,414.524,2.021095,2183.385
Red,R4 (717),452,35,8.393286,352.1255,2.181166,1297.987
Red,R5 (738),460,20,4.545455,655.844,2.383586,1179.666
Red,R6 (760),513,17,3.427419,938.777,2.747568,798.7791
Red,R7 (783),1147,8,0.7023705,1309.559,3.34094,579.533
Red,R8 (812),522,-20,-3.690037,940.691,3.464649,238.4949


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.95,1.062768,0
Blue,0,1.164245,0
Red,27.3,1.013235,0
FSC Area Scaling Factor,1.168876,Window Extension,2
Flow Rate,23.27
Temperature,23.88
