DailyQCReport_R0026_20260501_093321


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,473,-32,-6.336634,1985.924,1.627784,1650.569
Violet,SSC,270,-25,-8.474577,1991.115,3.68055,13308.79
Blue,SSC-B,130,-2,-1.515152,2039.506,3.211515,13120.54
Violet,V1 (428),315,-17,-5.120482,809.722,1.302137,912.1674
Violet,V2 (443),332,-21,-5.949008,1870.594,1.488887,1989.612
Violet,V3 (458),412,-26,-5.936073,2185.146,1.648628,3012.401
Violet,V4 (473),252,-13,-4.905661,2200.303,1.749245,3927.966
Violet,V5 (508),327,-18,-5.217391,2079.193,1.805398,3915.558
Violet,V6 (525),284,-16,-5.333333,1529.388,1.883524,2644.449
Violet,V7 (542),382,-24,-5.91133,2066.197,2.052949,3045.255
Violet,V8 (581),647,-44,-6.367584,2385.236,2.443689,1842.274
Violet,V9 (598),522,-32,-5.776173,2282.755,2.427888,1196.691
Violet,V10 (615),406,-27,-6.235566,3291.352,2.477314,1178.59
Violet,V11 (664),337,-18,-5.070423,1339.147,2.422713,531.8397
Violet,V12 (692),291,-15,-4.901961,1029.748,2.285381,287.1925
Violet,V13 (720),299,-13,-4.166667,1100.813,2.114944,178.0987
Violet,V14 (750),461,-23,-4.752066,938.408,2.02729,135.96
Violet,V15 (780),526,-26,-4.710145,816.98,1.790803,84.04807
Violet,V16 (812),425,-24,-5.345212,359.102,1.830382,35.00462
Blue,B1 (508),634,-5,-0.7824726,234.776,1.937948,424.8742
Blue,B2 (525),371,-7,-1.851852,285.0265,1.771193,461.0184
Blue,B3 (542),394,-5,-1.253133,1082.031,1.762807,1195.624
Blue,B4 (581),379,-3,-0.7853402,1695.862,1.716049,1408.304
Blue,B5 (598),314,-2,-0.6329114,1889.781,1.745371,1485.818
Blue,B6 (615),231,1,0.4347826,1960.248,1.844565,1312.349
Blue,B7 (661),423,-1,-0.2358491,1192.479,1.76207,744.9517
Blue,B8 (679),362,-2,-0.5494506,946.6255,1.825727,548.3102
Blue,B9 (697),483,0,0,1168.158,1.876101,498.5339
Blue,B10 (717),363,-1,-0.2747253,790.717,1.829645,248.0538
Blue,B11 (738),280,-3,-1.060071,515.103,2.007379,141.6234
Blue,B12 (760),397,-2,-0.5012531,499.3755,1.892189,126.9548
Blue,B13 (783),474,-4,-0.8368201,395.477,2.093705,83.87876
Blue,B14 (812),504,-6,-1.176471,390.1875,2.01383,78.57065
Red,R1 (661),243,-10,-3.952569,407.2695,1.422883,1467.196
Red,R2 (679),298,-14,-4.48718,1087.175,1.263623,2967.476
Red,R3 (697),380,-14,-3.5533,2007.848,1.334359,2142.063
Red,R4 (717),364,-12,-3.191489,1905.218,1.312131,1442.215
Red,R5 (738),367,-15,-3.926702,1596.707,1.542406,1232.09
Red,R6 (760),380,-10,-2.564103,1394.565,1.637273,841.2034
Red,R7 (783),846,0,0,1586.465,2.187063,680.9884
Red,R8 (812),414,-17,-3.944315,763.172,1.881719,266.7383


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.025,1.048899,0
Blue,0,1.144732,0
Red,27.45,0.9989744,0
FSC Area Scaling Factor,1.154531,Window Extension,2
Flow Rate,10.6
Temperature,21.88
