DailyQCReport_R0026_20251028_075838


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,1984.247,1.829018,2036.406
Violet,SSC,429,-2,-0.4640371,2042.974,4.97893,11769.21
Blue,SSC-B,134,-3,-2.189781,1978.149,3.089962,13237.95
Violet,V1 (428),379,-3,-0.7853402,601.33,1.710791,826.1513
Violet,V2 (443),397,1,0.2525252,1294.035,1.382704,2276.066
Violet,V3 (458),495,-2,-0.4024145,1387.988,1.525424,3014.7
Violet,V4 (473),298,-2,-0.6666667,1247.173,1.711849,3949.128
Violet,V5 (508),384,-6,-1.538462,1065.239,1.724271,3823.248
Violet,V6 (525),338,-1,-0.2949852,762.351,1.841787,2659.5
Violet,V7 (542),452,-6,-1.310044,893.369,1.881799,2995.194
Violet,V8 (581),796,-3,-0.3754693,781.327,2.230074,1683.583
Violet,V9 (598),648,1,0.1545595,791.945,2.005891,1270.645
Violet,V10 (615),502,-2,-0.3968254,1193.374,2.066266,1214.488
Violet,V11 (664),395,-8,-1.985112,520.573,2.169023,505.187
Violet,V12 (692),341,-5,-1.445087,461.447,2.06493,268.4139
Violet,V13 (720),348,-5,-1.416431,523.274,1.887215,176.1258
Violet,V14 (750),546,-4,-0.7272727,465.105,1.919735,140.6641
Violet,V15 (780),640,-1,-0.1560062,503.416,1.852718,83.41019
Violet,V16 (812),547,8,1.48423,594.472,2.415863,34.71938
Blue,B1 (508),626,-24,-3.692308,140.667,2.223523,378.6461
Blue,B2 (525),370,-9,-2.37467,176.778,1.862721,398.712
Blue,B3 (542),387,-7,-1.77665,538.059,1.875535,1129.346
Blue,B4 (581),375,-9,-2.34375,730.798,1.753219,1316.594
Blue,B5 (598),312,-9,-2.803738,866.166,2.053846,1295.233
Blue,B6 (615),228,-5,-2.145923,932.878,2.092592,1213.15
Blue,B7 (661),410,-17,-3.981265,554.906,1.949856,704.8766
Blue,B8 (679),353,-12,-3.287671,471.354,2.143678,468.0819
Blue,B9 (697),470,-18,-3.688525,588.038,2.086097,458.4807
Blue,B10 (717),355,-11,-3.005465,413.512,2.01029,224.1793
Blue,B11 (738),276,-4,-1.428571,273.755,1.966302,135.2065
Blue,B12 (760),386,-7,-1.78117,270.054,1.763901,118.9817
Blue,B13 (783),461,-6,-1.284797,252.733,1.795235,80.27911
Blue,B14 (812),531,-4,-0.7476636,551.472,1.828509,73.62942
Red,R1 (661),238,0,0,402.018,1.747049,1532.498
Red,R2 (679),295,0,0,1089.874,1.912692,3176.277
Red,R3 (697),377,7,1.891892,2062.839,1.605544,2210.354
Red,R4 (717),357,6,1.709402,2020.643,1.696331,1398.768
Red,R5 (738),359,8,2.279202,1660.938,1.862911,1225.879
Red,R6 (760),375,10,2.739726,1474.088,2.027864,862.6096
Red,R7 (783),802,-9,-1.109741,1917.106,2.282864,622.2531
Red,R8 (812),421,17,4.207921,2216.183,2.680516,311.6902


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.825,1.043535,0
Blue,0,1.14314,0
Red,27.35,0.9965358,0
FSC Area Scaling Factor,1.161459,Window Extension,2
Flow Rate,16.7
Temperature,22.12
