DailyQCReport_R0026_20251021_094157


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,428,0,0,1968.876,2.055161,2298.463
Violet,SSC,441,10,2.320186,2017.748,4.248119,12635.53
Blue,SSC-B,138,1,0.729927,2011.296,3.53651,13344.66
Violet,V1 (428),382,0,0,598.597,2.545987,991.3574
Violet,V2 (443),401,5,1.262626,1273.55,1.968812,2246.12
Violet,V3 (458),495,-2,-0.4024145,1368.221,1.770918,3030.897
Violet,V4 (473),302,2,0.6666667,1243.901,1.691926,3900.364
Violet,V5 (508),392,2,0.5128205,1078.302,1.533038,4054.115
Violet,V6 (525),341,2,0.5899705,761.678,1.54298,2651.194
Violet,V7 (542),461,3,0.6550218,906.274,1.528101,2867.484
Violet,V8 (581),801,2,0.2503129,769.4005,1.716678,1624.231
Violet,V9 (598),647,0,0,778.504,1.527689,1216.832
Violet,V10 (615),506,2,0.3968254,1188.606,1.568018,1130.704
Violet,V11 (664),406,3,0.7444169,524.589,1.718269,510.3213
Violet,V12 (692),346,0,0,459.2425,1.78779,262.8328
Violet,V13 (720),353,0,0,523.913,1.791141,164.109
Violet,V14 (750),557,7,1.272727,467.9885,1.933683,132.7448
Violet,V15 (780),645,4,0.624025,498.0675,2.026953,80.8978
Violet,V16 (812),541,2,0.3710575,573.526,2.68129,34.76778
Blue,B1 (508),652,2,0.3076923,146.2615,2.514453,396.8074
Blue,B2 (525),379,0,0,179.1965,2.22709,442.9357
Blue,B3 (542),398,4,1.015228,548.0365,2.280299,1131.566
Blue,B4 (581),384,0,0,745.7215,2.143546,1414.547
Blue,B5 (598),317,-4,-1.246106,881.066,2.428571,1425.742
Blue,B6 (615),231,-2,-0.8583691,935.6515,2.522081,1262.283
Blue,B7 (661),428,1,0.234192,583.4045,2.302092,688.5161
Blue,B8 (679),367,2,0.5479452,492.985,2.506534,524.1708
Blue,B9 (697),482,-6,-1.229508,604.324,2.439241,438.9532
Blue,B10 (717),365,-1,-0.273224,422.816,2.363398,220.2993
Blue,B11 (738),283,3,1.071429,278.433,2.253883,134.7868
Blue,B12 (760),398,5,1.272265,278.164,2.068795,116.1545
Blue,B13 (783),469,2,0.4282655,255.1595,2.084193,82.45674
Blue,B14 (812),537,2,0.3738318,554.799,1.98884,76.84268
Red,R1 (661),254,16,6.72269,419.0125,1.870095,1610.705
Red,R2 (679),305,10,3.389831,1102.088,1.976876,3004.486
Red,R3 (697),383,13,3.513514,2071.119,1.657133,2223.521
Red,R4 (717),357,6,1.709402,1976.771,1.671006,1363.16
Red,R5 (738),362,11,3.133903,1643.34,1.764261,1228.28
Red,R6 (760),377,12,3.287671,1448.024,1.920636,833.8359
Red,R7 (783),826,15,1.849568,1932.831,2.116543,654.3419
Red,R8 (812),414,10,2.475248,2128.499,2.544461,288.5268


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.9,1.037959,0
Blue,0,1.14552,0
Red,27.425,0.9760156,0
FSC Area Scaling Factor,1.163023,Window Extension,2
Flow Rate,16.89
Temperature,21.38
