DailyQCReport_R0026_20240429_100530


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,522,0,0,1925.928,3.536268,1633.977
Violet,SSC,381,-7,-1.804124,1998.016,1.995982,10391.49
Blue,SSC-B,167,2,1.212121,2005.866,1.887575,11961.54
Violet,V1 (428),421,-1,-0.2369668,466.968,1.982554,334.1591
Violet,V2 (443),427,-11,-2.511415,1073.197,1.99206,796.9913
Violet,V3 (458),520,-5,-0.952381,1235.713,1.994807,1175.204
Violet,V4 (473),320,-6,-1.840491,1206.693,2.123787,1328.947
Violet,V5 (508),435,-8,-1.805869,1123.938,1.985072,1344.481
Violet,V6 (525),372,-1,-0.2680965,834.561,2.069098,957.5507
Violet,V7 (542),490,1,0.204499,963.585,2.032125,1132.036
Violet,V8 (581),786,-18,-2.238806,1014.561,2.015484,747.9841
Violet,V9 (598),710,7,0.9957325,1224.193,1.815274,455.5754
Violet,V10 (615),526,5,0.9596929,2124.903,1.908439,379.8486
Violet,V11 (664),415,9,2.216749,1015.471,1.808226,172.07
Violet,V12 (692),394,11,2.872063,508.621,1.834244,95.71001
Violet,V13 (720),414,5,1.222494,496.568,1.823146,48.29358
Violet,V14 (750),672,-7,-1.030928,1252.612,1.767515,41.95277
Violet,V15 (780),723,-25,-3.342246,1811.709,1.974058,25.11932
Violet,V16 (812),528,-34,-6.049822,1367.532,2.464556,7.510056
Blue,B1 (508),715,0,0,143.972,1.897223,387.8152
Blue,B2 (525),403,0,0,132.949,1.705355,412.978
Blue,B3 (542),437,9,2.102804,276.568,1.474424,1076.15
Blue,B4 (581),426,7,1.670644,483.207,1.490761,1256.292
Blue,B5 (598),365,9,2.52809,694.964,1.403786,1334.743
Blue,B6 (615),262,5,1.945525,878.187,1.535821,1200.838
Blue,B7 (661),476,11,2.365591,621.484,1.551717,673.8574
Blue,B8 (679),417,18,4.511278,465.279,1.48745,459.4286
Blue,B9 (697),559,17,3.136531,389.488,1.568247,425.3777
Blue,B10 (717),432,15,3.597122,253.784,1.583503,228.1043
Blue,B11 (738),311,5,1.633987,343.343,1.537352,130.3911
Blue,B12 (760),451,4,0.8948546,584.124,1.58113,121.7701
Blue,B13 (783),537,-3,-0.5555556,617.072,2.047039,84.70256
Blue,B14 (812),592,-18,-2.950819,1005.711,2.480168,78.63665
Red,R1 (661),302,21,7.47331,382.749,3.284233,1414.325
Red,R2 (679),371,23,6.609196,522.224,3.354888,2665.711
Red,R3 (697),458,27,6.264501,414.441,3.362643,2008.516
Red,R4 (717),436,19,4.556355,351.73,3.60553,1350.275
Red,R5 (738),455,15,3.409091,653.652,3.836201,1250.747
Red,R6 (760),509,13,2.620968,936.748,4.108205,760.2921
Red,R7 (783),1233,94,8.252853,1292.971,4.46262,567.0236
Red,R8 (812),530,-12,-2.214022,934.064,4.581986,258.9146


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.65,1.06385,0
Blue,0,1.175303,0
Red,27.225,1.040146,0
FSC Area Scaling Factor,1.188181,Window Extension,2
Flow Rate,20.75
Temperature,25.12
